id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
211	匂いに導かれて	Guided by Scent	闻香识径	在氣味的引導下	ヴァレリアさんが「私もしてみたい！」とスイカ割りに挑戦しました。するとなんと、始まった途端、スイカに向かってまっすぐ進み、まるで見えているかのように的確に棒を振り下ろしたんです！\n「スイカの匂いがしたから」と言っていましたが、スイカってそんな強い匂いでしたっけ……。\nいったいどれくらい遠くにあるスイカにまで反応できるんでしょうか。ライザは「ちょっと実験してみたくなるね」と興味津々でした（クラウディア）	"Valeria wanted to try her hand at splitting a watermelon while blindfolded. Amazingly, she walked right up to the watermelon and hit it with perfect accuracy, almost as if she could see it!\nShe said she just followed the scent of the watermelon, but do watermelons really have such a strong smell?\nRyza got curious and suggested, ""We should experiment to see how far she can smell it from."" (Klaudia)"	瓦莱莉娅小姐说也想试试打西瓜。结果她竟然像眼睛没被蒙上一样，从刚开局就笔直地走向西瓜，准确地挥棍打了下去！\n她解释说“能闻到西瓜的味道”，但西瓜有那么强烈的味道吗……\n真好奇她到底能从多远的地方闻到西瓜的味道。莱莎还兴致勃勃地说想要实验一下呢。（科洛蒂娅）	瓦萊莉婭小姐說：「我也想試試看！」於是挑戰了打西瓜。結果沒想到，她從一開始就筆直地朝著西瓜前進，就像看得見一樣，準確地揮下了棒子！\n她說：「因為我有聞到西瓜的味道。」但西瓜有那麼強烈的氣味嗎……？\n她到底能聞到多遠以外的西瓜呢？「讓人有點想實驗看看呢。」萊莎興致勃勃地說。（科洛蒂婭）
212	最強の動力	Perfect Propulsion	最强的动力	最強的動力	浮き輪に動力を付けてみたのですが、故障して上手くいきませんでした。体力も運動神経もない私は浅瀬で満足するしかないのかと諦めかけた時、ヴァレリアが「私がレスナの動力になってあげる！」と言って、浮き輪を引っ張って遠くまで連れていってくれました！\n岩場から見た浜辺の景色、すっごく綺麗でした……。\n動力はまだ改善の余地がありますが、ヴァレリアが「またいつでも頼んでちょうだい！　今度はもっと沖のほうの離れ小島まで行ってみる？」と言ってくれたので、また一緒に泳ぎたいです（レスナ）	"I tried to attach a propulsion device to a swim tube, but it broke and I couldn't get it working again. Just as I was about to give up on exploring the deeper waters, Valeria offered to be my propulsion and pulled me far out to sea!\nThe view from the rocks was absolutely beautiful...\nMy propulsion system still needs some work, but in the meantime Valeria has said, ""Ask me anytime! Next time we'll go to an island even farther away."" I'm looking forward to going out swimming with her again. (Resna)"	我试着给泳圈加了驱动装置，但出了些故障，没能成功运作。我体力很差，也没有运动细胞，正要无奈接受只能止步于浅滩的事实，这时瓦莱莉娅竟然提出她来给我充当动力，于是她拉着我的泳圈来到了离岸很远的地方！\n从礁石这边看过去，海滩上的景色可真漂亮啊……\n驱动装置还有改良的余地，不过瓦莱莉娅说随时都可以找她，还说下次要不要去近海那边的离岛！真想再和她一起游泳啊。（蕾斯娜）	我試著給泳圈安裝了動力，但因為故障沒能成功。我既沒有體力也沒有運動神經，正想著是不是只能待在淺灘上玩而幾乎要放棄時，瓦萊莉婭說：「我來成為妳的動力！」接著便拉著泳圈帶我去了遠處！\n從岩石區看見的海灘景色，實在是太美了……\n雖然動力還有改善的空間，但瓦萊莉婭說：「妳隨時都可以找我幫忙！　下次要不要去更遠的離岸小島看看？」所以我還想再跟她一起游泳。（蕾斯娜）
213	水中採取の心構え	Underwater Foraging	水中采集的心理准备	水中採集的心理準備	今日は海の中で素材を採取したよ！　元の世界でも、こんな感じで泳いで水中の素材を探してたけど、水中眼鏡があると断然探しやすい！　いや～、大漁大漁！\nレスナから「さすが先輩です！　そもそも今まで目を開けたまま泳げていたのがすごいです」ってほめられちゃった。\nでもね、あたしも昔は水が怖かったんだ。子供の頃、レントたちと溺れかけたことがあって。みんなの助けを借りてやっと、ここまで泳げるようになったんだ。レスナもちょっと練習すれば、すぐにできるようになると思うよ（ライザ）	"Today, I gathered materials underwater! I swam and searched for underwater materials like this in my own world too, but using goggles makes it so much easier! Just look at how much I found!\nResna praised me, saying, ""That's incredible, Ryza! I can't believe that you could swim with your eyes open underwater before.""\nBut you know, I was once afraid of water too. When I was a child, I almost drowned with Lent and some friends, but thanks to everyone helping me learn, I was able to grow into the swimmer I am today. I'm sure Resna will learn quickly with some practice. (Ryza)"	今天去海里采集了素材！在原来的世界里，我也会一边游泳一边采集海里的素材，但现在有了潜水眼镜之后，便利度简直不可同日而语！哎呀呀，真是大丰收啊！\n蕾斯娜夸我说“莱莎前辈以前一直睁着眼游泳实在太厉害了”。\n不过其实我以前很怕水，小时候和兰托他们一起差一点就溺水了。之后都是靠大家帮忙锻炼，才拥有了现在的游泳技术。蕾斯娜只要稍加练习，一定马上就能做到的。（莱莎）	今天在海裡採集到了素材喔！　在原來的世界，我也曾像這樣游著泳，在水中尋找素材，但有泳鏡真的好找多了！　哎呀～大豐收、大豐收！\n「真不愧是前輩！　而且前輩之前都睜著眼睛游泳，實在太厲害了。」蕾斯娜大大地稱讚了我。\n不過，我以前也很怕水的。小時候，我和蘭托他們曾經差點溺水。是在大家的協助之下，我才終於變得這麼會游泳。我想蕾斯娜只要稍微練習一下，很快就能學會游泳了。（萊莎）
214	新たな武器	A New Weapon	新的武器	新武器	素材探しのために浜辺近くを探索中、魔物の群れに遭遇したんだけど、ライザが「ビーチボールを片っ端からぶつければ、撃退できるんじゃない？」って名案を出したの！\nビーチボールって武器にもなるのね。\nライザが「次は砲台を作って連射できるようにしよう」って言ってて、クラウディアが破けるんじゃないかと心配してたけど、「……いや、あの丈夫なボールなら大丈夫かな」って思い直してた。そうそう、私の全力投球に耐えたんだから、大概の衝撃じゃ破けないわよ（ヴァレリア）	"While exploring the beach for materials, we came across a pack of monsters. Ryza had the amazing idea to scare them off by throwing beach balls at them!\nWho knew beach balls could be used as weapons?\nRyza then suggested, ""Let's also build a cannon to fire them out quickly."" Klaudia was worried that they might burst, but reconsidered when she realized how sturdy they are. I mean, if they survived my full force throws, I'm sure they'll be fine in a cannon. (Valeria)"	我们为寻找素材探索海边的时候遇到了大群魔物，这时莱莎提出了一个有趣的方案，说可以用沙滩球一个个砸过去打退它们。\n原来沙滩球也能当武器用啊。\n莱莎还说，下次要建造沙滩球炮台实现连射。科洛蒂娅一开始担心球会不会爆掉，但转念一想，那结实的球应该能撑得住。就是嘛，能撑得住我的全力投球，怎么会被普通的冲击力打爆呢。（瓦莱莉娅）	我們為了尋找素材，在海灘附近探索時，碰上了成群的魔物，不過，「用沙灘球一個接一個砸過去，就能擊退牠們了吧？」萊莎提出了這麼一個妙計！\n原來沙灘球也能成為武器啊。\n萊莎說：「我們接著來做個砲台，就能連續發射了。」科洛蒂婭本來擔心這樣會把球弄破，但隨即又改變了想法：「……不，那麼堅固的球，應該沒問題吧。」對啊對啊，它都能承受我的全力投球了，一般的衝擊是弄不破的啦。（瓦萊莉婭）
215	逆転の発想	Reversed Logic	逆向思维	逆向思維	みんなで浜辺でビーチボールで遊びました。ヴァレリアさんはこの前の戦闘での癖が抜けず、力任せに投げて、なんと砂浜に穴を開けてしまいました。こんなボールを受けたらひとたまりもないので、試合をいったん中止して、力加減の練習をしてもらうことに。一時は再開が危ぶまれましたが、なんとか普通に投げてくれるようになってよかったです。\nヴァレリアさんは「絶対に点数を取るつもりで、誰も手出しできないくらいの速さで投げれば危なくないと思ってたんだけど」と言っていましたが、その発想はちょっと力技すぎるのでは……（クラウディア）	"We were playing with a beach ball on the shore when Valeria, still fired up from battle, threw the ball so hard it made a hole in the beach. There was no way we could hit the ball, so we had to stop the game and have her practice gentler shots. For a while I thought we'd never be able to play again, but eventually she got used to throwing with a normal amount of force.\nValeria said, ""I never thought it was dangerous; I just thought no one would dare hit it back, so I was guaranteed to score!"" I can't help but feel that approach defeats the point of the game... (Klaudia)"	大家一起在海边玩着沙滩球。瓦莱莉娅小姐还没有摆脱之前战斗中的状态，全力投球把沙滩都砸出了坑。被这样的球打到可不得了，于是大家中止了比赛让她好好练一练力度控制。一时还以为没法继续比赛，好在她最终还是学会用正常的力度来投球了。\n瓦莱莉娅小姐说，她那样做是为了确保得分，而且她觉得只要用大家都接不住的速度来投球，没有人敢去接就不会发生危险了。这一力降十会的想法也太……（科洛蒂娅）	大家在海灘上玩了沙灘球。瓦萊莉婭小姐沒能改掉之前戰鬥時的習慣，發了狠勁投球，竟然在沙灘上砸出了一個坑。要是被這種球打中就完蛋了，所以我們決定暫停比賽，讓她先練習控制力道。我們一時間還擔心會不會沒辦法重新比賽，幸好她總算能正常投球了。\n瓦萊莉婭小姐說；「因為我打定主意絕對要得分，想說只要用誰都不敢接下的速度投球，我就贏定了。」這種想法是不是太暴力了啊……（科洛蒂婭）
216	接客１年生	First-Time Server	新手接待员	待客一年級生	屋台が完成してお客さんが増えてきたので、レスナも接客の手伝いをすることになったんだって。なかなか緊張が解けなくて困ってたら、ライザに「お客さんを友達だと思えばいいんだよ」と助言されたみたい。\n「お客さんはみんなイザナちゃん、お客さんはみんなイザナちゃん……」なんてぼそぼそ呟いてるのが聞こえてきて、びっくりしちゃった。\nそんなこと言い出したら、辺り一面イザナだらけじゃない！　怖い怖い！（ヴァレリア）	"With the food stand completed and more customers coming in, Resna began to help serve them. She was nervous until Ryza advised her, ""Just think of the customers as your friends.""\nI was a bit startled when I overheard her muttering, ""Everyone is Izana. Everyone is Izana..."" That's probably not exactly what Ryza had in mind!\nIf everyone was Izana, that would mean we'd have an army of Izanas at the Beach House! Yikes, that's a scary thought! (Valeria)"	搭建小摊之后客人变多了，蕾斯娜也来帮忙接待，但她一直表现得很紧张。就在她烦恼的时候，莱莎建议说只要把客人都当作朋友就不会紧张了。\n之后我听到蕾斯娜不停低声劝解自己说客人都是伊札娜、客人都是伊札娜……吓了我一大跳。\n这么一说岂不是整个海边全都布满伊札娜了吗！好可怕啊！（瓦莱莉娅）	聽說攤位搭好後客人越來越多，蕾斯娜也開始幫忙接待客人。正當她苦惱自己無法緩解緊張情緒時，萊莎似乎建議她：「把客人都當成朋友就行了」。\n後來聽見她喃喃地說著：「客人都是伊札娜，客人都是伊札娜……」害我嚇了一跳。\n這麼說的話，放眼望去不就全是伊札娜了嗎！　好可怕、好可怕！（瓦萊莉婭）
217	束の間の天国	Momentary Paradise	短暂的享乐	短暫的天堂	ヴァレリアにも海の家の店番を頼むことしたんだけど……\n案の定かき氷の味見をしすぎて、シロップを空にして後からクラウディアに怒られてた。\nこうなるんじゃないかって、ちょっと不安だったんだよね。\nまぁ、気持ちは分かるけど。\n後からさらに「飲み物も減ってませんか……？」って詰められて、ヴァレリアは「ち、ちょっとだけね」って逃げ回ってたけど、あの減り方はどう見てもちょっとだけじゃないよね？　少なくとも１０杯分は減ってたと思う（ライザ）	"I asked Valeria to run the Beach House for a while, but as I should have expected, she kept sampling the shaved ice syrup until it was all gone and got scolded by Klaudia.\nI had a feeling this might happen, though I do feel for her a bit.\nValeria also got questioned about the decrease in drinks, to which she sheepishly admitted, ""I-I just had a little."" But judging by the amount that was missing, it was definitely more than a little. I'd say at least ten cups worth. (Ryza)"	我拜托瓦莱莉娅来给海边小屋的工作搭把手，结果不出所料……\n她尝刨冰的味道尝过头把糖浆都尝没了，然后被科洛蒂娅训了一顿。\n其实我在找她帮忙之前就担心会发生这种事。\n虽然我也不是不理解她的心情。\n之后科洛蒂娅又逼问瓦莱莉娅饮料是不是变少了，瓦莱莉娅只好承认稍微喝了一点点，企图蒙混过关。但那落差怎么看都不止“一点点”吧？我猜她至少喝了10杯。（莱莎）	我也拜託了瓦萊莉婭幫忙顧店……\n但不出所料，她試吃太多刨冰，結果把糖漿都用光了，後來被科洛蒂婭罵了一頓。\n我原本就有點擔心會不會發生這種事了。\n不過，我懂她的心情。\n之後她又再質問道：「飲料是不是也變少了……？」瓦萊莉婭聞言回說：「只、只有少一點點啦！」接著便四處逃竄，但那減少的量怎麼看都不只一點點吧？　感覺至少少了10杯的量。（萊莎）
218	友達の友達	Friends of Friends	朋友的朋友	朋友的朋友	海の家にみんなが遊びに来てくれました。最初はイザナちゃんとハイディさんは島魚を警戒してて、「ほら、よく見たらかわいい顔してるでしょ？」って言っても、なかなか同意してもらえなくて……。\nでも、「この子たちは大丈夫だよ」って根気強く伝えたら、撫でてくれるようになりました。少しだけ顔が引きつってる気もしますが、二人も島魚と仲良くなってくれてよかったです！（レスナ）	Our friends came to visit the Beach House. At first, Izana and Heidi were very wary of the island fish. Even after I pointed out their cute faces, they were hesitant to agree with me.\nBut I kept telling them that these little guys were fine, and after some persistence on my part, they pet them a little bit. Their expressions were still a bit tense, but I'm glad they warmed up to the island fish! (Resna)	大家都来海边小屋玩了。一开始伊札娜和海蒂小姐不愿靠近岛鱼，我劝她们说岛鱼的脸仔细看还是很可爱的，她们也不太认同……\n不过我再三告诉她们这只小岛鱼不会伤人之后，她们终于敢伸手去摸了。虽然表情还有点僵硬，但她们能和岛鱼好好相处真是太好了！（蕾斯娜）	大家到海之家來玩了。一開始伊札娜和海蒂小姐對島魚很警戒，即使我說：「瞧，仔細看的話，牠們的臉很可愛吧？」她們也不太認同……\n不過，在我很有耐心地告訴她們「這些魚並不危險」之後，她們總算願意撫摸島魚了。雖然感覺她們的表情有點僵硬，但能跟島魚好好相處真是太好了！（蕾斯娜）
219	「豪華賞品」の予想	Predicting the Fabulous Prize	预测“豪华奖品”	預測「豪華獎品」	浜辺をさらに盛り上げるため、ビーチフラッグを使った遊びをロマンさんに提案したところ、「洞窟の奥に立てたビーチフラッグに、いち早くたどり着いた者に豪華賞品を与える」という企画を立ててくれました。\n豪華賞品と聞いて、私たちも参加することに。\nヴァレリアさんは「ロマンが言う『豪華賞品』でしょう？　おっきな魚かしら、それとも、おっきな肉かしら。それとも……」と期待に胸を膨らませてました。\nロマンさん、食べ物とは一言も言ってないんだけどなぁ（クラウディア）	"To add to the fun at the beach, I suggested a game that uses beach flags to Roman. He came up with a race where the first one to reach a flag placed deep in a cave would win a fabulous prize.\nWhen we heard about this, we all decided to participate, too.\nValeria asked, ""A fabulous prize prepared by Roman? Maybe it'll be a big fish, or a huge piece of meat, or...""\nRoman never said that it would be anything to do with food, though... (Klaudia)"	为了让海边更热闹，罗曼先生提议用沙滩旗来玩游戏，还设计了一个活动，谁最早到达洞窟深处插着沙滩旗的地方，就能获得豪华奖品。\n听说有豪华奖品，于是我们也来参加了。\n瓦莱莉娅小姐一直在猜罗曼先生所说的豪华奖品是什么，一会猜是鱼，一会猜是肉，一副满心期待的样子。\n可罗曼先生自始至终没提过奖品是食物啊……（科洛蒂娅）	為了讓海灘氣氛更加熱鬧，羅曼先生提議來玩一種會用到海灘奪旗規則的遊戲，並制定了企劃：「在洞窟深處設置旗幟，最先抵達的人將獲得豪華獎品」。\n聽到有豪華獎品，我們也決定參加了。\n瓦萊莉婭小姐滿懷期待地道：「羅曼說有『豪華獎品』對吧？　會是一條大魚嗎？還是大塊的肉呢？又或者是……」\n但羅曼先生從頭到尾都沒說獎品是食物耶～（科洛蒂婭）
220	小さな大躍進	A Small Leap Forward	小小的一大步	小小的一大步	海の家の遊び道具を増やすために、サーフボードを作りました。せっかくなので、ヴァレリアとサーフボードに挑戦。ヴァレリアは持前の運動神経で難なく乗りこなしていましたが、私は何度もひっくり返ってしまいました。\n見かねたヴァレリアが一緒に乗ろうと提案し、二人乗りすることに。何度か繰り返すうちに、しゃがんだ状態なら一人でも乗ることができるようになりました！\nこれは私にとっては大躍進です！　歓天喜地です……！（レスナ）	I made some surfboards to have more things to play with at the Beach House, so Valeria and I tried to surf. Thanks to her natural ability, Valeria was able to surf in no time at all, but I kept falling over.\nValeria suggested that we try to surf together on the same board. After a few tries, I managed to stay on the board in a crouched position all by myself!\nThis is a huge leap forward for me! So exciting! (Resna)	为了增加海边小屋的游乐用具，我制作了冲浪板。借此机会，我和瓦莱莉娅一起尝试了冲浪。运动天赋过人的瓦莱莉娅轻轻松松就学会了，我却一次又一次地栽进水里。\n瓦莱莉娅在旁边看不下去，提议我们两个人用一块板试试。就这样多次练习之后，我掌握了用蹲姿单独冲浪！\n对我来说这可是一大进步啊！真是太让人开心了……！（蕾斯娜）	為了增加海之家的娛樂用品，我製作了衝浪板。畢竟機會難得，我和瓦萊莉婭一起挑戰了衝浪。瓦萊莉婭憑藉她與生俱來的運動神經輕鬆地駕馭了衝浪板，我卻不斷地被浪掀翻。\n看不下去的瓦萊莉婭提議一起衝浪，於是我們兩人共乘了一塊衝浪板。反覆嘗試了好幾次後，現在終於能以蹲下的姿勢自己站上去了！\n這對我來說可是很大的進步！　真的好高興哦……！（蕾斯娜）
221	一騎当千？	One-Man Team?	一骑当千？	萬夫莫敵？	もっとお客さんを呼び込むために、ビーチバレー用のネットを作ったよ。ついでにビーチフラッグ大会に備えて、足腰を鍛えるためにビーチバレーをしようとしたんだ。でも、ヴァレリア一人が強すぎてぜんぜん歯が立たなくて。１対３に分かれてやり直したんだけど、それでもヴァレリアにはかなわなかった。うう、悔しい……。でも、おかげでいい運動になったよ。\n次は誰か互角に戦えそうな人を連れてこようかな。ヴァレリアは「じゃんじゃん呼んできてちょうだい。負けないわよ！」って強気なこと言ってたけど……ふふふ、その言葉、忘れないでね……？（ライザ）	"To attract more customers, we set up a beach volleyball net and decided to play some matches to strengthen our legs for the beach flag race. But Valeria was just too strong for us. Even in a 1-on-3 match, we didn't stand a chance against her. It was a bit frustrating, but in the end it was really good exercise.\nNext time I'll bring someone who can compete with her. Valeria confidently said, ""Bring whoever you want! I won't lose!"" Hahaha, we'll see about that! (Ryza)"	为了吸引更多客人，我做了一张沙滩排球网。这也是为了用沙滩排球来锻炼一下腰腿，为沙滩夺旗大会做准备。可是瓦莱莉娅实在太强了，我完全不是她的对手。就算我们重新分了组3打1，也赢不了瓦莱莉娅，真是不甘心啊……不过也因此好好活动了一下。\n下次找些能跟瓦莱莉娅旗鼓相当的对手过来好了。瓦莱莉娅自信地说随便我叫谁来都无所谓，她绝对会赢……呵呵呵，这可是你自己说的哦……？（莱莎）	為了吸引更多客人，我們架設了沙灘排球網哦。我們可以順便打個沙灘排球來鍛鍊一下腰和腿，為海灘奪旗大賽做準備。但是瓦萊莉婭一個人實在太強了，我們完全不是她的對手。即使後來把隊伍分成1對3的形式重新比賽，還是敵不過瓦萊莉婭。唔唔……真不甘心……不過，我也藉此好好舒展了筋骨。\n我看下次找個能與她匹敵的人來參加好了。雖然瓦萊莉婭發下豪語表示：「要找幾個人來都沒問題，我可是不會輸的！」呵呵呵……她可別忘了自己說過的話哦……？（萊莎）
222	譲れないもの	A Matter of Pride	绝不退让	無法退讓的事物	みんなでビーチフラッグの練習をしたの。\n何度も練習したおかげで、レスナはライザとほぼ同じタイミングでフラッグを掴めるようになってたわ。\nライザは「頑張ってたけど、あたしのほうが早かったね」って言い張ってたけど、レスナは「いえ、私のほうが先でした！　ライザ先輩のことは尊敬してますけど、ここだけは……！」と譲らず。あのレスナがここまで粘るなんて。すごい成長よ！（ヴァレリア）	"We were all practicing for the beach flag race together.\nAfter many tries, Resna was able to grab the flag at almost exactly the same time as Ryza.\nRyza boasted, ""Nice try, but I was faster,"" but Resna insisted, ""No, I was first! You know I respect you Ryza, but you have to give me this one!"" Seeing Resna so determined was incredible. She's come so far! (Valeria)"	大家一起练习了沙滩夺旗。\n通过反复练习，蕾斯娜能和莱莎几乎在同一时间夺得旗子了。\n莱莎坚持说虽然蕾斯娜很努力，但还是自己更快。可蕾斯娜在这件事上却毫不退让，说虽然很尊敬莱莎前辈，但还是自己更快一步……蕾斯娜能如此坚持自己的意见，真是进步惊人啊！（瓦莱莉娅）	大家一起練習了海灘奪旗。\n經過好幾次的練習，蕾斯娜現在幾乎能與萊莎在同一時間抓住旗子了。\n萊莎主張：「雖然妳很努力，不過還是我比較快。」但蕾斯娜也不服輸地說：「不對，是我先搶到的！　雖然我很尊敬萊莎前輩，但這點我不能退讓……！」真沒想到蕾斯娜會這麼堅持，她成長了不少呢！（瓦萊莉婭）
223	不思議な衝動	Mysterious Urge	奇妙的冲动	不可思議的衝動	最近は遊ぶ道具を中心に作ってたけど、海の家に飾るものを増やしてもいいんじゃない？って話になって、風鈴を作ってみたよ！\n風鈴で涼しい気分を味わってたら、なぜかクラウディアだけ着替えてきたんだ。\n「風鈴を見たら、なんだかどうしてもこの格好がしたくなっちゃって……」だって。\n確かに妙に似合ってたなぁ。\n来年はこういう格好で海に行くのもいいかもね（ライザ）	"Lately, we've been making a lot of things to play with, so after some discussion we decided to make some decorations for the Beach House instead: wind chimes!\nUpon feeling the cool breeze blow through them, Klaudia decided she had to change her outfit.\nShe said, ""When I saw the wind chimes, I just got the sudden urge to wear this...""\nIt did match the scene really well.\nMaybe next year we should all dress like that on the beach. (Ryza)"	大家提到最近做的大部分都是游乐用具，是不是也可以多做些用来装饰海边小屋的物品，于是我试着做了个风铃！\n我们正在享受风铃带来的凉爽气氛时，科洛蒂娅不知为什么去换了一身衣服。\n她还说，一看到风铃，就忍不住想换成这一身……\n说得真是没错，这一身好适合她啊。\n明年穿成这样去海边也不错吧。（莱莎）	大家談到最近主要都在製作娛樂用品，要不要也增加一些海之家的裝飾，於是我們就做了風鈴哦！\n在享受風鈴帶來的清涼感時，不知為何只有科洛蒂婭換了一套衣服。\n她說：「不知道為什麼，看到風鈴就很想穿上這身衣服……」\n確實意外地適合耶。\n明年或許可以穿上那套衣服去海邊玩！（萊莎）
224	騒ぐ昔の血	Echoes of the Past	骨子里的冒险精神	沸騰的往昔記憶	海の家に小屋を作って、だんだん賑わいも戻ってきたのですが、意外と問題は発生していないんです。なんでだろうと思ったら、鋭い視線が。確かに、あんな監視員さんがいたら誰も悪さできないよね……。\nでも、ライザは「故郷の護り手をしていた、こわ～いあの人の目をかいくぐってきたあたしなら……」となぜか対抗心を見せてました。別に何もするつもりはないそうですけど。\nあの人、か。確かにユナさんと少し雰囲気が似てるもんね（クラウディア）	"We built a little hut at the Beach House, and it's getting quite busy again. Even so, there have been no problems at all. And why is that? Because of the watchful eye of a certain knight. With someone like that watching over us, no one dares to cause trouble.\nRyza, feeling competitive, said, ""If I can sneak past the fearsome guardian of my hometown, I'm sure I can handle this..."" Not that she actually intended to do anything, though.\nBut I do remember that island guardian. Now that I think about it, she was quite similar to Juna. (Klaudia)"	建造了海边小屋，这个观光胜地也渐渐恢复了繁荣，真没想到事情会如此一帆风顺，这到底是为什么呢？正在疑惑的时候，就意识到了那股锐利的视线。是呀，有那样的监视员在，当然任谁都不敢干坏事了……\n不过莱莎却生出了对抗心理，觉得自己既然曾躲过那位可怕的故乡守护者的眼睛，现在也一定能成功……不过她好像也并没有具体想要干什么的意思。\n说起那个人……的确和尤娜小姐给人的感觉有点像呢。（科洛蒂娅）	自從我們在海之家建了小屋後，這裡也漸漸地恢復了以往的熱鬧氣氛，也意外地沒有任何騷動發生。正當我在思考原因時，突然感受到一股銳利的目光。確實，有那樣的看守人員在場，我想沒有人敢胡鬧吧……\n不過，萊莎卻莫名燃起反抗的鬥志，還說：「我在那個守護著家鄉又很～恐怖的人眼皮底下溜走過好幾次，所以我一定可以……」話是這麼說，但她似乎沒有打算做些什麼。\n那個人啊……的確和尤娜小姐的氣質有些像呢。（科洛蒂婭）
225	許容範囲	Within the Rules	容忍范围	允許範圍	いよいよビーチフラッグ大会開催！　私たちの他に、ユナやリンカ、シャルロッテ、シャリステラ、ウィルベル、ニオ、レジナも参加するんだって。ますます盛り上がっちゃうわね！\nウィルベルはホウキで飛ぶって聞いて、レスナは「私たちも錬金術で対抗したいところです」って息巻いてたわ。\n大会規則には、「持ち込み自由」って書いてあったけど、実際はどこまで許してもらえるのかしら？　乗り物を持ち込むのはダメ？　でも、ホウキだって乗り物みたいなものだし……。まぁ、私は身体一つで勝負するけど。だって、そのほうがわくわくするもの！（ヴァレリア）	"The beach flag race is finally here! Besides the four of us, Juna, Linca, Shallotte, Shallistera, Wilbell, Nio, and Regina will also be participating. It's going to be so exciting!\nWhen Resna heard that Wilbell was going to use her broom, she declared, ""We have to fight back with alchemy.""\nThe rules say you can bring whatever you want to help, but how far can we go? I guess we can't just bring some kind of vehicle to ride in, right? Isn't a broom kind of like a vehicle anyway? But I think I'll just go with my own strength! It's more exciting that way! (Valeria)"	沙滩夺旗大会终于开始了！除了我们之外，尤娜、琳卡、夏露罗蒂、夏莉丝堤拉、薇尔贝儿、妮欧和瑞吉娜也会来参加，看来会是一场激战啊！\n听说薇尔贝儿会用扫帚飞天之后，蕾斯娜就放狠话说我们也要用炼金术来对抗。\n虽然大会规则上写着可以携带任何东西，但不知具体会容忍到什么程度？总不能带载具吧？但扫帚也能算载具吧……不过我反正打算只用自身的能力来较量。这样才更让人有激情嘛！（瓦莱莉娅）	海灘奪旗大賽終於開始了！　除了我們以外，聽說尤娜、琳卡、夏露羅蒂、夏莉絲堤菈、薇爾貝兒、妮歐、瑞吉娜也會參加。氣氛越來越熱鬧了呢！\n當蕾斯娜聽說薇爾貝兒要用掃帚飛行時，氣憤地說：「我們也正想用鍊金術和妳一決勝負呢！」\n大賽規則上是寫了「可自由攜帶道具」，但實際上究竟開放到什麼程度呢？　不能攜帶交通工具嗎？　不過，掃帚好像也是交通工具……算了，反正我就赤手空拳來決勝負，因為那樣更叫人興奮嘛！（瓦萊莉婭）
226	錬金術士の意地	An Alchemist's Pride	炼金术士的求胜心	鍊金術士的志氣	ビーチフラッグ大会が終わったよ。レスナはあたしと練習した時みたいに、最後まで諦めないでフラッグに食らいついてた。身体も、錬金術も、思いっきり使って。\nレスナはよく運動が得意じゃないって言うけど、こういう根性はみんなに負けてないし、錬金術士としても大事な素質だから誇っていいと思う！\n他のみんなも頑張ってたし、大会中ずっと笑顔だったのが印象的だった。レスナも言ってた通り、みんなで参加できたのが豪華賞品だったかもね。\nそういえば、ロマンさんとユナさんたちが真剣な顔で話してたけど、何の話をしてたんだろ……？（ライザ）	The beach flag race has come to an end. Just like when she was practicing with me, Resna clung to the flag till the end, using both her own strength and alchemy.\nShe often says she's not very good at sports, but her determination really is unmatched. That's a valuable trait for an alchemist. She should be proud!\nEveryone else did their best too, and I won't forget the smiles throughout the race any time soon. As Resna said, participating together was the real fabulous prize in the end.\nBy the way, I'm still wondering what Roman and Juna were discussing so seriously... (Ryza)	沙滩夺旗大会结束了。蕾斯娜就像和我练习的时候一样，直到最后都保持着斗志，用自己的身体和炼金术等等一切可行的方式去争夺那面旗帜。\n虽然蕾斯娜总说自己不擅长运动，但论毅力可不输别人，这是作为炼金术士很重要的素质，她大可以为此自豪吧！\n其他参赛者也都很努力，比赛中所有人脸上都带着灿烂的笑容。也许如蕾斯娜所说，能和大家一起参加就是最豪华的奖品了。\n对了，之前罗曼先生和尤娜小姐一脸严肃地在交谈，到底在说些什么呢……？（莱莎）	海灘奪旗大賽結束囉。蕾斯娜就像與我練習時一樣，直到最後都拼了命地去搶旗子，並用上自己能發揮的所有體力和鍊金術。\n雖然蕾斯娜很常說自己不擅長運動，但她的毅力並不輸給他人，而且我覺得那是身為鍊金術士很重要的資質，所以她應該為自己感到驕傲！\n其他人也都非常努力，大家在比賽時都一直帶著笑容的模樣讓我印象深刻。我想就像蕾斯娜說的，或許能和大家一起參賽就是最豪華的獎品了。\n話說回來，羅曼先生和尤娜小姐她們一臉認真地在談話，他們在說些什麼呢……？（萊莎）
