id	name	name_en	name_zh-CN	name_zh-TW
10008004	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008005	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008006	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008007	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008008	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008009	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008010	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008011	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008012	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008013	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008014	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008015	つのひつじ	Horned Sheep	角绵羊	角綿羊
10008016	つのひつじ			
10008017	つのひつじ			
10009001	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009002	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009003	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009004	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009005	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009006	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009007	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009008	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009009	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009010	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009011	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009012	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009013	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009014	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009015	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009016	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009017	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009018	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009019	ミニワイバーン	Mini Wyvern	迷你双足飞龙	迷你雙足飛龍
10009020	ミニワイバーン			
10009021	ミニワイバーン			
10010001	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010002	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010003	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010004	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010005	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010006	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010007	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010008	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010009	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010010	ウィンドフェザー	Zephyr Feather	风羽	風羽
10010011	ウィンドフェザー	Zephyr Feather	风羽	風羽
10011001	キングオブストーム	King of Storms	风暴之王	風暴之王
10011002	キングオブストーム			
10012001	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012002	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012003	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012004	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012005	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012006	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012007	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012008	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012009	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012010	キバコオモリ	Fang Bat	利齿蝙蝠	利齒蝙蝠
10012011	キバコオモリ			
10013001	六角ガメ	Hexagon Turtle	六角龟	六角龜
10013002	六角ガメ	Hexagon Turtle	六角龟	六角龜
10013003	六角ガメ	Hexagon Turtle	六角龟	六角龜
10013004	六角ガメ	Hexagon Turtle	六角龟	六角龜
10013005	六角ガメ	Hexagon Turtle	六角龟	六角龜
10014001	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10014002	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10014003	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10014004	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10014005	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10014006	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10014007	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10014008	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10014009	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10014010	マンオーウォー	Man o' War	僧帽水母	僧帽水母
10015001	[狡猾な]花の精	[Sly] Flower Pixie	[狡猾的]花精	[狡猾的]花精
10015002	花の精	Flower Pixie	花精	花精
10015003	花の精	Flower Pixie	花精	花精
10015004	花の精	Flower Pixie	花精	花精
10015005	花の精	Flower Pixie	花精	花精
10016001	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10016002	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10016003	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10016004	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10016005	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10016006	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10016007	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10016008	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10016009	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10016010	ゼファーピクシー	Zephyr Pixie	微风仙子	微風仙子
10017001	ナメルダケ	Lickshroom	舔舔菇	舔舔菇
10017002	ナメルダケ	Lickshroom	舔舔菇	舔舔菇
10017003	ナメルダケ	Lickshroom	舔舔菇	舔舔菇
10017004	ナメルダケ	Lickshroom	舔舔菇	舔舔菇
10017005	ナメルダケ			
10017006	ナメルダケ			
10018001	魔石の傀儡	Fairystone Puppet	魔石傀儡	魔石傀儡
10019001	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019002	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019003	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019004	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019005	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019006	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019007	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019008	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019009	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019010	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019011	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019012	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10019013	メテオライトドール	Meteorite Doll	陨石魔偶	隕石魔偶
10020001	ウッドゴーレム	Wood Golem	木魔巨人	木魔巨人
10021001	動く甲冑	Living Armor	移动盔甲	移動盔甲
10021002	動く甲冑	Living Armor	移动盔甲	移動盔甲
10021003	動く甲冑	Living Armor	移动盔甲	移動盔甲
10021004	動く甲冑	Living Armor	移动盔甲	移動盔甲
10021005	動く甲冑	Living Armor	移动盔甲	移動盔甲
10021006	動く甲冑	Living Armor	移动盔甲	移動盔甲
10021007	動く甲冑	Living Armor	移动盔甲	移動盔甲
10021008	動く甲冑	Living Armor	移动盔甲	移動盔甲
10021009	動く甲冑			
10023001	ゴースト	Ghost	鬼魂	鬼魂
10023002	ゴースト	Ghost	鬼魂	鬼魂
10023003	ゴースト	Ghost	鬼魂	鬼魂
10023004	ゴースト	Ghost	鬼魂	鬼魂
10023005	ゴースト	Ghost	鬼魂	鬼魂
10023006	ゴースト	Ghost	鬼魂	鬼魂
10023007	ゴースト	Ghost	鬼魂	鬼魂
10023008	ゴースト	Ghost	鬼魂	鬼魂
10023009	ゴースト	Ghost	鬼魂	鬼魂
10025001	アポステル	Aphostol	使徒	使徒
10025002	アポステル	Aphostol	使徒	使徒
10025003	アポステル	Aphostol	使徒	使徒
10025004	アポステル	Aphostol	使徒	使徒
10025005	アポステル	Aphostol	使徒	使徒
10025006	アポステル	Aphostol	使徒	使徒
10026001	赤ぷに			
10026002	赤ぷに	Red Puni	红噗尼	紅噗尼
10026003	赤ぷに	Red Puni	红噗尼	紅噗尼
10026004	赤ぷに	Red Puni	红噗尼	紅噗尼
10026005	赤ぷに			
10027001	砂漠ガメ	Desert Turtle	沙漠龟	沙漠龜
10027002	砂漠ガメ	Desert Turtle	沙漠龟	沙漠龜
10027003	砂漠ガメ	Desert Turtle	沙漠龟	沙漠龜
10027004	砂漠ガメ	Desert Turtle	沙漠龟	沙漠龜
10027005	砂漠ガメ	Desert Turtle	沙漠龟	沙漠龜
10027006	砂漠ガメ	Desert Turtle	沙漠龟	沙漠龜
10027007	砂漠ガメ	Desert Turtle	沙漠龟	沙漠龜
10027008	砂漠ガメ	Desert Turtle	沙漠龟	沙漠龜
10027010	砂漠ガメ	Desert Turtle	沙漠龟	沙漠龜
10030001	ロックゴーレム	Rock Golem	石魔巨人	石魔巨人
10030002	ロックゴーレム			
10034001	森林クラゲ	Forest Jellyfish	森林水母	森林水母
10034002	森林クラゲ	Forest Jellyfish	森林水母	森林水母
10034003	森林クラゲ	Forest Jellyfish	森林水母	森林水母
10034004	森林クラゲ	Forest Jellyfish	森林水母	森林水母
10034005	森林クラゲ	Forest Jellyfish	森林水母	森林水母
10034006	森林クラゲ	Forest Jellyfish	森林水母	森林水母
10034007	森林クラゲ			
10035001	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
10035002	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
10035003	兇翼 ブリード	Bleed, Wings of Calamity	凶翼　喋血	凶翼 喋血
10038001	巨像の兵士	Colossus Soldier	巨像士兵	巨像士兵
10039001	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
10039002	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
10039003	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
10039004	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
10039005	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
10039006	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
10039007	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
10039008	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
10039009	スプリントバード	Sprinting Bird	快跑鸟	快跑鳥
10040001	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
10040002	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
10040003	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
10040004	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
10040005	ワイルドクレスト	Wild Crest	野生大冠鸡	野生大冠雞
10044001	ジェロン	Geron	杰隆	傑隆
10044002	ジェロン	Geron	杰隆	傑隆
10044003	ジェロン	Geron	杰隆	傑隆
10044004	ジェロン	Geron	杰隆	傑隆
10045001	ララ	Lara	拉拉	拉拉
10045002	ララ	Lara	拉拉	拉拉
10045003	ララ	Lara	拉拉	拉拉
10045004	ララ	Lara	拉拉	拉拉
10045005	ララ	Lara	拉拉	拉拉
10046001	ブラストウィング	Blastwing	爆裂飞翼	爆破之翼
10048001	ヴァンプヴァレット	Vampvalet	吸血鬼侍从	吸血鬼侍從
10049001	フライングブレード			
10050001	鴉	Crow	鸦	烏鴉
10052001	トクダイキノコ			
10055001	グランシェル	Grand Shell	巨大甲壳	偉大之殼
10055002	グランシェル	Grand Shell	巨大甲壳	偉大之殼
10056001	カウントレスフィーラ	Countless Feelers	无数触手	無數觸手
10056002	カウントレスフィーラ	Countless Feelers	无数触手	無數觸手
10066001	レッドパペットS	Red Puppet S	红人偶S	紅色傀儡S
10067001	レッドパペットM	Red Puppet M	红人偶M	紅色傀儡M
10069001	ブルーパペットS	Blue Puppet S	蓝人偶S	藍色傀儡S
10069002	ブルーパペットS	Blue Puppet S	蓝人偶S	藍色傀儡S
10072001	イエローパペットS	Yellow Puppet S	黄人偶S	黃色傀儡S
10072002	イエローパペットS	Yellow Puppet S	黄人偶S	黃色傀儡S
10072003	イエローパペットS	Yellow Puppet S	黄人偶S	黃色傀儡S
10073001	イエローパペットM	Yellow Puppet M	黄人偶M	黃色傀儡M
10073002	イエローパペットM	Yellow Puppet M	黄人偶M	黃色傀儡M
10075001	グリーンパペットS	Green Puppet S	绿人偶S	綠色傀儡S
10078001	パープルパペットS	Purple Puppet S	紫人偶S	紫色傀儡S
10078002	パープルパペットS	Purple Puppet S	紫人偶S	紫色傀儡S
10078003	パープルパペットS	Purple Puppet S	紫人偶S	紫色傀儡S
10078004	パープルパペットS	Purple Puppet S	紫人偶S	紫色傀儡S
10079001	パープルパペットM	Purple Puppet M	紫人偶M	紫色傀儡M
10079002	パープルパペットM	Purple Puppet M	紫人偶M	紫色傀儡M
10079003	パープルパペットM	Purple Puppet M	紫人偶M	紫色傀儡M
10079004	パープルパペットM	Purple Puppet M	紫人偶M	紫色傀儡M
10079005	パープルパペットM	Purple Puppet M	紫人偶M	紫色傀儡M
10079006	パープルパペットM	Purple Puppet M	紫人偶M	紫色傀儡M
10081001	プリズムシェルS	Prism Shell S	炫光甲壳S	稜晶之殼S
10081002	プリズムシェルS	Prism Shell S	炫光甲壳S	稜晶之殼S
10081003	プリズムシェルS	Prism Shell S	炫光甲壳S	稜晶之殼S
10081004	プリズムシェルS	Prism S	炫光甲壳S	稜晶之殼S
10081005	プリズムシェルS	Prism S	炫光甲壳S	稜晶之殼S
10081006	プリズムシェルS	Prism S	炫光甲壳S	稜晶之殼S
10081007	プリズムシェルS	Prism S	炫光甲壳S	稜晶之殼S
10081008	プリズムシェルS	Prism S	炫光甲壳S	稜晶之殼S
10082001	プリズムシェルM	Prism M	炫光甲壳M	稜晶之殼M
10082002	プリズムシェルM	Prism M	炫光甲壳M	稜晶之殼M
10082009	プリズムシェルM	Prism M	炫光甲壳M	稜晶之殼M
10084001	戦士の大鎧	Heavy Warrior Armor	战士的大铠	戰士的大鎧
10086001	グロウスアポステル	Growth Aphostol	格洛斯使徒	葛洛斯使徒
10089001	スケアファントム	Scare Phantom	骇人魅影	駭人魅影
10089002	スケアファントム	Scare Phantom	骇人魅影	駭人魅影
10091001	トート			
10091002	トート			
10091004	トート	Thoth	图特	圖特
10091005	トート	Thoth	图特	圖特
10091006	トート	Thoth	图特	圖特
10092001	ルナリアエンゼル			
10093001	妖しき月輪	Peculiar Moon Ring	妖艳明月	妖異月輪
10097001	花ぷに	Flower Puni	花噗尼	花噗尼
10097002	花ぷに	Flower Puni	花噗尼	花噗尼
10097003	花ぷに	Flower Puni	花噗尼	花噗尼
10097004	花ぷに	Flower Puni	花噗尼	花噗尼
10098001	スカーフバニー	Scarf Bunny	围巾兔	圍巾兔
10098002	スカーフバニー	Scarf Bunny	围巾兔	圍巾兔
10098003	スカーフバニー	Scarf Bunny	围巾兔	圍巾兔
10098004	スカーフバニー	Scarf Bunny	围巾兔	圍巾兔
10098005	スカーフバニー	Scarf Bunny	围巾兔	圍巾兔
10098006	スカーフバニー	Scarf Bunny	围巾兔	圍巾兔
10098007	スカーフバニー	Scarf Bunny	围巾兔	圍巾兔
10098008	スカーフバニー	Scarf Bunny	围巾兔	圍巾兔
10098009	スカーフバニー	Scarf Bunny	围巾兔	圍巾兔
10099001	アッシュウール	Ashen Wool	灰毛绵羊	灰毛綿羊
10099002	アッシュウール	Ashen Wool	灰毛绵羊	灰毛綿羊
10099003	アッシュウール	Ashen Wool	灰毛绵羊	灰毛綿羊
10099004	アッシュウール	Ashen Wool	灰毛绵羊	灰毛綿羊
10099005	アッシュウール	Ashen Wool	灰毛绵羊	灰毛綿羊
10099006	アッシュウール	Ashen Wool	灰毛绵羊	灰毛綿羊
10100001	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100002	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100003	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100004	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100005	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100006	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100007	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100008	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100009	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100010	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100011	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100012	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100013	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100014	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100015	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100016	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100017	スポアドッグ	Spore Dog	孢子狗	孢子狗
10100018	スポアドッグ			
10100019	スポアドッグ			
10101001	ダイナソー	Dinosaur	恐龙	恐龍
10101002	ダイナソー	Dinosaur	恐龙	恐龍
10101003	ダイナソー	Dinosaur	恐龙	恐龍
10104001	キャリアー	Carrier	搬运者	負載
10104002	キャリアー	Carrier	搬运者	負載
10104003	キャリアー	Carrier	搬运者	負載
10104004	キャリアー	Carrier	搬运者	負載
10104005	キャリアー	Carrier	搬运者	負載
10104006	キャリアー	Carrier	搬运者	負載
10104007	キャリアー	Carrier	搬运者	負載
10104008	キャリアー	Carrier	搬运者	負載
10104009	キャリアー	Carrier	搬运者	負載
10105001	メガキャリアー	Mega Carrier	巨大搬运者	巨大負載
10106001	フェイタルブリード	Fatal Bleed	致命喋血兽	索命喋血
10107001	ディープファントム	Deep Phantom	幽深魅影	幽深魅影
10107002	ディープファントム	Deep Phantom	幽深魅影	幽深魅影
10107003	ディープファントム	Deep Phantom	幽深魅影	幽深魅影
10107004	ディープファントム	Deep Phantom	幽深魅影	幽深魅影
10107005	ディープファントム	Deep Phantom	幽深魅影	幽深魅影
10108001	エンシェントファントム	Ancient Phantom	上古魅影	遠古魅影
10109002	黒兜	Black Shell	黑盔龟	黑盔
10109003	黒兜	Black Shell	黑盔龟	黑盔
10109004	黒兜	Black Shell	黑盔龟	黑盔
10110001	ガーゴイル	Gargoyle	石像鬼	石像鬼
10110002	ガーゴイル	Gargoyle	石像鬼	石像鬼
10110003	ガーゴイル	Gargoyle	石像鬼	石像鬼
10110004	ガーゴイル	Gargoyle	石像鬼	石像鬼
10110005	ガーゴイル	Gargoyle	石像鬼	石像鬼
10110006	ガーゴイル	Gargoyle	石像鬼	石像鬼
10116001	ミラージュリザード	Mirage Lizard	迷雾蜥蜴	迷霧蜥蜴
10118001	ヒュージウォルフ	Huge Wolf	巨大野狼	巨狼
10119001	氷花の精	Ice Flower Spirit	冰花精	冰花精
10119002	氷花の精	Ice Flower Spirit	冰花精	冰花精
10120001	氷結コオモリ	Frost Bat	冰冻蝙蝠	冰凍蝙蝠
10120002	氷結コオモリ	Frost Bat	冰冻蝙蝠	冰凍蝙蝠
10120003	氷結コオモリ	Frost Bat	冰冻蝙蝠	冰凍蝙蝠
10120004	氷結コオモリ	Frost Bat	冰冻蝙蝠	冰凍蝙蝠
10120005	氷結コオモリ	Frost Bat	冰冻蝙蝠	冰凍蝙蝠
10120006	氷結コオモリ	Frost Bat	冰冻蝙蝠	冰凍蝙蝠
10120007	氷結コオモリ	Frost Bat	冰冻蝙蝠	冰凍蝙蝠
10121001	ホーント	Haunt	怨灵	怨靈
10121002	ホーント	Haunt	怨灵	怨靈
10121003	ホーント	Haunt	怨灵	怨靈
10121004	ホーント	Haunt	怨灵	怨靈
10121005	ホーント	Haunt	怨灵	怨靈
10122001	ロックパペット	Rock Puppet	石傀儡	石傀儡
10122002	ロックパペット	Rock Puppet	石傀儡	石傀儡
10122003	ロックパペット	Rock Puppet	石傀儡	石傀儡
10122004	ロックパペット	Rock Puppet	石傀儡	石傀儡
10122005	ロックパペット	Rock Puppet	石傀儡	石傀儡
10123001	ウォルフ	Wolf	野狼	野狼
10123002	ウォルフ	Wolf	野狼	野狼
10123003	ウォルフ	Wolf	野狼	野狼
10123004	ウォルフ	Wolf	野狼	野狼
10123005	ウォルフ	Wolf	野狼	野狼
10123006	ウォルフ	Wolf	野狼	野狼
10123007	ウォルフ	Wolf	野狼	野狼
10123008	ウォルフ	Wolf	野狼	野狼
10123009	ウォルフ	Wolf	野狼	野狼
10123010	ウォルフ	Wolf	野狼	野狼
10123011	ウォルフ	Wolf	野狼	野狼
10123012	ウォルフ	Wolf	野狼	野狼
10123013	ウォルフ	Wolf	野狼	野狼
10123014	ウォルフ	Wolf	野狼	野狼
10123015	ウォルフ			
10131001	[頑強な]闇の支配者	[Robust] Dark Sovereign	[顽强的]黑暗支配者	[頑強的]黑暗支配者
10131002	闇の支配者	Dark Sovereign	黑暗支配者	黑暗支配者
10132001	マジシャンハット	Magician Cap	魔术师帽	魔術師帽
10132002	マジシャンハット	Magician Cap	魔术师帽	魔術師帽
10132003	マジシャンハット	Magician Cap	魔术师帽	魔術師帽
10132004	マジシャンハット	Magician Cap	魔术师帽	魔術師帽
10132005	マジシャンハット	Magician Cap	魔术师帽	魔術師帽
10132006	マジシャンハット	Magician Cap	魔术师帽	魔術師帽
10132007	マジシャンハット	Magician Cap	魔术师帽	魔術師帽
10140001	歴戦のデザートラグーン	Battle-Scarred Desert Lagoon	身经百战的沙漠潟湖鲨	身經百戰的沙漠潟湖鯊
10140002	歴戦のデザートラグーン	Battle-Scarred Desert Lagoon	身经百战的沙漠潟湖鲨	身經百戰的沙漠潟湖鯊
10141001	クラギィシェル	Craggy Shell	岩壳兽	岩岩甲貝
10142001	ファットドレイク	Stout Drake	大肚龙	大肚龍
10142002	ファットドレイク	Stout Drake	大肚龙	大肚龍
10143001	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143002	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143003	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143004	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143005	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143006	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143007	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143008	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143009	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143010	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143011	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10143012	デビルホーン	Devil Horn	恶魔之角	惡魔之角
10144001	貪欲なる妖魔	Covetous Devil	贪婪妖魔	貪婪妖魔
10144002	貪欲なる妖魔	Covetous Devil	贪婪妖魔	貪婪妖魔
10145001	漂う異端者	Wandering Pariah	漂浮异端	流浪的異端者
10146001	ラージファング	Large Fang	巨牙蝙蝠	巨牙蝙蝠
10146002	ラージファング	Large Fang	巨牙蝙蝠	巨牙蝙蝠
10146003	ラージファング	Large Fang	巨牙蝙蝠	巨牙蝙蝠
10146004	ラージファング	Large Fang	巨牙蝙蝠	巨牙蝙蝠
10146005	ラージファング	Large Fang	巨牙蝙蝠	巨牙蝙蝠
10146006	ラージファング	Large Fang	巨牙蝙蝠	巨牙蝙蝠
10146007	ラージファング	Large Fang	巨牙蝙蝠	巨牙蝙蝠
10146008	ラージファング	Large Fang	巨牙蝙蝠	巨牙蝙蝠
