file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
CharacterEvent_001_NPC9_001ID	10	Diona	ディオーナ	ありがとうございます。\nもっと精進したいと思います	Diona	Thank you for your kind words. I will continue to devote myself to my art and my fans.	蒂欧娜	多谢夸奖。\n我还想进一步提高自己的水平。	蒂歐娜	謝謝您，我會繼續精進自己的。
CharacterEvent_001_NPC9_001ID	11		劇場支配人	それにしても、時が経つのは早いものだな。\n君のお父さんには世話になっていたが、今は娘の時代か	Stage Manager	Time really flies... It feels like just yesterday I was working with your father. But now his daughter is the one taking center stage.	剧场老板	不过话说回来，时间过得可真快啊。\n以前还是你父亲上台演出，一转眼登台的就是女儿了。	劇院經理	話說回來，時間過得還真快呢。\n當年承蒙妳父親照顧，現在卻已經是女兒的時代了啊。
CharacterEvent_001_NPC9_001ID	12		劇場支配人	歌手の父に、意匠設計の名人である母。\nそんなご両親のもとに生まれた歌姫	Stage Manager	With a famous singer for a father and a top designer for a mother, I knew you'd be a star.	剧场老板	父亲是歌手，母亲是有名的设计师，\n这两人的女儿又成了歌手。	劇院經理	父親是歌手，母親是知名設計師。\n而妳則是由這樣的父母所生下的歌姬。
CharacterEvent_001_NPC9_001ID	13		劇場支配人	今や君は誰もがうらやむ一番星だ。\nどうだい、遥か高みから見える景色は。何が見える？	Stage Manager	And your star has risen higher than any other... How does it feel to shine so brightly? What do you see from all the way up there?	剧场老板	现在你可是人人都羡慕的大明星。\n怎么样，高处的景色如何？你看到什么了？	劇院經理	妳如今已是天上最耀眼的星星，任誰都會羨慕妳。\n從遙遠高處望見的景色如何？看得見什麼呢？
CharacterEvent_001_NPC9_001ID	14	Diona	ディオーナ	景色……	Diona	I...	蒂欧娜	景色……	蒂歐娜	景色……
CharacterEvent_001_NPC9_001ID	15	Diona	ディオーナ	……今はまだ、何も見えません	Diona	Right now, all I see is darkness.	蒂欧娜	现在……还什么都看不见。	蒂歐娜	……我現在還什麼都看不見。
CharacterEvent_001_NPC9_001ID	16		劇場支配人	そうか、その答えもなんだか「深い」ね、さすが歌姫	Stage Manager	Heh, that's a pretty profound answer when you think about it.	剧场老板	是吗。这回答听起来颇有“深意”，不愧是当红歌手。	劇院經理	是嗎？這回答也挺「耐人尋味」的呢，不愧是歌姬。
CharacterEvent_001_NPC9_001ID	17		劇場支配人	……飯でも食いに行くか？	Stage Manager	What do you say we go get something to eat?	剧场老板	……要不要一起吃个饭？	劇院經理	……要不要去吃個飯？
CharacterEvent_001_NPC9_001ID	18	Diona	ディオーナ	いえ。父と母が家で待っていますので	Diona	I'm sorry, I can't. My parents are waiting for me.	蒂欧娜	不了。我父母还在家里等我。	蒂歐娜	不了，父母都在家裡等我。
CharacterEvent_001_NPC9_001ID	19		劇場支配人	おお、そうか。じゃあ、またな。\n今日はゆっくり休め	Stage Manager	A little family time, eh? Great! Get some rest, you earned it.	剧场老板	哦，这样。那回头见。\n今天好好休息吧。	劇院經理	哦，這樣啊，那麼下次見。今天就好好休息吧。
CharacterEvent_001_NPC9_001ID	20	Diona	ディオーナ	はい	Diona	Thank you, I will.	蒂欧娜	好的。	蒂歐娜	好的。
CharacterEvent_001_NPC9_001ID	21	Diona	ディオーナ	（高名な父と母に教育を施され、歌手としての素質も、\n　意匠設計者としての素質も手に入れ……）	Diona	(My parents raised me to succeed them in both singing and design. I managed to rise to their expectations...)	蒂欧娜	（在名人父母的教育下，无论是作为歌手还是设计师\n　我都做出了成绩……）	蒂歐娜	（在名聲顯赫的父母教育之下，我無論是歌手的素養，\n　還是設計師的素養都齊備於一身……）
CharacterEvent_001_NPC9_001ID	22	Diona	ディオーナ	（今私は、ヴィアベル州を代表する歌姫として\n　名を馳せるようになった）	Diona	(And now I've become the top star of Wirbel Province.)	蒂欧娜	（如今我已经是薇亚贝尔州最有名的歌手。）	蒂歐娜	（我如今是代表維亞貝爾州的歌姬，並且聞名遐爾。）
CharacterEvent_001_NPC9_001ID	23	Diona	ディオーナ	（誰もが言うだろう。私の人生は万事がうまく\n　行っていると）	Diona	(From the outside, it must seem like I'm incredibly blessed.)	蒂欧娜	（任谁都会说，我的人生过得顺风顺水吧。）	蒂歐娜	（任何人應該都會說，我的人生過得一帆風順。）
CharacterEvent_001_NPC9_001ID	24	Diona	ディオーナ	（……私もそう思う）	Diona	(I too realize how lucky I am.)	蒂欧娜	（……我自己也这么认为。）	蒂歐娜	（……我自己也如此認為。）
CharacterEvent_001_NPC9_001ID	25	Diona	ディオーナ	（しかし……私が一番星だというのなら、\n　私は何を照らすために在るのだろう？）	Diona	(But if my star is all alone up there, way up high...then who am I shining for?)	蒂欧娜	（但如果我真的是明星……\n　我究竟是为了照亮什么而存在的呢？）	蒂歐娜	（然而……既然我是最耀眼的星星，\n　那我是為了照亮什麼而存在的呢？）
CharacterEvent_001_NPC9_001ID	26	Diona	ディオーナ	（私が見下ろす世界には、何もない。何も見えない）	Diona	(I'm alone in the darkness. I can't see or feel anything...)	蒂欧娜	（我俯瞰到的世界空无一物。）	蒂歐娜	（我所俯瞰的世界是一片虛無，什麼都看不到。）
CharacterEvent_001_NPC9_001ID	27	Diona	ディオーナ	（……もっと、燃え上がる何かが欲しい）	Diona	(I just wish I had something to burn for.)	蒂欧娜	（我想要……能够点燃我激情的东西。）	蒂歐娜	（……我需要能夠點燃我鬥志的東西。）
CharacterEvent_001_NPC9_001ID	28	Diona	ディオーナ	（私の為の道を作ってもらい、それを順調に進み）	Diona	(They paved the way to get me where I am today.)	蒂欧娜	（我想要一条独属于我的路，在那条路上顺利前进。）	蒂歐娜	（我只是暢然無阻地走在別人為我打造的道路上。）
CharacterEvent_001_NPC9_002ID	0	Mieke	ミーケ	今日はもう店じまい……あ、ディオたん！	Mieke	Sorry, I'm closing up for the day... Oh, Diona! It's you!	米珂	今天已经结束营业……啊，蒂欧！	米珂	今天已經打烊……啊，蒂歐！
CharacterEvent_001_NPC9_002ID	1	Diona	ディオーナ	こんにちは。遊びに来たわ	Diona	Good evening. I hope you don't mind that I dropped by to see you.	蒂欧娜	你好，我来玩了。	蒂歐娜	妳好，我來找妳玩了。
CharacterEvent_001_NPC9_002ID	2	Mieke	ミーケ	ようこそようこそ！\nお茶淹れるよ！　ゆっくりしてて！	Mieke	You're always welcome! I'll whip us up some tea, so relax and stay a while!	米珂	欢迎欢迎！我给你泡杯茶！你随意！	米珂	歡迎歡迎！米珂去泡杯茶給妳！妳先坐一下！
CharacterEvent_001_NPC9_002ID	3	Diona	ディオーナ	ミーケちゃん、最近忙しそう。\nミーケちゃんの作る装飾が素晴らしいからね	Diona	It seems your business has been booming. But that's to be expected when your designs are so lovely.	蒂欧娜	你最近好像很忙。\n谁让你做的装饰品都太棒了呢。	蒂歐娜	米珂妳最近好像很忙。\n畢竟妳做的飾品實在太漂亮了嘛。
CharacterEvent_001_NPC9_002ID	4	Mieke	ミーケ	まあねぃー！　これもビッグな未来への第一歩だよ	Mieke	Well, I'm not THAT popular yet. But it's a majorly huge step in the right direction!	米珂	还行吧！这也是为了远大未来的第一步嘛。	米珂	還行啦～！這也是邁向偉大未來的第一步。
CharacterEvent_001_NPC9_002ID	5	Diona	ディオーナ	……前ほどゆっくりお茶ができなくなって寂しいわ	Diona	It makes me a little sad that we can't spend hours together chatting over tea like we used to...	蒂欧娜	……不能和之前一样和你悠闲地品茶，让我有些寂寞。	蒂歐娜	……不能像之前那樣慢慢喝茶，感覺好寂寞呢。
CharacterEvent_001_NPC9_002ID	6	Mieke	ミーケ	それを言ったらディオたんだって、\n色んな所の劇場から引っ張りだこじゃん！	Mieke	That's because you're always on stage! It's hard to find time now that you're a star.	米珂	要这么说的话，蒂欧你不也是，\n各地的剧场都争相邀请你演出呢！	米珂	要這麼說的話，妳不也是整天忙著在各地的劇院表演！
CharacterEvent_001_NPC9_002ID	7	Mieke	ミーケ	遠くの劇場に出かけることだって多くなったし	Mieke	Especially with how much you're traveling for shows.	米珂	你现在不是经常跑去很远的剧场吗。	米珂	最近也經常跑去遠地的劇院。
CharacterEvent_001_NPC9_002ID	8	Diona	ディオーナ	そうね。ありがたいことに、\n聞いてくれる人がたくさんいるみたい	Diona	It's true, I have been on the road a lot lately. But I'm just grateful that there are people out there who want to hear me sing.	蒂欧娜	是啊。\n似乎有很多人愿意听我唱歌，真好。	蒂歐娜	是啊，似乎有很多人願意聽我唱歌，實在令人感激。
CharacterEvent_001_NPC9_002ID	9	Mieke	ミーケ	勝手に行っちゃヤダー！　全部行く前に連絡して！	Mieke	Don't you dare go anywhere too far without me! At least let me know first!	米珂	不要一声不吭就走啦！走之前都要跟我说一声！	米珂	不准擅自離開啦～！妳每次出遠門前都要先說一聲！
CharacterEvent_001_NPC9_002ID	10	Diona	ディオーナ	もう、わがまま言わないの	Diona	Oh, don't be silly. It's my job.	蒂欧娜	米珂，不可以耍小性子哦。	蒂歐娜	真是的，別耍任性了。
CharacterEvent_001_NPC9_002ID	11	Mieke	ミーケ	まあでも、そっかー。ディオたんのほうは順調なんだね	Mieke	Yeah, I get it... You're making it big. Even bigger than me.	米珂	不过看样子，蒂欧那边也过得很顺利呢。	米珂	不過，也是啦～畢竟蒂歐妳過得一帆風順嘛。
CharacterEvent_001_NPC9_002ID	12	Diona	ディオーナ	……どうなんだろう	Diona	I'm not so sure about that...	蒂欧娜	不好说呢……	蒂歐娜	……是嗎？
CharacterEvent_001_NPC9_002ID	13	Mieke	ミーケ	え？　順調でしょ？　歌姫としてビッグになってるし、\n意匠設計の才能だって認められてるし	Mieke	Oh, come on! You're a major diva now. Plus, everyone knows what a talented designer you are, too.	米珂	咦？不是很顺利吗？你现在是出名的歌手，\n身为设计师的才能也获得了大家的认可。	米珂	咦？很順利吧？妳現在不但是鼎鼎有名的歌姬，\n設計方面的才能也受到肯定。
CharacterEvent_001_NPC9_002ID	14	Diona	ディオーナ	それはそうなんだけど……	Diona	It's hard to explain, but...	蒂欧娜	话是这么说没错……	蒂歐娜	話是這麼說沒錯……
CharacterEvent_001_NPC9_002ID	15	Diona	ディオーナ	時々ね。私、なんのために歌ってるんだろうなって\n思うの	Diona	Sometimes I feel like I've lost sight of why I'm doing any of this in the first place.	蒂欧娜	但有时候我不禁会想，\n我到底是为什么而唱歌的呢。	蒂歐娜	但有時我會想，我究竟是為了什麼而唱歌的呢？
CharacterEvent_001_NPC9_002ID	16	Diona	ディオーナ	歌も好きだし、綺麗な服を作るのも好きだけど。\nでも、それが何になるんだろうって	Diona	Don't get me wrong, I love singing. And I'm blessed that I get to design such pretty clothes. But I'm missing a reason for it all.	蒂欧娜	虽然我喜欢唱歌，也喜欢制作漂亮衣服，\n但这又有什么意义呢？	蒂歐娜	我確實喜歡唱歌，也喜歡做漂亮的衣服。\n但是，做這些又能得到什麼？
CharacterEvent_001_NPC9_002ID	17	Diona	ディオーナ	……ぜいたくな悩みだっていうのは\n分かってるんだけどね	Diona	I know I shouldn't be complaining, but that's just how I feel.	蒂欧娜	……我知道这是很奢侈的烦恼。	蒂歐娜	……雖然我很清楚，我這是身在福中不知福。
CharacterEvent_001_NPC9_002ID	18	Mieke	ミーケ	ディオたんもそういう悩み、あったんだね。\nぜんぜん知らなかった	Mieke	You mean you worry about that kind of stuff too? I had no idea.	米珂	原来蒂欧也会有这种烦恼啊。我完全没发现。	米珂	原來妳也會有這種煩惱啊。米珂完全沒有察覺到。
CharacterEvent_001_NPC9_002ID	19	Diona	ディオーナ	そういうミーケちゃんは順調じゃないの？	Diona	Oh... Does that mean you're worried too?	蒂欧娜	米珂呢，都还顺利吗？	蒂歐娜	米珂妳會這麼說，難道是遇到什麼不順心的事嗎？
CharacterEvent_001_NPC9_002ID	20	Mieke	ミーケ	……うん。なんかね。お役人がめんどくさい\nお仕事を持ちかけてきてる	Mieke	Yeah. There's this annoying government official that's been hounding me lately...	米珂	嗯……怎么说呢，\n公务员给我找了个特别麻烦的活儿。	米珂	……嗯。跟妳說喔，\n官員想要委託米珂一份很棘手的工作。
CharacterEvent_001_NPC9_002ID	21	Mieke	ミーケ	めんどくさいなーって	Mieke	Guess I'm just getting a little fed up.	米珂	真的头大死了。	米珂	米珂覺得好麻煩喔～
CharacterEvent_001_NPC9_002ID	22	Diona	ディオーナ	なんともならないの？　私ができることはある？\nなんだか、燃えてきたわ	Diona	Is there anything I can do to help? Anything at all? Please, there must be something.	蒂欧娜	你能解决吗？有没有我能帮忙的地方？\n我的斗志似乎也被点燃了呢。	蒂歐娜	沒有辦法能解決嗎？有沒有我幫得上忙的？\n我突然湧起鬥志了呢。
CharacterEvent_001_NPC9_002ID	23	Mieke	ミーケ	わー！　大丈夫！　これはミーケの問題だから！\nなんとかするよ	Mieke	Whoa, whoa! It's all right, really! I'll figure it out somehow.	米珂	哇！没事！这是米珂的问题！\n米珂会想办法解决的。	米珂	哇～！沒關係！這是米珂自己的問題！\n米珂會想辦法解決的。
CharacterEvent_001_NPC9_002ID	24	Diona	ディオーナ	……そう	Diona	Oh... All right, then.	蒂欧娜	……这样啊。	蒂歐娜	……這樣啊。
CharacterEvent_001_NPC9_002ID	25	Mieke	ミーケ	それにしても、なんだかなあ。\n満たされてないって感じがする	Mieke	The thing is, I'm just not feeling fulfilled.	米珂	但是怎么说呢，总觉得没有满足感。	米珂	話說回來，我一直有股好空虛的感覺。
CharacterEvent_001_NPC9_002ID	26	Diona	ディオーナ	……うん。私も	Diona	I know precisely what you mean.	蒂欧娜	嗯……我也是。	蒂歐娜	……嗯，我也是。
CharacterEvent_001_NPC9_002ID	27	Diona	ディオーナ	ビーッグ	Diona	Like, majorly!	蒂欧娜	Big——	蒂歐娜	偉～大！
CharacterEvent_001_NPC9_002ID	28	Mieke	ミーケ	あは！　いいねディオたん、キレが出てきたよ	Mieke	Haha, nice one! You're starting to sound just like me.	米珂	啊哈！不错哦蒂欧，很有气势。	米珂	啊哈！不錯喔，蒂歐，這樣才有勁嘛。
CharacterEvent_001_NPC9_003ID	0		ディオーナの父	ディオーナ。この前話した町のことは覚えているね	Diona's Father	Diona, do you remember the town I was telling you about before?	蒂欧娜的父亲	蒂欧娜，你还记得之前我和你提过的那个城镇吗。	蒂歐娜的父親	蒂歐娜，妳還記得我上次提過的那座城鎮吧。
CharacterEvent_001_NPC9_003ID	1	Diona	ディオーナ	もちろんよ、お父様	Diona	Of course.	蒂欧娜	当然了，父亲。	蒂歐娜	我當然記得，父親。
CharacterEvent_001_NPC9_003ID	2		ディオーナの父	ディオーナに是非歌ってほしいと依頼が来てね。\n明日の夜だが、その町の劇場の予定を押さえてあるんだ	Diona's Father	You've been invited to sing there tomorrow night. They made stage arrangements just for you.	蒂欧娜的父亲	他们表示非常希望你能过去演出，\n预留了当地明晚的剧场。	蒂歐娜的父親	對方非常熱情邀請妳過去唱歌。\n時間是明天晚上，已經事先預約好那裡的劇院了。
CharacterEvent_001_NPC9_003ID	3		ディオーナの父	歌ってきてくれるかい。ディオーナ	Diona's Father	You'll sing for them, won't you, dear?	蒂欧娜的父亲	你愿意过去演出吗，蒂欧娜？	蒂歐娜的父親	妳願意去嗎？蒂歐娜。
CharacterEvent_001_NPC9_003ID	4	Diona	ディオーナ	分かった	Diona	Yes, Father. As you wish.	蒂欧娜	我知道了。	蒂歐娜	好的。
CharacterEvent_001_NPC9_003ID	5		ディオーナの母	あなたは幸せ者ね、ディオーナ。\nこの人の言うとおりにすれば間違いないんだから	Diona's Mother	My dear Diona... Do you have any idea how lucky you are? Your father always finds you such amazing opportunities.	蒂欧娜的母亲	你真幸福呢，蒂欧娜。\n只要按你父亲说的去做，一定不会出错的。	蒂歐娜的母親	蒂歐娜，妳真是幸福呢。\n只要按照他說的去做，就一定不會有問題。
CharacterEvent_001_NPC9_003ID	6	Diona	ディオーナ	うん。いつも感謝してる	Diona	Yes. I'm grateful for all that the two of you do for me.	蒂欧娜	嗯。我一直很感谢父亲。	蒂歐娜	嗯，我一直很感激。
CharacterEvent_001_NPC9_003ID	7	Diona	ディオーナ	……それでは、行ってまいります	Diona	I'll be going, then. Wish me luck.	蒂欧娜	……那我出发了。	蒂歐娜	……那麼，我出發了。
CharacterEvent_001_NPC9_003ID	8	Diona	ディオーナ	（今日もお父様に与えられた仕事をこなす。\n　その間、時間は驚くほど早く過ぎる）	Diona	(As always, I just need to stick to the schedule that my father prepared for me. But when I'm on the road, time always seems to go by in a flash...)	蒂欧娜	（今天也要去做父亲安排的工作。\n　每到这种时候，时间总是过得飞快。）	蒂歐娜	（今天也乖乖完成父親安排的工作。\n　工作的時候，時間流逝的速度快得驚人。）
CharacterEvent_001_NPC9_003ID	9	Diona	ディオーナ	（余計なことは考えず、余計なものは何も見ず、\n　言われたことを、言われたとおりに）	Diona	(I shouldn't overthink things. So long as I do what I'm told, things will be fine.)	蒂欧娜	（不思考多余的事、不看多余的东西，\n　一切按部就班就好。）	蒂歐娜	（不思考無關的事情、不看無關的東西，\n　只管做好父親囑咐的事情。）
CharacterEvent_001_NPC9_003ID	10	Diona	ディオーナ	（だからだろう。町へ向かう道中のことを、\n　私は特に記憶していない）	Diona	(I always disconnect from my thoughts on the way to a show. That's probably why I never remember much about the journey.)	蒂欧娜	（也许正是因为如此，我向来不太记得\n　前往目的地途中发生的事。）	蒂歐娜	（也許是因為這樣，前往城鎮路上所發生的事，\n　我都不太記得。）
CharacterEvent_001_NPC9_003ID	11	Diona	ディオーナ	（帰り道もそうなるだろう）	Diona	(I thought the road home would be just as uneventful...)	蒂欧娜	（回程也是如此。）	蒂歐娜	（回程也會是如此吧。）
CharacterEvent_001_NPC9_003ID	12	Diona	ディオーナ	（そうなるはずだった）	Diona	(But I was wrong.)	蒂欧娜	（本该如此。）	蒂歐娜	（原本應該是如此的。）
CharacterEvent_001_NPC9_003ID	13	Diona	ディオーナ	！	Diona	*Gasp*	蒂欧娜	！	蒂歐娜	！
CharacterEvent_001_NPC9_003ID	14	Diona	ディオーナ	（薔薇のようだと、思った）	Diona	(She was beautiful. Just like a rose.)	蒂欧娜	（那一刻我心想，真是如蔷薇一般的人啊。）	蒂歐娜	（我心想，那看起來好像一朵玫瑰。）
CharacterEvent_001_NPC9_003ID	15	Diona	ディオーナ	（その日、何も見えなかった景色の中に、\n　一輪の花が咲いた）	Diona	(In that moment, everything changed. Somewhere in the lonely darkness, that rose took root in my heart and started to bloom.)	蒂欧娜	（那一天，在空无一物的景色中，\n　一朵蔷薇悄然绽放。）	蒂歐娜	（那天，本來一片虛無的景色中，綻放了一朵花。）
CharacterEvent_001_NPC9_003ID	16		ディオーナの父	ディオーナ。聞いているのかい？	Diona's Father	Diona. Are you listening, dear?	蒂欧娜的父亲	蒂欧娜，你在听吗？	蒂歐娜的父親	蒂歐娜，妳有在聽嗎？
CharacterEvent_001_NPC9_003ID	17	Diona	ディオーナ	ごめん、少し呆けてた	Diona	Ah, I'm sorry. I was just thinking about something.	蒂欧娜	对不起，我发了一会儿呆。	蒂歐娜	抱歉，我發呆了一下。
CharacterEvent_001_NPC9_003ID	18		ディオーナの父	いいさいいさ。大事な話だからね。\nもう一度言うよ、ディオーナ	Diona's Father	That's all right. But I need you to listen carefully. This is a matter of great importance.	蒂欧娜的父亲	没关系。这件事很重要，\n我再说一遍，听好了蒂欧娜。	蒂歐娜的父親	不要緊的。這件事很重要，我再說一次喔，蒂歐娜。
CharacterEvent_001_NPC9_003ID	19		ディオーナの父	新しい仕事が入った。これは大きな仕事だ。\nしばらく忙しくなるよ	Diona's Father	You see, you have a new job coming up. This is a very important job, so you're going to be even busier for a while.	蒂欧娜的父亲	现在有一份很重要的新工作，\n接下来会忙起来。	蒂歐娜的父親	有新工作了，這次規模很大。接下來得忙上一段時間。
CharacterEvent_001_NPC9_003ID	20		ディオーナの母	元々入れていた優先度の低い仕事はすべて取りやめよ。\n今後の予定についてだけど……	Diona's Mother	That's why I need you to make this your top priority. Now, regarding your schedule...	蒂欧娜的母亲	之前接到的优先度较低的工作全部取消。\n至于今后的行程安排……	蒂歐娜的母親	本來接到的優先度較低的工作全都取消。\n關於今後的行程……
CharacterEvent_001_NPC9_003ID	21	Diona	ディオーナ	（初めてだ。こんなにも両親の話が\n　頭に入らないのは）	Diona	(That was the first time I'd ever lost focus in the middle of a conversation with my parents.)	蒂欧娜	（我还是第一次这么听不进父母说的话。）	蒂歐娜	（我還是第一次如此聽不進父母所說的話。）
CharacterEvent_001_NPC9_003ID	22	Diona	ディオーナ	（きっと、あの薔薇のせい。\n　心に浮かぶあの花が、頭から離れない）	Diona	(That mysterious rose had grown larger and larger until it was all I could think about.)	蒂欧娜	（一定是因为那朵蔷薇的缘故。\n　那朵花深深烙印在了我的脑海中。）	蒂歐娜	（一定是那朵玫瑰的錯。\n　在心頭浮現的那朵花，始終揮之不去。）
CharacterEvent_001_NPC9_003ID	23	Diona	ディオーナ	（それにあの人……どこかで見たことがある気がする。\n　いったい、どこで……）	Diona	(Who was that woman...? I feel as though I've seen her somewhere before. But where?)	蒂欧娜	（而且……我总觉得似乎在哪里见过那个人。\n　究竟在哪儿呢……）	蒂歐娜	（而且那個人……感覺似曾相識。究竟是在哪裡……）
CharacterEvent_001_NPC9_003ID	24		ディオーナの父	ディオーナ。一体どうしたんだい？\n体調でも悪いのか？　医者を呼ぼうか	Diona's Father	Diona! What's wrong? Are you feeling ill? Perhaps I should call a doctor...	蒂欧娜的父亲	蒂欧娜，你到底怎么了？是不是身体不舒服？\n我叫医生来吧。	蒂歐娜的父親	蒂歐娜，妳到底是怎麼了？\n身體不舒服嗎？要不要叫醫生來？
CharacterEvent_001_NPC9_003ID	25	Diona	ディオーナ	（こんなことではいけない。\n　お父様の話を聞かなくては）	Diona	(This is no time to be daydreaming like this! Father is trying to tell me something important.)	蒂欧娜	（不能再这样了。\n　我得认真听父亲的话。）	蒂歐娜	（不可以再這樣下去了。必須認真聽父親說話才行。）
CharacterEvent_001_NPC9_003ID	26	Diona	ディオーナ	（あの花を……枯らさなくては。\n　……でも）	Diona	(If I were in my right mind, I would focus...and let that rose in my heart wither.)	蒂欧娜	（我必须……让那朵花枯萎。\n　但是……）	蒂歐娜	（我得……讓那朵花凋零……可是……）
CharacterEvent_001_NPC9_003ID	27	Diona	ディオーナ	（枯らしてしまったら、\n　もう二度と咲くことは無いかもしれない）	Diona	(But if I let it die away now, I have a feeling that nothing will ever bloom inside me again.)	蒂欧娜	（一旦枯萎，它可能永远无法再绽放了。）	蒂歐娜	（一旦凋零，或許就不會再綻放了。）
CharacterEvent_001_NPC9_003ID	28		選択肢	あの人のことを調べてみる	Selection	Look into that mysterious woman	选项	尝试调查那个人	選項	調查看看那個人的事
CharacterEvent_001_NPC9_003ID	29	Diona	ディオーナ	お父様、お母様。\nごめんなさい。調べたいことがあるの	Diona	Father, Mother... Forgive me. There's something I need to look into at once.	蒂欧娜	父亲，母亲，对不起。我有件事想调查。	蒂歐娜	父親、母親。對不起，我想要調查一件事。
CharacterEvent_001_NPC9_003ID	30	Diona	ディオーナ	仕事の話はまた今度にさせて	Diona	Let's continue this conversation again after I'm finished.	蒂欧娜	工作的事下次再说吧。	蒂歐娜	工作的事下次再談吧。
CharacterEvent_001_NPC9_003ID	31		ディオーナの母	急に何を言ってるの？\n自分の仕事以上に大切なことなんてないでしょ？	Diona's Mother	Darling, what are you saying? What could be more important than your career?	蒂欧娜的母亲	你在说什么呢？\n哪有比自己的工作更重要的事？	蒂歐娜的母親	妳突然說這些是什麼意思？\n沒有事比自己的工作還重要吧？
CharacterEvent_001_NPC9_003ID	32	Diona	ディオーナ	でも、気になるから	Diona	I'm sorry, but I have to go.	蒂欧娜	但是，我心里放不下。	蒂歐娜	但是，我很在意。
CharacterEvent_001_NPC9_003ID	33		ディオーナの父	ディオーナ…！？\nどうしたんだ、こ、こんな事、はじめてだ	Diona's Father	Diona?! This isn't the daughter I know... What's gotten into you?!	蒂欧娜的父亲	蒂欧娜……？！\n怎么回事，她、她从没这样过。	蒂歐娜的父親	蒂歐娜……！？她是怎麼了？\n這、這種情況還是第一次發生。
CharacterEvent_001_NPC9_003ID	34	Diona	ディオーナ	（自分でも何故そうしたのかは分からない。\n　ただ一つ言えることは）	Diona	(To be honest, I didn't know, either... But there was one thing I knew for sure.)	蒂欧娜	（我也不明白为什么自己会做出这种事。\n　但有一点我能确信。）	蒂歐娜	（我也不知道自己為什麼要這麼做。\n　唯一能確定的是……）
CharacterEvent_001_NPC9_003ID	35	Diona	ディオーナ	（私はあの花を愛おしく思ってしまったのだ）	Diona	(At that moment, that mysterious rose had become dearer to me than anything else.)	蒂欧娜	（我觉得那朵花十分惹人怜爱。）	蒂歐娜	（我覺得那朵花很惹人憐愛。）
