romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Roman	ロマン	"聞いたよ！
地下水道の問題まで解決してくれたそうだね！"	Roman	I heard all about it! You ladies went so far as to tackle all the problems we had in the underground waterways!	罗曼	"我听说了！
你们连下水道的问题都帮忙解决了对吧！"	羅曼	"我聽說了喔！
妳們連地下水道的問題都一併解決了呢！"
Roman	ロマン	"いやあ、見事な働きだった！
さすが、熟練の錬金術士たちだね！"	Roman	What fantastic work! Not that I'd expect any less from masterful alchemists such as yourselves!	罗曼	"哎呀，真是太厉害了！
不愧是老练的炼金术士们！"	羅曼	"哎呀，真是做得太漂亮了！
不愧是老練的鍊金術士們！"
Ayesha	アーシャ	"いえ。皆さんが困っているのを
放ってはおけませんでしたから"	Ayesha	Oh, it was nothing. We just couldn't sit by while people were in trouble.	爱夏	"言重了。
我们只是无法对困境中的人们置之不理罢了。"	愛夏	哪裡，畢竟不能放著遇到困難的人們不管呀。
Sophie	ソフィー	"それに、依頼されたこととも
無関係じゃなかったですからね"	Sophie	Besides, it was related to your original request.	苏菲	而且，这件事也和委托内容有关嘛。	蘇菲	而且跟委託的工作內容也不是完全無關嘛。
Roman	ロマン	"まさに！　依頼した治療薬に加えて、
強力な解毒薬まで納めてくれるとはね！"	Roman	You really went the extra mile, though, I must say. A super potent antidote on top of a new stock of medicine!	罗曼	"我正要说这个！你们不仅制作了委托要求的治疗药剂，
竟然还做出了强力的解毒药！"	羅曼	"正是！沒想到妳們除了委託製作的治療藥之外，
還帶來了強效的解毒藥！"
Roman	ロマン	君たちにお願いして正解だったよ！	Roman	I knew you were the right ones for the job!	罗曼	找你们帮忙真是正确的决定！	羅曼	拜託妳們真是太正確了！
Sophie	ソフィー	えへへ。やりましたね、アーシャさん！	Sophie	Ehehe. We did great, Ayesha!	苏菲	嘿嘿，太好了呢！爱夏小姐！	蘇菲	嘿嘿，做得好，愛夏小姐！
Ayesha	アーシャ	うん！　ソフィーちゃんが頑張ったおかげだね	Ayesha	Yeah! That's thanks to all your hard work, Sophie!	爱夏	嗯！这都多亏了苏菲的努力。	愛夏	嗯！這要多虧了蘇菲的努力呢。
Sophie	ソフィー	アーシャさんがしっかり引っ張ってくれたおかげですよ	Sophie	No, it was you and your solid leadership!	苏菲	是多亏爱夏小姐一直带领着我啦。	蘇菲	我才要感謝愛夏小姐穩穩地帶領著我前進。
Ayesha	アーシャ	"えへへ。また一緒にお仕事したり、
お出かけしたりしようね"	Ayesha	Haha! Let's go on more trips and take on more jobs together!	爱夏	嘿嘿，下次有机会再一起合作或者出去玩吧。	愛夏	嘿嘿，下次再一起工作或出門走走吧。
Sophie	ソフィー	はい、ぜひ！	Sophie	Ooh, I'd love to!	苏菲	嗯，说好了！	蘇菲	好的，我很樂意！
Roman	ロマン	二人の仲も深まったようで何よりだ	Roman	Well, I'm glad that you two managed to deepen your friendship.	罗曼	二位共同经历这次事件还加深了关系真是再好不过。	羅曼	看到妳們感情變得更好，真是萬幸。
Roman	ロマン	"……ともかく、これで１つ安心材料が増えたよ。
とはいえ、まだ気は抜けない"	Roman	Either way, that's one less thing to worry about. But we aren't out of the woods yet.	罗曼	"……总之，这下总算能放心一点了。
不过我们也不能太过松懈。"	羅曼	"……總之，這樣就令人更加放心了。
不過，還不能鬆懈下來。"
Roman	ロマン	"なにせ相手は極夜の錬金党だ。戦うとなったら、
対策の手はいくつあっても困らないからね"	Roman	Ultimately, our foes are the Polar Night Alchemists. And when it comes to battles, there's no such thing as being too prepared.	罗曼	"毕竟对手是极夜的炼金党。
如果要和他们开战，办法有多少也不嫌多。"	羅曼	"畢竟對手是極夜的鍊金黨。要跟他們戰鬥的話，
無論準備多少對策都不嫌多。"
Ayesha	アーシャ	はい。わたしたちも精一杯お手伝いします	Ayesha	Don't worry, we'll do everything we can and then some!	爱夏	我明白，我们也会尽力帮忙的。	愛夏	好的，我們也會盡全力幫忙。
Sophie	ソフィー	悪さをしないよう、絶対に止めましょうね！	Sophie	We won't let a single bad guy through!	苏菲	我们绝对要阻止他们的恶行！	蘇菲	絕對要阻止他們作亂！
Roman	ロマン	ああ……ありがとう	Roman	Thank you, I'd appreciate that.	罗曼	好……谢谢你们。	羅曼	好……謝謝妳們。
Roman	ロマン	"対決の日は近い。
引き続き――よろしく頼んだよ"	Roman	We're getting closer and closer to a confrontation. I'll be counting on you to keep up the good work.	罗曼	"对决之日近在眼前。
之后也请多多关照了。"	羅曼	"對決的日子將近。
接下來──就拜託各位了。"
	ふたり	はい！	Both	Of course!	二人	好的！	兩人	是！
				Right!		好的！		是！
