romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Marion	マリオン	"街が人造頂獣に襲われようとしているのに、
手を出せないのは歯痒かったわね……"	Marion	Not being able to lend a hand when the city was being raided by a man-made Apexi was unbelievably frustrating.	玛丽翁	"明明人造顶兽都来袭击城镇了，
我们却没办法帮忙，真懊恼……"	瑪麗翁	"城鎮就快要被人造頂獸襲擊，
我們卻無法出手，真叫人不甘心……"
Marion	マリオン	酷いケガ人が出なかったのは不幸中の幸いだけど	Marion	Although, thankfully, no one was seriously injured.	玛丽翁	还好没有人受重伤，真是不幸中的万幸。	瑪麗翁	不過沒有人受重傷，算是不幸中的大幸。
Shallistera	シャリステラ	"極夜の錬金党……噂には聞いていましたけど、
あんなに危険な人たちだったなんて……"	Shallistera	I'd only heard rumors about the Polar Night Alchemists. To think they were such a dangerous group...	夏莉丝堤拉	"极夜的炼金党……我有听过传闻，
但没想到是这么危险的团体……"	夏莉絲堤菈	"極夜的鍊金黨……雖然聽過傳聞，
但沒想到竟是一群這麼危險的人……"
Marion	マリオン	"そうね。異邦人の連絡網を作ったり、
できることはやってきたつもりだったけど……"	Marion	Indeed. I did what I could to warn the other wanderers, but...	玛丽翁	"是啊。我们建立了异邦人的联络网什么的，
本以为力所能及的准备都做好了……"	瑪麗翁	"是啊。我已經盡力做了所有能做的事，
像是建立異邦人的聯絡網之類的……"
Marion	マリオン	"想定以上のことが立て続けに起こって、
状況把握やら連絡やらで後手に回ったわ"	Marion	Well, it was hard enough to make sense of it all. Communication wasn't exactly a priority.	玛丽翁	"结果接连发生意料之外的事情，
忙着掌握情况、四处联络，结果被抢了先。"	瑪麗翁	"但預料之外的事接連發生，
都沒能即時掌握狀況和聯絡大家。"
Rorona	ロロナ	"で、でも、何も準備していなかったらもっと大変なことに
なっていたと思います！"	Rorona	B-But! If you hadn't done anything, then things would've been so much worse!	萝乐娜	"但、但是，要是什么准备都没做，
情况肯定会更糟糕！"	蘿樂娜	"可、可是，當初什麼都沒準備的話，
情況可能會比現在更糟糕！"
Marion	マリオン	……ふふ、ありがと	Marion	I appreciate the kind words.	玛丽翁	……呵呵，谢谢。	瑪麗翁	……呵呵，謝謝妳。
Marion	マリオン	"ともかく、まだ戦いは終わってない。
敵の足取りを掴むためにも、しっかり調査しないとね"	Marion	In any case, this battle is far from over. We'll thoroughly research our enemies and then bring them to their knees.	玛丽翁	"总之，战斗还没有结束。
为了抓住敌人的去向，我们必须仔细调查。"	瑪麗翁	"總之，戰鬥還沒結束。
我們得好好調查一番以掌握敵人的動向。"
Shallistera	シャリステラ	"はい。この国の人たちのためにも、
わたしたちができることをしましょう"	Shallistera	Agreed. We owe it to the people of this country to do whatever we can to help.	夏莉丝堤拉	"是的。为了这个国家的人们，
我们也做些力所能及的事吧。"	夏莉絲堤菈	"是的。為了這個國家的人們，
我們就盡力而為吧。"
Rorona	ロロナ	"そうだね。みんな、別の世界から来たわたしたちに
良くしてくれてるし、恩返ししないとね！"	Rorona	Yeah! They've been so nice to us even though we're from totally different worlds. We've got to repay that kindness!	萝乐娜	"是啊。大家对我们这些来自异世界的人都很好，
我们要报恩才行！"	蘿樂娜	"說得對，大家對我們這些來自其他世界的人很友善，
得報答他們才行！"
Marion	マリオン	"結構奥まで来たわね。
やっぱり手掛かりはなし――"	Marion	We've made it rather far, but I'm still not seeing anything.	玛丽翁	"来到深处了呢。
还是没有线索——"	瑪麗翁	"已經走到相當深的地方了呢。
果然還是沒有線索──"
Rorona	ロロナ	……ああっ！？	Rorona	Oooh!	萝乐娜	……啊？！	蘿樂娜	……啊！？
Shallistera	シャリステラ	どうしました！？	Shallistera	What is it?!	夏莉丝堤拉	怎么了？！	夏莉絲堤菈	怎麼了嗎！？
Rorona	ロロナ	道具に反応が！　ええと……こっちのほうから！	Rorona	The tool just reacted! Um, to...something over this way!	萝乐娜	道具有反应！嗯……是这个方向！	蘿樂娜	道具有反應了！我看看……是來自這個方向！
Marion	マリオン	行きましょ！	Marion	All right, let's go!	玛丽翁	我们走！	瑪麗翁	走吧！
Rorona	ロロナ	あれ……行き止まりだ	Rorona	Huh? It's a dead end.	萝乐娜	咦……是死路。	蘿樂娜	奇怪……是死路。
Marion	マリオン	やだ。道具の不具合かしら？	Marion	Well, that's not much help. Is that device of yours broken?	玛丽翁	啊，道具出问题了？	瑪麗翁	傷腦筋，是道具出了問題嗎？
Shallistera	シャリステラ	"待ってください！
もしかしたら、行き止まりじゃないのかも……"	Shallistera	Just a moment! Maybe this isn't actually a dead end.	夏莉丝堤拉	"等等！
说不定这并不是死路……"	夏莉絲堤菈	請等一下！這說不定並不是死路……
Marion	マリオン	"……そうみたいね。
岩の向こうからわずかに空気が流れてきてる"	Marion	Ah, you might be right. I can feel a breeze coming from beyond this boulder.	玛丽翁	"好像是……
岩壁那边有细微的空气流动。"	瑪麗翁	……好像是，有股氣流從岩石後方傳來。
Rorona	ロロナ	ってことは……？	Rorona	So, that means...?	萝乐娜	所以说……？	蘿樂娜	意思是……？
Marion	マリオン	"この先に空間が広がっている可能性があるわね。
恐らく、人為的に作られた隠し通路……"	Marion	There's a decent chance that the cave keeps going past here. Actually, I wouldn't be surprised if someone made it specifically to keep something hidden.	玛丽翁	"这前面可能有一片空间。
多半是人工开辟的隐藏通道……"	瑪麗翁	這後面可能還有空間，恐怕是人造的隱藏通道。
Rorona	ロロナ	"だ、大発見じゃないですか！
早速調べましょう！"	Rorona	Really?! This is a huge discovery! Come on, what are we waiting for?	萝乐娜	"这、这不是重大发现吗！
快去调查吧！"	蘿樂娜	這、這可是大發現耶！快來調查看看吧！
Shallistera	シャリステラ	でも、どうやって先に進めば……	Shallistera	Er... There's still the question of how to get past this rock.	夏莉丝堤拉	可是，要怎么过去呢……	夏莉絲堤菈	可是，該如何前進呢……
Rorona	ロロナ	"この岩を壊せれば……でも、手持ちの道具じゃ
ちょっと難しいかも"	Rorona	We could break it, I guess? But that might be a little tricky with what we have on us.	萝乐娜	"只要破坏这块岩石……
但是，靠手头的道具可能有点困难。"	蘿樂娜	"只要破壞這塊岩石……
但光靠手上的道具可能有點困難。"
Marion	マリオン	さて、どうしましょうか……	Marion	Hm, what to do...	玛丽翁	那么，该怎么办呢……	瑪麗翁	那我們該怎麼辦才好……
