file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
CityTalkEvent_01_main_001ID	18	???			？？？	In your books?	？？？	书本……？	？？？	書……？
CityTalkEvent_01_main_001ID	19				レスナ	Oh, sorry! You probably don't care about any of that.	レスナ	对不起！说了一堆无关的话。	レスナ	對不起！突然說這個很莫名其妙吧。
CityTalkEvent_01_main_001ID	20	???			？？？	Wait, are you familiar with these plants?!	？？？	你莫非对这附近的植物很熟悉吗？！	？？？	難道妳很了解這裡的植物嗎！？
CityTalkEvent_01_main_001ID	21				レスナ	What?! Uh, yes. I've seen just about all the plants here at this shop in my books!	レスナ	咦？！是、是的。这家店里摆的植物\n基本上都在书里见到过！	レスナ	咦！？是、是的。這間店陳列的東西，\n我基本上都在書裡看過！
CityTalkEvent_01_main_001ID	22	???			？？？	Oh, that's great! I really wanted to know where I could gather these little guys.	？？？	那太好了！我想知道摆在这里的植物们\n在哪里可以采集到。	？？？	那真是幫大忙了！\n其實我想知道哪裡能採到這些植物。
CityTalkEvent_01_main_001ID	23	???			？？？	I asked them, but they wouldn't tell me much.	？？？	就算问它们，\n它们也不肯详细告诉我。	？？？	就算問它們，\n它們也不肯告訴我詳細的情況。
CityTalkEvent_01_main_001ID	24				レスナ	Little...guys?	レスナ	它们……？	レスナ	問它們……？
CityTalkEvent_01_main_001ID	25	???			？？？	Yeah, do you know anything about them?	？？？	你知道些什么吗？	？？？	妳有什麼線索嗎？
CityTalkEvent_01_main_001ID	26				レスナ	Oh, um, all these plants can be gathered in the wetlands near the capital!	レスナ	我看看，这边的植物\n可以在王都近郊的湿地一带采集到！	レスナ	我看看，\n這邊的植物都能在王都附近的濕地地帶採到喔！
CityTalkEvent_01_main_001ID	27				レスナ	They benefit from the nutrients in the wetlands, making them tasty and nutritious medicinal herbs!	レスナ	湿地的土壤富含营养，\n因此即便是药草也有很高的营养价值，适合食用！	レスナ	拜濕地富含營養的泥土所賜，\n這些藥草益處良多，不僅營養價值高，還能當作食材呢！
CityTalkEvent_01_main_001ID	28				レスナ	There are a few other noteworthy facts about them, such as...	レスナ	除此之外的特点还有……	レスナ	其他值得一提之處還有……
CityTalkEvent_01_main_001ID	29	???			？？？	Oh, um, I think that's enough. You sure know a lot.	？？？	啊，可以了，已经够了。\n你了解得好清楚啊。	？？？	啊，沒關係，已經夠了。\n妳非常了解呢。
CityTalkEvent_01_main_001ID	30				レスナ	Oh, okay! Thank you!	レスナ	啊……嗯！谢谢你	レスナ	啊……是的！謝謝稱讚。
CityTalkEvent_01_main_001ID	31	???			？？？	So the wetlands, huh? I hadn't looked around there yet. Thank you, I'll go take a look!	？？？	那一带我确实还没有调查过。\n谢谢你，我去调查看看！	？？？	原來如此，那一帶我確實還沒調查過。\n謝謝妳，我會去調查看看的！
CityTalkEvent_01_main_001ID	32				レスナ	No need for thanks! I'm just glad I could help!	レスナ	不客气！很高兴能帮上你的忙！	レスナ	不會不會！能幫上忙真是太好了！
CityTalkEvent_01_main_001ID	33	Oskar			オスカー	By the way, I'm Oskar. Hope to see you again some time! Later!	オスカー	对了，我叫奥斯卡。\n要是能再见面，还请多关照了！拜拜！	オスカー	啊，我叫奧斯卡。\n如果還有機會見面的話就請多指教啦！再見！
CityTalkEvent_01_main_001ID	34				レスナ	(Aw man, I did it again. No one wants to be chattered at like that.)	レスナ	（啊……又犯老毛病了。\n我一个人说个不停对方会困扰吧。）	レスナ	（唉……又搞砸了。\n像剛才那樣自顧自地說個不停很令人困擾吧。）
CityTalkEvent_01_main_001ID	35				レスナ	(I didn't even tell him my name. Next time I need to try harder to just have a normal conversation!)	レスナ	（而且没来得及告诉他我的名字。\n下次我一定要注意好好对话！）	レスナ	（而且還忘了自我介紹。\n下次一定要好好跟別人交談才行！）
CityTalkEvent_01_main_001ID	36				オスカー・ベールマー	A young wanderer who investigates plants as he travels, and who doesn't sweat the small stuff.	オスカー・ベールマー	边调查植物边四处旅行的异邦人少年。\n不拘小节的乐天派。	オスカー・ベールマー	一邊旅行，一邊調查植物的異邦少年。\n是個不拘小節的樂天派。
CityTalkEvent_01_main_002ID	0				レスナ	Oh, Izana, how were things over there?	レスナ	啊，伊萨娜。你的情况怎么样？	レスナ	啊，伊札奈，妳那邊怎麼樣？
CityTalkEvent_01_main_002ID	1				イザナ	Just what you'd expect from the capital. Their selection of weapons is second to none!	イザナ	不愧是王都，出售的武器也都是一流的！	イザナ	不愧是王都，武器品項也是最齊全的！
CityTalkEvent_01_main_002ID	2				レスナ	Your eyes are sparkling. How was it compared to your place?	レスナ	你的表情在发光呢。\n这里和你家里比起来怎么样？	レスナ	妳眼睛都在發光呢。\n跟妳家比起來如何呢？
CityTalkEvent_01_main_002ID	3				イザナ	No comparison! They may have selection, but dad's weapons are the best in Lanterna!	イザナ	那怎么能比呢，我爸爸做的武器可是\n兰塔纳第一的！	イザナ	不不不，\n我爸爸做的武器可是蘭塔納最棒的！
CityTalkEvent_01_main_002ID	4				イザナ	...Though, honestly, the smithy here isn't too far behind. And they've got so much variety!	イザナ	……不过，王都的铁匠铺也不差。\n而且种类也很丰富！	イザナ	……雖然我想這麼說，但王都的鐵匠鋪也不輸他喔。\n畢竟種類非常豐富嘛！
CityTalkEvent_01_main_002ID	5				イザナ	I didn't get a good look last time I was here, so this time I want to check every single shop!	イザナ	上次来的时候没有心思逛，\n这次我慢慢地把所有店都看了一圈！	イザナ	上次來的時候沒時間看，\n這次我可要慢慢逛遍所有的商店～！
CityTalkEvent_01_main_002ID	6				レスナ	That's right, you were here for your knight exam.	レスナ	对哦，骑士考试……	レスナ	啊，是騎士測驗吧……
CityTalkEvent_01_main_002ID	7				イザナ	Yeah. I totally failed it, though. That really was a big shock.	イザナ	嗯，上次我没考上。\n那时候真的大受打击。	イザナ	嗯，我落榜了，\n當時受到很大的打擊。
CityTalkEvent_01_main_002ID	8				レスナ	Yeah you were depressed for a while.	レスナ	当时你很消沉呢。	レスナ	妳那時候真的非常沮喪呢。
CityTalkEvent_01_main_002ID	9				イザナ	But you helped pull me out of my slump.	イザナ	但是多亏了蕾思娜，我走出来了。	イザナ	但還好有妳在，我已經振作起來了。
CityTalkEvent_01_main_002ID	10				イザナ	Everything you said to me back then that gave me the strength to keep going.	イザナ	多亏那时你对我说的话，\n我才能够下决心重新努力。	イザナ	多虧妳當時說的那番話，\n我才有動力繼續加油。
CityTalkEvent_01_main_002ID	11				レスナ	Wait, really? What did I say?	レスナ	咦，是哪句话……我说了什么来着？	レスナ	咦？妳是指哪時候……我說了什麼嗎？
CityTalkEvent_01_main_002ID	12				イザナ	Heehee. I'll never tell!	イザナ	嘿嘿，不告诉你～！	イザナ	呵呵，才不告訴妳～！
CityTalkEvent_01_main_002ID	13				レスナ	Aww! C'mon, tell me!	レスナ	什么啊～！告诉我嘛～！	レスナ	咦！？告訴我嘛～！
CityTalkEvent_01_main_002ID	14				イザナ	Forget about it! Let's go see some shops!	イザナ	好了啦，不说那些了，现在先逛店铺吧！	イザナ	好了啦，先別管這個，現在該去店裡逛逛才對！
CityTalkEvent_01_main_002ID	15				レスナ	Hmph, you're dodging my question.	レスナ	唔……被转移话题了……	レスナ	唔……竟然轉移話題……
CityTalkEvent_01_main_002ID	16				イザナ	But stuff here sure is expensive, huh. I can't find anything in my budget.	イザナ	话说回来，果然价格有点贵呢。\n感觉基本都买不起啊。	イザナ	話說回來，價格果然有點貴耶。\n實在買不下手～
CityTalkEvent_01_main_002ID	17				レスナ	Oh, did you have something special in mind?	レスナ	嗯，你有什么想要的东西吗？	レスナ	嗯？妳有想要的東西嗎？
CityTalkEvent_01_main_002ID	18				イザナ	Well, nothing right this minute, but there are a few things I'd like to get ready for the future.	イザナ	也不是现在就要用的。\n是想为了今后做一些准备。	イザナ	也不是現在就要啦。\n只是為了今後著想，我想先做好各方面的準備。
CityTalkEvent_01_main_002ID	19				イザナ	My future as the knight who protects you from everyone and everything, I mean.	イザナ	为了成为保护蕾思娜\n不受任何事物伤害的骑士。	イザナ	畢竟我要成為一個\n能夠保護妳不受任何威脅的騎士呀。
CityTalkEvent_01_main_002ID	20				レスナ	Aww, Izana. Okay, I'm counting on you.	レスナ	伊萨娜……\n嗯，我相信你。	レスナ	伊札奈……\n嗯，靠妳了唷。
CityTalkEvent_01_main_003ID	0				レスナ	Can we go into the castle? Probably not, right?	レスナ	再怎么说……应该也进不去城堡里吧？	レスナ	要進去城堡……應該不太可能吧？
CityTalkEvent_01_main_003ID	1	???			？？？	You there, young one. I'm afraid civilians are not allowed within the castle.	？？？	那边的小姑娘，不好意思，\n普通人不能进入城堡。	？？？	那邊的小姐～就是妳。\n很遺憾地告訴妳，一般人是不能進城堡的喔。
CityTalkEvent_01_main_003ID	2				レスナ	Wha?! Um, who might you be?	レスナ	咦？！那个……您是？	レスナ	咦！？呃……請問你是哪位？
CityTalkEvent_01_main_003ID	3	???			？？？	Not someone with a name worth giving. Are you tourists?	？？？	我的名字不值一提。\n你是来旅游的吗？	？？？	我的名字不值一提。\n妳是觀光客嗎？
CityTalkEvent_01_main_003ID	4				レスナ	Well, we're sight-seeing at the moment, but we're actually here to find some work.	レスナ	现在是在旅游啦……\n不过本来是想在王都工作的。	レスナ	現在是在觀光沒錯……\n我原本來王都是打算要工作的。
CityTalkEvent_01_main_003ID	5	???			？？？	Looking for a job away from home?	？？？	也就是来打工的了？	？？？	外出賺錢嗎？
CityTalkEvent_01_main_003ID	6				レスナ	Well, I am trying to earn some money, yes, but I also just want to help as many people as I can.	レスナ	那个，赚钱……也是目的之一啦，\n不过我主要是想帮上更多人的忙。	レスナ	呃，賺錢……要這麼說也沒錯啦，\n但我是想幫助更多的人。
CityTalkEvent_01_main_003ID	7				レスナ	I'm actually an alchemist. Though, I'm still just a trainee.	レスナ	其实我是个炼金术士。\n虽然还只是见习的……	レスナ	其實我是鍊金術士，\n只不過還在見習當中……
CityTalkEvent_01_main_003ID	8	???			？？？	An alchemist?	？？？	炼金术士……？	？？？	鍊金術士……？
CityTalkEvent_01_main_003ID	9				レスナ	Um, well, anyway! I came here to the capital to try to help people out.	レスナ	啊，那个……总之！\n我想在王都工作，做一个对大家有帮助的人。	レスナ	啊，那個，呃……總而言之！\n我想在王都工作，幫助他人就對了。
CityTalkEvent_01_main_003ID	10	???			？？？	I see. Well I think that's a wonderful goal.	？？？	……是吗。这梦想挺好的。	？？？	……這樣啊，我覺得這個夢想很棒。
CityTalkEvent_01_main_003ID	11	???			？？？	Incidentally, what kind of work does an alchemist do, exactly?	？？？	话说回来，炼金术士小姐，\n你到底是在做什么工作？	？？？	話又說回來，\n鍊金術士小姐，妳究竟在做什麼工作呢？
CityTalkEvent_01_main_003ID	12				レスナ	Um... Well, honestly, I'm actually trying to find something to do right now.	レスナ	唔……其实，我还在找工作……	レスナ	唔……其實，我還在找工作……
CityTalkEvent_01_main_003ID	13	???			？？？	Well, you might want to try the Star Cocoon cafe in town square at the bottom of the stairs.	？？？	那你可以去楼下广场的\n“星之茧”咖啡厅看看。	？？？	那麼，階梯下的廣場有間叫做「星之繭」的咖啡廳，\n妳可以去那邊看看。
CityTalkEvent_01_main_003ID	14				レスナ	A cafe... So, dealing with customers?! I'm sorry, I'm terrible at dealing with customers!	レスナ	咖啡厅……服务业吗？！\n抱歉，我对这类工作不太有信心！	レスナ	咖啡廳……當服務生嗎！？\n抱歉，我對服務業不太有自信！
CityTalkEvent_01_main_003ID	15	???			？？？	Oh, no no. I didn't mean you should work at the cafe. You're a funny one, Miss.	？？？	不不不，不是让你去咖啡厅工作。\n你这人真有意思。	？？？	不是不是，我沒要妳去咖啡廳工作。\n妳這個人真有趣耶。
CityTalkEvent_01_main_003ID	16				レスナ	You didn't? Then, what did you mean?	レスナ	咦？那是什么意思……	レスナ	咦？那你的意思是……？
CityTalkEvent_01_main_003ID	17	???			？？？	They have job requests. Anything from folks wanting certain goods to exterminating monsters.	？？？	工作的信息会汇集到那里。\n收集物资、讨伐魔物……等等等等。	？？？	那裡有在介紹工作，\n像是交付物資、討伐魔物……諸如此類的。
CityTalkEvent_01_main_003ID	18	???			？？？	I think you should be able to find some work that suits you, there.	？？？	去那里说不定能找到适合你的工作。	？？？	去那裡或許就能找到適合妳的工作。
CityTalkEvent_01_main_003ID	19				レスナ	Oh, I see! Thank you so much for telling me!	レスナ	原来如此！\n谢谢你热心地告诉我这些！	レスナ	原來是這樣啊！\n非常謝謝你好心告訴我！
CityTalkEvent_01_main_003ID	20	???			？？？	Think nothing of it. Whatever you decide to do, give it your all.	？？？	不客气。找工作加油啊。	？？？	不客氣，工作加油喔。
CityTalkEvent_01_main_003ID	21				レスナ	I couldn't really see his face, but he seemed nice. Lets head to the cafe after we meet back up.	レスナ	虽然没看清长相，但真是个好心人。\n和大家会合后就去咖啡厅看看吧。	レスナ	雖然沒有看清楚他的長相，但是個好人呢。\n晚點跟大家會合後再去咖啡廳看看吧。
CityTalkEvent_01_main_004ID	0				レスナ	Oh, wow, I didn't think there would be a shop in a place like this.	レスナ	咦，这种地方居然有人摆摊。	レスナ	咦？這種地方也有開店呀。
CityTalkEvent_01_main_004ID	1	???			？？？	Welcome to Flocke's Shop!	？？？	欢迎光临！\n欢迎来到芙萝可的商店！	？？？	歡迎光臨！\n這裡是芙洛潔的店！
CityTalkEvent_01_main_004ID	2				レスナ	Hello. Mind if I take a look around?	レスナ	你好……我可以看一看吗？	レスナ	妳好……我可以看看嗎？
CityTalkEvent_01_main_004ID	3				フロッケ	Of course, of course. Take a look. I've got all sorts of stuff here.	フロッケ	没问题，来来来，请随便看看吧。\n我这里有各种各样的商品。	フロッケ	好的，來來來，妳儘管看。\n芙洛潔這裡供應很多好貨喔。
CityTalkEvent_01_main_004ID	4				レスナ	Nice! Thanks!	レスナ	真的吗？谢谢你！	レスナ	真的嗎？謝謝！
CityTalkEvent_01_main_004ID	5				レスナ	This is...a fish? Right?	レスナ	这是……鱼……吗？	レスナ	這是……魚？沒錯吧？
CityTalkEvent_01_main_004ID	6				フロッケ	Yep. Caught fresh and then dried in the sun. It's nice and meaty, with plenty of fat.	フロッケ	是的。是海里捕捞的鱼放在太阳下晒干制成的。\n脂肪丰富肉感厚实哦。	フロッケ	是的，這是將從海裡釣起的魚由太陽公公曝曬而成的\n乾貨。含有豐富脂肪，而且肉很厚實喔。
CityTalkEvent_01_main_004ID	7				レスナ	Oh, huh, that makes sense. We are pretty close to the sea.	レスナ	这样啊……对哦，这里离海很近呢。\n原来如此。	レスナ	哦……這樣啊，畢竟這裡離大海很近。\n原來如此～
CityTalkEvent_01_main_004ID	8				レスナ	I've always lived up in the mountains, so I've only ever seen the tiny fish living in the rivers.	レスナ	我一直住在山里面，\n所以只见过小小的河鱼。	レスナ	我一直住在山裡，\n所以只看過小小的河魚而已。
CityTalkEvent_01_main_004ID	9				フロッケ	Oh, so you've come from pretty far away, huh?	フロッケ	原来如此，你是从很远的地方来的呀。	フロッケ	原來妳是從遠方來的呀。
CityTalkEvent_01_main_004ID	10				フロッケ	Dried fish keeps for pretty long, so why not take some home as a souvenir?	フロッケ	鱼干可以保存很长时间，\n买来作为王都的伴手礼带回去如何？	フロッケ	魚乾可以放很久，\n要不要買來當作王都的伴手禮呢？
CityTalkEvent_01_main_004ID	11				レスナ	Oh, no, I'll be staying in the capital for a while. But I'll remember that when I head back.	レスナ	不用了，我准备在王都待上一阵子。\n不过等需要的时候我会考虑的。	レスナ	不了，我打算在王都待一陣子。\n不過我會考慮看看的。
CityTalkEvent_01_main_004ID	12				フロッケ	Sounds good, make sure to swing by then!	フロッケ	好的，到时候还请再来。	フロッケ	好的，到時候務必再來一趟喔。
CityTalkEvent_01_main_004ID	13				レスナ	I'm so sorry, I've been here so long and haven't bought a thing! I should really grab something.	レスナ	啊，什么都不买还看这么久，真不好意思！\n难得来一次，我还是买点什么……	レスナ	啊，抱歉占用妳這麼長的時間還不買東西！\n既然都來了，我就買個……
CityTalkEvent_01_main_004ID	14				フロッケ	No problem! I'd be perfectly fine if you just remembered my face, for today.	フロッケ	没关系！\n今天只要认识我就够了。	フロッケ	沒關係！\n妳今天能記住芙洛潔就好了。
CityTalkEvent_01_main_004ID	15				フロッケ	I've always got a shop up near the capital, so come on back any time!	フロッケ	我经常在王都附近出摊，\n请务必再次光顾哦！	フロッケ	芙洛潔平常都會在王都附近擺攤，\n下次一定要再來看看喔！
CityTalkEvent_01_main_004ID	16				フロッケ	Well, I guess I'll move my shop along now.	フロッケ	那我要转移去其他地方了。	フロッケ	那麼，芙洛潔要移動攤販了。
CityTalkEvent_01_main_004ID	17				レスナ	I feel like I've seen quite a bit, now. I should head back to the town square.	レスナ	逛了好多地方，也该回广场了。	レスナ	逛過不少地方了，回廣場吧。
CityTalkEvent_01_main_004ID	18				レスナ	Hm?	レスナ	……嗯？	レスナ	……嗯？
CityTalkEvent_01_main_004ID	19				レスナ	Hey, I recognize that. It belongs to that girl from before.	レスナ	这是……刚才那个人的！	レスナ	這是……剛才那個女孩子的！
CityTalkEvent_01_main_004ID	20				レスナ	I need to take it to her!	レスナ	得给她送过去！	レスナ	必須拿去給她才行！
CityTalkEvent_01_main_005ID	0				レスナ	*Pant* *Pant* I can't find her anywhere! Where did she go?	レスナ	呼……呼……完全找不到！\n她去哪里了呢？	レスナ	呼……呼……完全找不到人啊～！\n她到底跑去哪裡了？
CityTalkEvent_01_main_005ID	1				レスナ	Hmm... I should go meet back up with everyone and ask them about her.	レスナ	嗯……\n先和大家会合，商量看看吧。	レスナ	唔……\n先跟大家會合再一起討論看看好了。
CityTalkEvent_01_main_005ID	2				レスナ	This place seems a little shady. I should head back.	レスナ	这里的气氛感觉有点诡异……\n该回去了。	レスナ	這裡的氣氛有點奇怪……\n折回去吧。
CityTalkEvent_01_main_005ID	3				ハイディ	Hi, looking for something?	ハイディ	哟，找东西呢？	ハイディ	嗨，妳在找什麼嗎？
CityTalkEvent_01_main_005ID	4				レスナ	Oh, yes!	レスナ	是、是的！	レスナ	是、是的！
CityTalkEvent_01_main_005ID	5				ハイディ	Hmm. Don't think I've seen you around here before.	ハイディ	唔……没在这附近见过你啊？	ハイディ	唔……看來妳似乎不是這附近的人呢。
CityTalkEvent_01_main_005ID	6				レスナ	Well, um, I just came to the capital today.	レスナ	那个，我今天刚到王都……	レスナ	呃，我今天剛到王都……
CityTalkEvent_01_main_005ID	7				ハイディ	Gotcha. Well then, let me give you some advice.	ハイディ	这样啊。那我给你个忠告吧。	ハイディ	哦？那我告訴妳一件事吧。
CityTalkEvent_01_main_005ID	8				ハイディ	It's a bit dangerous up ahead. Lot of rough types hanging around. You should steer clear!	ハイディ	这前头的治安不太好。\n有很多不三不四的家伙，最好不要靠近哦！	ハイディ	這前面的治安不太好，\n有很多粗暴的人，妳最好不要靠近喔！
CityTalkEvent_01_main_005ID	9				レスナ	Oh, but, um! I'm actually looking for the person who dropped this!	レスナ	那、那个！\n其实，我是在找这个东西的主人……！	レスナ	那、那個！\n其實，我在找這個東西的主人……！
CityTalkEvent_01_main_005ID	10				ハイディ	Oh, hey, I recognize that.	ハイディ	这是……	ハイディ	那是……
CityTalkEvent_01_main_005ID	11				レスナ	There was a girl running a stall in town, and she dropped this when she left.	レスナ	是一个在城镇摆摊的女孩子的，\n她走的时候落下了这个。	レスナ	她是在城裡擺攤的女孩子，\n離開的時候忘記把這個帶走了。
CityTalkEvent_01_main_005ID	12				ハイディ	Gotcha. Gotcha, gotcha.	ハイディ	原来如此。原来如此原来如此……	ハイディ	原來如此。原來如此原來如此……
CityTalkEvent_01_main_005ID	13				ハイディ	You're a really nice girl. And really lucky, too. I actually know the girl that bag belongs to.	ハイディ	你人可真好呀，而且运气也超级好。\n其实我认识这个袋子的主人。	ハイディ	妳真是超級好心的，而且運氣超級好。\n其實我認識這個袋子的主人喔。
CityTalkEvent_01_main_005ID	14				レスナ	What, you do?!	レスナ	咦，是吗？！	レスナ	咦，是這樣嗎！？
CityTalkEvent_01_main_005ID	15				ハイディ	This kid called herself Flocke, right? And she was really cute, yeah?	ハイディ	那个女生是不是说自己叫“芙萝可”？\n她是不是超级可爱？	ハイディ	那個女孩子是不是用「芙洛潔」來自稱？\n而且是不是非常可愛？
CityTalkEvent_01_main_005ID	16				レスナ	She did! And she was!	レスナ	她确实是这么说的！\n而且确实超级可爱。	レスナ	的確有！\n而且的確非常可愛。
CityTalkEvent_01_main_005ID	17				ハイディ	Right? Then I definitely know her. I'll take that to her for you.	ハイディ	是吧？那就没错了。\n我来帮你把东西还给她吧。	ハイディ	對吧？那就沒錯了。\n我幫妳拿給她吧。
CityTalkEvent_01_main_005ID	18				レスナ	Oh, thank you! That's a load off my mind.	レスナ	拜托你了！\n太好了……	レスナ	麻煩妳了！\n真是太好了……
CityTalkEvent_01_main_005ID	19				ハイディ	So we'd best both run along before we get nabbed by a baddie.	ハイディ	好了，趁着还没被坏蛋缠上，\n赶紧走吧，快快快。	ハイディ	好了，趁現在還沒被壞人纏上，\n妳快點走吧。
CityTalkEvent_01_main_005ID	20				レスナ	Okay! Thank you!	レスナ	好的！谢谢你！	レスナ	好的！謝謝妳！
CityTalkEvent_02_dialog_008ID	0	Linca			Linca	Urk, Marion's going to be so mad at me.	琳卡	呜呜……又要被玛丽翁骂了。	琳卡	嗚嗚……又要被瑪麗翁罵了。
CityTalkEvent_02_dialog_008ID	1	Linca			Linca	No, I should be fine. I made the right choice...I think.	琳卡	不，没问题的。我的判断应该没有错。	琳卡	不，沒事的。我的判斷應該沒有錯。
CityTalkEvent_02_dialog_009ID	0	Linca			Linca	Ugh, I didn't even end up buying the thing I was sent out for...	琳卡	结果让我买的东西我也没买到……	琳卡	結果交代的東西我沒有買到……
CityTalkEvent_02_dialog_009ID	1	Linca			Linca	Urgh, Marion's going to be so mad at me...	琳卡	呜呜，玛丽翁会不会生气啊……	琳卡	嗚嗚，瑪麗翁會生氣吧……
CityTalkEvent_02_dialog_011ID	0	Marion			Marion	I didn't expect that she'd get lost just trying to buy some ink.	玛丽翁	只是去买用光的墨水\n居然都会迷路……	瑪麗翁	沒想到只是去買個用完的墨水\n居然都會迷路……
CityTalkEvent_02_dialog_011ID	1	Marion			Marion	Well, she doesn't know this town very well yet. Maybe asking her to go shopping was a bit much.	玛丽翁	在不熟悉的城镇跑腿对她是不是太难了呢。	瑪麗翁	要她在陌生的城鎮幫忙跑腿是不是太困難了呢？
CityTalkEvent_02_dialog_012ID	0	Marion			Marion	Back already? I'm assuming she got the message, then. Thank you so much!	玛丽翁	啊，你跟她说了吗？\n谢谢，帮大忙了。	瑪麗翁	哎呀，妳轉達給她了嗎？\n謝謝妳，幫大忙了。
CityTalkEvent_02_dialog_012ID	1	Marion			Marion	I'll bet she didn't pick up any ink, though. I guess I'll have to go buy some myself.	玛丽翁	好了，她肯定没有买到墨水，\n我得出门去买了。	瑪麗翁	想必她沒有買到墨水吧，\n我得自己跑一趟去買了。
CityTalkEvent_02_sub_004ID	0				Resna	Excuse me, do you know Marion?	蕾斯娜	那个，打扰一下。\n你是不是认识玛丽翁小姐？		　
CityTalkEvent_02_sub_004ID	1				Linca	I do. Why? Did she send you here?	琳卡	是的，没错……\n莫非是玛丽翁让你来的？	蕾斯娜	那個，不好意思。\n妳是瑪麗翁的朋友嗎？
CityTalkEvent_02_sub_004ID	2	Linca			Resna	That's right!	蕾斯娜	嗯，是的！	琳卡	對，我是……\n難道說妳是瑪麗翁派來的人嗎？
CityTalkEvent_02_sub_004ID	3				Linca	Oh, that's great. I'm so glad you're here.	琳卡	谢谢，帮大忙了。	蕾斯娜	是的，沒錯！
CityTalkEvent_02_sub_004ID	4	Linca			Linca	I was hoping I'd run into someone. I guess climbing up to a high place was the right choice!	琳卡	没想到能遇到你跟我搭话。\n果然爬上高处这个判断是正确的。	琳卡	謝謝，真是幫大忙了。
CityTalkEvent_02_sub_004ID	5	Linca			Resna	A high place...?	蕾斯娜	高处……？	琳卡	沒想到能像這樣被妳搭話，\n爬上高處的這個判斷果然沒有錯。
