romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	"一緒にこうしてお茶したり、本を読んだり、
錬金術の話をしたり……きっととても楽しいです！"	Resna	The two of us could spend every day having tea, reading books, and practicing alchemy together. We would have so much fun!	蕾斯娜	"我们可以一起喝茶、看书、
聊炼金术……一定会很快乐！"	蕾斯娜	"我們就能像這樣一起喝茶、讀書、
聊著鍊金術的話題……一定會非常有趣！"
Lara	ララ	……そうですわね	Lara	It... It certainly does sound fun.	拉拉	……是啊。	拉拉	……是啊。
Lara	ララ	"あなたが妹ならば、気品が備わるよう、
毎日たっぷりしごいてさしあげますわ！"	Lara	But if you were my little sister, I'd have to be much stricter with you. To whip you into the picture of elegance, that is.	拉拉	"如果你是我妹妹，为了培养你的优雅气质，
我会每天狠狠教育你的！"	拉拉	"如果妳是我的妹妹，我會每天嚴加磨練，
讓妳變得更有氣質！"
Resna	レスナ	"そ、それは……！
お手柔らかにお願いします……！"	Resna	Whip?! Well, er... Please don't be too hard on me!	蕾斯娜	"这、这……！
　拜托你手下留情……！"	蕾斯娜	"這、這個……！
還請妳手下留情……！"
Resna	レスナ	"今日は本当にありがとうございました！
素晴らしい時間でした！"	Resna	I can't thank you enough for today! I had such a wonderful time.	蕾斯娜	"今天谢谢你的款待！
我度过了很充实的一段时光！"	蕾斯娜	"今天真的非常感謝妳！
度過了很美好的下午茶時光！"
Lara	ララ	"わたくしも楽しかったですわ。
では、わたくしはここで"	Lara	As did I. Well, then, please pardon me. I must be going now.	拉拉	"我也很开心。
那么，我就告辞了。"	拉拉	"我也很開心。
那麼，我就先告辭了。"
Resna	レスナ	（とっても楽しかった！　……でも、ララさん）	Resna	(Wow, that was amazing! But one thing still has me a little worried.)	蕾斯娜	（好开心啊！但是，拉拉小姐……）	蕾斯娜	（真的好開心啊！不過，拉拉小姐……）
Resna	レスナ	"（ララさんが私のお姉ちゃんだったら、って私が
　言ったとき、どこか暗い顔をしていた気がする……）"	Resna	(Lara had such a sad look on her face when I mentioned how fun it would be to be her sister.)	蕾斯娜	"（我说“如果拉拉小姐是我的姐姐”的时候，
　感觉她的表情有点阴郁……）"	蕾斯娜	"（當她聽到我說如果她是我姊姊的那句話時，
　總覺得她的臉色好像沉了幾分……）"
Resna	レスナ	"（ララさんは強い人だけれど、もしかしたらまだ
　家族のことで悩んでいるのかもしれない）"	Resna	(She's a strong person, but maybe, deep down, she's still worried about her family.)	蕾斯娜	"（拉拉小姐是个坚强的人，但是，
　说不定还在为家人的事情烦恼。）"	蕾斯娜	"（雖然拉拉小姐是很堅強的人，
　但說不定還在為家人的事情煩惱。）"
Resna	レスナ	"（ララさんのために、私にできることって、
　何かないかな……？）"	Resna	(I wonder if there's anything I can do for her...)	蕾斯娜	（我能不能为拉拉小姐做点什么呢……？）	蕾斯娜	（有什麼事情是我能夠為拉拉小姐做的嗎……？）
