file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
Date_VILLAIN_A_01ID	22	Geron	ジェロン	知らない女に声をかけられていてな……\n断っても、なかなか諦めようとせん	Geron	That woman started hitting on me out of nowhere. Even after I told her to get lost, she still wouldn't leave me alone.	杰隆	有个陌生女人跟我搭话……\n就算我拒绝她，她也不依不饶。	傑隆	有個陌生女人來找我攀談……\n我都拒絕了，她還是不死心。
Date_VILLAIN_A_01ID	23	Roman	ロマン	君が対応に困ることがあるとはね	Roman	I must say, it was a little surprising to see you so out of your element.	罗曼	世上居然还有你不擅长应付的事啊。	羅曼	真沒想到會有你應付不了的事啊。
Date_VILLAIN_A_01ID	24	Roman	ロマン	お茶に誘われていたようだけれど……\n初対面の女性に声をかけられることは\nよくあるのかい？	Roman	From what I heard, it sounded like she wanted to go on a date with you. Do you get approached by ladies like that often?	罗曼	她似乎是要邀请你喝茶……\n经常有陌生女性跟你搭话吗？	羅曼	我看她似乎在邀請你去喝茶……\n常常會有初次見面的女性找你說話嗎？
Date_VILLAIN_A_01ID	25	Geron	ジェロン	……ああ。\nだが正直、女は苦手だ	Geron	I guess. But I'm not great with women.	杰隆	……是啊。\n说实话，我不擅长应付女人。	傑隆	……是啊。但坦白說，我不善於應付女人。
Date_VILLAIN_A_01ID	26	Geron	ジェロン	こちらが冷たくすると、喜ぶやつもいる\nどうなっているんだかな	Geron	There are some real weirdos out there. Telling them off just makes them try even harder.	杰隆	就算我冷言相待，也有人会为此开心。\n这到底是怎么回事啊。	傑隆	我要是態度冷淡，有些人還會很開心。\n這到底是怎麼一回事？
Date_VILLAIN_A_01ID	27	Geron	ジェロン	そもそも俺は少し前まで\n指名手配犯だったんだが……	Geron	I'd tell them I was a wanted criminal until recently, but something tells me that wouldn't stop them either...	杰隆	而且我之前还是个通缉犯啊……	傑隆	更何況，我在不久之前還是個通緝犯啊……
Date_VILLAIN_A_01ID	28			犯罪者以前に、君は男前だからな		Because you're so handsome.		你是犯人，可更重要的是你很有男人味		你這麼帥氣，是不是罪犯都是其次了
Date_VILLAIN_A_01ID	29	Roman	ロマン	犯罪者以前に、君は男前だからな。\n魅力的に見えるんだろう	Roman	You may have been a wanted criminal, but you were a handsome wanted criminal. I suppose that's the first thing they notice.	罗曼	你是犯人，可更重要的是你很有男人味。\n你看起来很有魅力吧。	羅曼	你這麼帥氣，是不是罪犯都是其次了。\n在女性眼中你應該很有魅力吧。
Date_VILLAIN_A_01ID	30	Geron	ジェロン	……迷惑な話だな	Geron	I'd rather be ugly than deal with all of this.	杰隆	……真叫人头疼。	傑隆	……真是麻煩。
Date_VILLAIN_A_01ID	31	Roman	ロマン	私も言ってみたいね、そんな台詞は	Roman	Do you know how many people wish they had that problem?	罗曼	我也好想说这种话啊。	羅曼	我也好想說說看這句話呢。
Date_VILLAIN_A_01ID	32	Geron	ジェロン	女が考えていることはわからん	Geron	I just don't get women at all...	杰隆	我不懂女人脑子里的想法。	傑隆	我不懂女人在想什麼。
Date_VILLAIN_A_01ID	33			こうしたことには動じないと思っていた		I didn't think anything could phase you.		我还以为你不会为这种事动摇		還以為你遇到這種事也能處變不驚。
Date_VILLAIN_A_01ID	34	Roman	ロマン	女性が苦手とは……意外だな。\nこうしたことには動じないと思っていたよ	Roman	I'm surprised. To be honest, I didn't think anything could phase you, let alone the opposite sex.	罗曼	你居然不擅长应付女性……好意外啊。\n我还以为你不会为这种事动摇呢。	羅曼	竟然不擅長應付女性……真是意外。\n我還以為你遇到這種事也能處變不驚呢。
Date_VILLAIN_A_01ID	35	Geron	ジェロン	今は立場的に強くでにくいというのもある	Geron	Well, I'm in a tricky situation right now.	杰隆	站在如今的立场，我也不好强硬回应。	傑隆	以我現在的立場也不好表現得太強硬。
Date_VILLAIN_A_01ID	36	Geron	ジェロン	何か問題を起こして\nティムと引き離されるわけにはいかん	Geron	I need to be careful not to get mixed up in any trouble since I have Tim to think about.	杰隆	毕竟我要是惹了麻烦，\n被迫跟提姆分开可就不好了。	傑隆	不能惹出什麼麻煩害提姆和我分開。
Date_VILLAIN_A_01ID	37	Roman	ロマン	その心がけはこちらとしてもありがたいよ	Roman	Hearing you say that so earnestly puts even me at ease.	罗曼	很感谢你能有这种想法。	羅曼	你能如此警惕自己，我也很感激。
Date_VILLAIN_A_01ID	38			女性が苦手と言うが、ララはどうなんだ？		You say that, but what about Lara?		你说你不擅长应付女性，那拉拉呢？		你說自己不善於應付女性，那麼拉拉呢？
Date_VILLAIN_A_01ID	39	Roman	ロマン	女性が苦手と言うが、ララはどうなんだ？\nよく一緒に行動しているね	Roman	You say you aren't good with women, but what about Lara? The two of you made a good team.	罗曼	你说你不擅长应付女性，那拉拉呢？\n你们总是一起行动的吧。	羅曼	你說自己不善於應付女性，那麼拉拉呢？\n你們經常一起行動吧。
Date_VILLAIN_A_01ID	40	Geron	ジェロン	あいつとは\n利害の一致した協力関係というだけだ	Geron	Oh, her? We only worked together because it benefited us both.	杰隆	我跟她仅仅是利害一致的合作关系。	傑隆	我跟那傢伙只是利害一致的合作關係罷了。
Date_VILLAIN_A_01ID	41	Geron	ジェロン	何度言っても\nララ・キングダムに\n勝手に就職させようとするしな……	Geron	But she's tried to swear me into the service of the Kingdom of Lara about a hundred times now...	杰隆	不管我说多少遍，\n她都想擅自让我在拉拉王国就职……	傑隆	而且不管我拒絕多少次，\n她都要擅自授予我拉拉王國的職位……
Date_VILLAIN_A_01ID	42	Roman	ロマン	そうか。\n仲いいようでなによりだよ	Roman	Is that so? Well, it's good to know the two of you are so close.	罗曼	这样啊。\n你们相处得融洽就好。	羅曼	這樣啊。\n看來你們關係很好，真是萬幸。
Date_VILLAIN_A_01ID	43	Geron	ジェロン	今の話のどこにそう思う要素があった……？	Geron	What part of what I said would give you that impression...?	杰隆	到底是我说的哪句话让你产生了这种误会……？	傑隆	剛才那些話哪裡讓你感覺到我們關係很好……？
Date_VILLAIN_A_01ID	44	Roman	ロマン	そうだ！　女性に声をかけられた際の\n対応に困っているのなら、\n私が対策を教えよう！	Roman	Here's an idea! Since you have so much trouble dealing with women, I'll help you come up with a way to handle these situations.	罗曼	对了！如果你不知道该如何应付女性的搭讪，\n那就由我来告诉你对策吧！	羅曼	對了！既然你不知該如何應付前來攀談的女性，\n那我來教你一招吧！
Date_VILLAIN_A_01ID	45			ひたすら無視する		Just ignore them.		无视就好		只管無視對方
Date_VILLAIN_A_01ID	46	Roman	ロマン	声をかけられても、\nひたすら無視すればいい	Roman	If they give you that much trouble, why don't you just ignore them?	罗曼	就算被人搭话，\n你只要通通无视就好。	羅曼	就算有女性來攀談，你只管無視對方就行了。
Date_VILLAIN_A_01ID	47	Geron	ジェロン	しているんだが	Geron	I already do.	杰隆	我已经在无视她们了。	傑隆	我一直都是這麼做的。
Date_VILLAIN_A_01ID	48	Roman	ロマン	そうか、完全に無視しても駄目か	Roman	Drat, I thought that would work for sure...	罗曼	是吗，就算无视也没用啊。	羅曼	這樣啊，徹底無視她們也沒用嗎？
Date_VILLAIN_A_01ID	49	Geron	ジェロン	うむ	Geron	Nope.	杰隆	是的。	傑隆	嗯。
Date_VILLAIN_A_01ID	50	Roman	ロマン	……君はもともと\nそういう雰囲気の人物だから、\n逆効果になってしまうのか……	Roman	Well, since you're the brooding, mysterious type, perhaps ignoring them just makes them all the more attracted to you.	罗曼	……你本来就挺冷漠的，\n所以反而会产生反作用吧。	羅曼	……你這個人本來就帶有那樣的氣質，\n所以造成反效果了嗎……
Date_VILLAIN_A_01ID	51	Roman	ロマン	そういうところも\n女性は魅力に感じるんだろうね	Roman	After all, women do love bad boys.	罗曼	对女性来说，你这一点也很有魅力。	羅曼	可能這一點也會讓女性感到很有魅力吧。
Date_VILLAIN_A_01ID	52			逆にこちらから親しげに声をかける		Act overly enthusiastic to see them!		反客为主，亲密搭话		反過來主動親暱搭話
Date_VILLAIN_A_01ID	53	Roman	ロマン	そういう時は、\n逆にこちらから親しげに声をかければいい。\n久しぶり、ってね	Roman	"If someone strikes up a conversation with you, try acting overly happy to see them. You could even say something like, ""Oh, it's so good to see you again!"""	罗曼	这种时候要反客为主，\n主动上前亲密搭话就好。\n跟她们问候一句“好久不见”。	羅曼	像這種時候，\n你只要反過來主動向她們親暱搭話就行了。\n說聲「好久不見」這樣。
Date_VILLAIN_A_01ID	54	Roman	ロマン	きっと相手は驚いて\n去っていくんじゃないかな	Roman	I imagine that would scare them right off!	罗曼	她们肯定会在受到惊吓后离开的。	羅曼	對方肯定會受到驚嚇而離開吧。
Date_VILLAIN_A_01ID	55	Geron	ジェロン	相手が去らずに、話に\n乗ってきたら、どうするんだ？	Geron	But what if it backfires? It might just make me seem like I want to talk to them.	杰隆	那她们要是不离开，\n接茬继续讲下去了呢？	傑隆	要是對方不離開，順著我的話聊下去該怎麼辦？
Date_VILLAIN_A_01ID	56	Roman	ロマン	そこは臨機応変に……	Roman	You have to learn to play it by ear!	罗曼	那就得靠你随机应变了……	羅曼	這就需要臨機應變了……
Date_VILLAIN_A_01ID	57	Geron	ジェロン	臨機応変か。わりと苦手な言葉\nなのかもしれんな	Geron	"""Playing it by ear"" doesn't sound like my strong suit."	杰隆	随机应变啊。\n这对我来说也挺困难的。	傑隆	臨機應變啊。\n我可能還滿怕聽到這幾個字的。
Date_VILLAIN_A_01ID	58	Roman	ロマン	弱気な君は、珍しいねぇ	Roman	What happened to the cool, confident Geron I know?	罗曼	很少见你有这么消极的时候。	羅曼	你會這麼軟弱真是少見呢。
Date_VILLAIN_A_01ID	59			ロマン式荒療治		The key is exposure therapy.		罗曼式暴露疗法		羅曼式下猛藥治療
Date_VILLAIN_A_01ID	60	Roman	ロマン	ロマン式荒療治さ！\n私と一緒に舞踏会へ行こう	Roman	I know just the thing to cure you of your womanly woes: practice! You and I shall go to a ball.	罗曼	试试罗曼式暴露疗法好了！\n跟我一起去舞会吧！	羅曼	羅曼式下猛藥治療！\n跟我一起去參加舞會吧。
Date_VILLAIN_A_01ID	61	Roman	ロマン	きっと、君と踊りたい人はたくさんいる。\nそれをいなし続けていれば、\n女性相手にも慣れるんじゃないか？	Roman	The ladies will be lining up to dance with you. By the time the ball ends, you'll have so much experience that talking to women will be a walk in the park.	罗曼	肯定有不少人想跟你跳上一曲。\n假以时日，就能习惯与女性交流了吧？	羅曼	到時一定會有很多人想跟你跳舞。\n只要和她們持續周旋，\n不就能習慣應付女性了嗎？
Date_VILLAIN_A_01ID	62	Geron	ジェロン	おい、冗談じゃないぞ	Geron	Quit messing with me.	杰隆	喂，开什么玩笑。	傑隆	喂，這可不是在開玩笑。
Date_VILLAIN_A_01ID	63	Geron	ジェロン	ああいった場はただでさえ\n視線が集まって落ち着かない。\n絶対にお断りだ	Geron	I'm not going anywhere close to a ball. I can't stand that kind of thing. It always feels like everyone is watching me...	杰隆	本来待在那种地方，\n就会受人瞩目让我静不下心。\n我是绝对不会去的。	傑隆	那種場合本來就會引來許多矚目，\n讓人坐立難安的。\n我絕對不去。
Date_VILLAIN_A_01ID	64	Roman	ロマン	はは、もちろん冗談さ。\nだがもし本当に荒療治でもいいのなら、\nいつでも声をかけてくれたまえよ	Roman	Haha, that was just a joke. But if you do want me to help cure you of your little problem, you need only say the word.	罗曼	哈哈，我当然是在跟你说笑了。\n可你要是能接受暴露疗法了，\n随时都可以来找我帮你。	羅曼	哈哈，當然是開玩笑啦。\n但如果你真的想試試下猛藥治療，\n隨時都可以來跟我說一聲哦。
Date_VILLAIN_A_01ID	65	Roman	ロマン	いやあ、まさか。こんな形で君の新たな\n一面が見られるとはね……	Roman	But really, what a surprise... I never thought I'd see a side like this to you.	罗曼	哎呀，真没想到会通过这种方式\n见到你的另一面……	羅曼	哎呀，真沒想到呢。\n居然會在這種情況下看到你的另一面……
Date_VILLAIN_A_01ID	66	Geron	ジェロン	他の奴には言うなよ	Geron	Just don't go blabbing to anyone else about it.	杰隆	你可别告诉别人啊。	傑隆	不准告訴其他人。
Date_VILLAIN_A_01ID	67	Roman	ロマン	口の堅さには定評があるよ。\nむしろ、また同じようなことで困った時は\n私を頼ってくれて構わないよ	Roman	Discretion is something I'm known for! Just remember that you can count on me if you ever run into any trouble like this again.	罗曼	你放心，大家都夸我口风紧。\n不如说，如果你再遇上麻烦事，\n大可以找我帮忙。	羅曼	我可是公認的口風很緊。\n反倒是你如果又因這類事情\n傷腦筋的話，儘管來找我幫忙吧。
Date_VILLAIN_A_01ID	68	Geron	ジェロン	……感謝する。\n借りはいつか返す	Geron	Thanks. I'll be sure to return the favor.	杰隆	……谢了。\n我会报答你的。	傑隆	……謝謝你。這份恩情必定回報。
Date_VILLAIN_A_01ID	69	Roman	ロマン	そこまで恩に着なくても。真面目だね	Roman	That's very kind of you, but there's no need to feel obligated.	罗曼	倒也不必为这个跟我道谢。你太正经啦。	羅曼	不用那麼感謝我啦，你還真是正經呢。
Date_VILLAIN_A_01ID	70	Roman	ロマン	（まさか女性が苦手とは……\n　驚いたな）	Roman	(Who would've thought that Geron was shy around women?)	罗曼	（没想到他不擅长应付女性……\n　真叫人惊讶。）	羅曼	（沒想到他會不擅長應付女性……\n　真是令我驚訝啊。）
Date_VILLAIN_A_01ID	71	Roman	ロマン	（よく考えたら私は\n　彼と顔を合わせる機会は多々あったが、\n　彼のことをほとんど知らないんだな……）	Roman	(Come to think of it, even though he and I have crossed paths a number of times, I still don't know much at all about him.)	罗曼	（仔细一想，我跟他打照面的机会虽多，\n　对他本人却不甚了解……）	羅曼	（仔細想想，\n　我雖然跟他碰面的機會很多，\n　但對他這個人幾乎是一無所知呢……）
Date_VILLAIN_A_02ID	0	Roman	ロマン	（今日は王都に新しくできたと話題の\n　店でも見に行こうか）	Roman	(A new shop just opened in the capital today. Perhaps I'll drop by and take a look.)	罗曼	（今天就去备受热议的王都新店看看吧。）	羅曼	（大家都在討論王都那間新開的店，\n　今天去看看吧。）
Date_VILLAIN_A_02ID	1	Roman	ロマン	（ん？　あそこにいるのはジェロンと……\n　泣いている女の子？）	Roman	(My word! Geron is over there with a little girl—and she's in tears!)	罗曼	（嗯？站在那里的是杰隆和……\n　哭泣的小女孩？）	羅曼	（嗯？在那裡的是傑隆和……\n　一個正在哭的小女孩？）
Date_VILLAIN_A_02ID	2			女の子の涙を止めるために茶番をする		Put on a show to cheer her up		故意胡闹好让女孩停止哭泣		演一場鬧劇讓小女孩停止哭泣
Date_VILLAIN_A_02ID	3	Roman	ロマン	やあ、お姫様。\nそんなに泣いてどうしたんだい？	Roman	What's the matter, princess? Dry those beautiful eyes, won't you?	罗曼	这位公主，你好啊。\n怎么哭得这么伤心？	羅曼	嗨，公主殿下。\n哭得這麼厲害是怎麼了？
Date_VILLAIN_A_02ID	4	Geron	ジェロン	……	Geron	...	杰隆	……	傑隆	……
Date_VILLAIN_A_02ID	5	Roman	ロマン	この私が来たからにはもう大丈夫さ。\nほら、笑って	Roman	It's all right, I'm here now. So go ahead, my lady, grace me with a smile.	罗曼	只要有我在，问题都会迎刃而解。\n来，笑一个吧。	羅曼	既然我都來了，就沒什麼好擔心了。\n來，笑一個吧。
Date_VILLAIN_A_02ID	6	Geron	ジェロン	……ふ	Geron	Heh...	杰隆	……呵。	傑隆	……呵。
Date_VILLAIN_A_02ID	7	Roman	ロマン	まさかジェロン、君が笑うとはね。\n……少し恥ずかしいな	Roman	Well, at least one of you laughed. But you're making me a bit embarrassed...	罗曼	没想到你会笑啊。\n……我都有点害臊了。	羅曼	沒想到是傑隆你笑了。\n……有點難為情呢。
Date_VILLAIN_A_02ID	8	Geron	ジェロン	鮮やかなものだったぞ	Geron	That was quite the performance.	杰隆	你的表演很精彩。	傑隆	你表演得很精采喔。
Date_VILLAIN_A_02ID	9	Geron	ジェロン	この子どもは、ここで一人で泣いていた……\n恐らく迷子だろう	Geron	I found this little girl here all alone, crying her eyes out. My guess is that she's lost.	杰隆	这个孩子在这里独自哭泣……\n恐怕是走丢了吧。	傑隆	這孩子一個人在這裡哭……恐怕是迷路了吧。
Date_VILLAIN_A_02ID	10	Roman	ロマン	なるほど。\nならばこの子の保護者探し、私も手を貸そう	Roman	A damsel in distress, hm? Then allow me to lend a hand. We'll find her parents together.	罗曼	这样啊。\n那我也来帮她寻找监护人吧。	羅曼	原來如此。\n那我也來幫忙找這孩子的父母吧。
Date_VILLAIN_A_02ID	11			君が泣かせたのかと聞く		Ask Geron if he made her cry		询问是不是杰隆弄哭她的		詢問是不是傑隆弄哭的
Date_VILLAIN_A_02ID	12	Roman	ロマン	ジェロン、まさか……\n君が泣かせたのかい？！	Roman	Geron, she's just a little girl! Don't tell me you made her cry!	罗曼	杰隆，难道……\n是你把她弄哭了？！	羅曼	傑隆，難道說……是你把她弄哭的？！
Date_VILLAIN_A_02ID	13	Geron	ジェロン	一人で泣いていたから、\n迷子だと思っていた	Geron	She was crying when I got here. Since she's all alone, she must be lost.	杰隆	这个孩子在这里独自哭泣，\n应该是迷路了。	傑隆	她一個人哭個不停，我想應該是迷路了。
Date_VILLAIN_A_02ID	14	Roman	ロマン	ああ。もちろん本気で\n疑ってなどいないさ。	Roman	Right, of course. I never doubted you for a second.	罗曼	嗯，当然了，\n我不是真的在怀疑你。	羅曼	哦，我當然不是真的在懷疑你啦。
Date_VILLAIN_A_02ID	15	Geron	ジェロン	……俺をからかっても、期待できるような\n反応は出来ないぞ	Geron	It doesn't matter how much you tease me. You're not going to get the reaction you're hoping for.	杰隆	……就算你捉弄我，\n我也不会给出有趣的反应。	傑隆	……就算戲弄我，\n你也得不到什麼值得期待的反應喔。
Date_VILLAIN_A_02ID	16	Roman	ロマン	はは、すまない	Roman	Haha, my apologies.	罗曼	哈哈，抱歉。	羅曼	哈哈，真是抱歉。
Date_VILLAIN_A_02ID	17			遠くから様子を見る		Watch them from afar		在远处观察		在遠處觀望情況
Date_VILLAIN_A_02ID	18	Roman	ロマン	（ジェロンが泣かせたとは思わないが……\n　少し様子を見るか）	Roman	(I don't think Geron would make a child cry, but perhaps I should keep an eye on them.)	罗曼	（应该不是杰隆弄哭她的……\n　稍微观察一下情况吧。）	羅曼	（雖然我不認為是傑隆把她弄哭的……\n　但還是觀望一下情況吧。）
Date_VILLAIN_A_02ID	19	Geron	ジェロン	おい、ロマン。\n時間があるなら手伝ってくれないか	Geron	Hey, Roman. If you're just standing around, I could use your help.	杰隆	喂，罗曼。\n你有空的话能帮帮我吗？	傑隆	喂，羅曼。有時間的話能不能幫個忙？
Date_VILLAIN_A_02ID	20	Roman	ロマン	まさか君から声をかけられるとはね。\nその泣いているお姫様は\n一体どうしたんだい？	Roman	Asking for my help? How unexpectedly forthcoming... What happened to this tearful little princess?	罗曼	你居然会主动跟我搭话。\n那位哭个不停的小公主是什么情况？	羅曼	沒想到你會主動跟我搭話啊。\n那位正在哭泣的小公主究竟是怎麼了？
Date_VILLAIN_A_02ID	21	Geron	ジェロン	わからん。ここで一人で泣いていた……\n多分迷子だろう	Geron	Beats me. She's been crying here alone since I found her. My guess would be that she's lost.	杰隆	我不清楚。她在这里独自哭泣……\n多半是走丢了吧。	傑隆	不知道，她一個人在這裡哭個不停……\n大概是迷路了吧。
Date_VILLAIN_A_02ID	22	Geron	ジェロン	お前の方が怖がられなさそうだからな。\n時間があるなら少し付き合え	Geron	You're a lot more approachable than I am. If you have some time, would you help me out?	杰隆	你应该不会吓到她。\n有空的话来帮我一把。	傑隆	你看起來比較不會讓人害怕。\n有時間的話就陪她一下吧。
Date_VILLAIN_A_02ID	23	Roman	ロマン	もちろん構わないよ	Roman	Of course, I'd be glad to!	罗曼	没问题。	羅曼	當然沒問題。
Date_VILLAIN_A_02ID	24	Roman	ロマン	さて、この子の保護者は……\n近くにそれらしき人は見当たらないな	Roman	Hmm, I don't see anyone that looks like they could be her parents around here...	罗曼	我看看，她的监护人……\n附近好像没有类似的人物啊。	羅曼	那麼，這孩子的父母……\n這附近都沒見到有人在找孩子啊。
Date_VILLAIN_A_02ID	25	Geron	ジェロン	ああ。この子どももずっと泣いていて……\n何も聞き出せない	Geron	She's been crying her eyes out this whole time. I can't get a word in edgewise.	杰隆	是啊，她还哭个不停……\n什么都问不出来。	傑隆	嗯，這孩子也一直在哭……什麼也問不出來。
Date_VILLAIN_A_02ID	26	Roman	ロマン	そうか……\nそれなら	Roman	I see. Well, in that case...	罗曼	这样啊……\n那么……	羅曼	這樣啊……既然如此──
Date_VILLAIN_A_02ID	27			私が保護者を探してこよう		I'll go look for her parents.		我去找她的监护人吧		我去找她的父母
Date_VILLAIN_A_02ID	28	Roman	ロマン	私が保護者を探してこよう。\n君はその子と一緒にいてあげてくれ	Roman	Why don't I go look for her parents? Stay here and guard our little lady, would you?	罗曼	我去找她的监护人吧。\n你陪她在这里待着。	羅曼	我去找她的父母吧。\n你就好好陪著那孩子。
Date_VILLAIN_A_02ID	29	Geron	ジェロン	わかった	Geron	Got it.	杰隆	好。	傑隆	知道了。
Date_VILLAIN_A_02ID	30	Roman	ロマン	（うーん……離れたところまで来たものの、\n　このあたりは人が多いのもあって難しい。\n　それっぽい人も見当たらないな）	Roman	(I'm not getting anywhere... I've looked all over, but I haven't found anyone. It doesn't help that this place is so crowded.)	罗曼	（唔……到了挺远的地方，\n　可这附近人多，想找人也难。\n　没见到像是监护人的人啊。）	羅曼	（唔……雖然來到比較遠的地方，\n　但這一帶人很多，不太好找。\n　也沒有看到正在找小女孩的人。）
Date_VILLAIN_A_02ID	31	Roman	ロマン	（一度あの子を落ち着かせて、\n　保護者の情報を聞くべきかもしれない）	Roman	(Perhaps it would be best to help the girl calm down and ask her where her parents might be instead.)	罗曼	（或许应该先让那个女孩子冷静下来，\n　再问问她有关监护人的信息比较好。）	羅曼	（或許應該先讓那孩子冷靜下來，\n　再打聽她父母的相關資訊。）
Date_VILLAIN_A_02ID	32	Geron	ジェロン	大丈夫だ。今、あの金髪の男が\n君の親を探しに行っている……	Geron	Everything is going to be all right. That blonde man from before is going to find your parents.	杰隆	别担心，\n那个金发男人正在帮你寻找父母……	傑隆	不用擔心，\n剛才那個金髮男子去找妳的父母了……
Date_VILLAIN_A_02ID	33	Geron	ジェロン	もうすぐ親に会えるから、安心しろ。\n……ああ、いい子だ	Geron	You'll be together again soon, so you only have to be brave a little while longer. There's a good girl...	杰隆	你很快就能见到父母了，放心吧。\n……嗯，真乖。	傑隆	馬上就能見到他們了，妳放心吧。\n……嗯，好孩子。
Date_VILLAIN_A_02ID	34	Roman	ロマン	（彼、子ども相手だとあんなに優しく\n　なるのか……新たな発見だな。\n　一度二人のもとに戻ろう）	Roman	(Wow, so he does have a softer side. It's like night and day now that he's talking to a child.)	罗曼	（他面对小孩能变得这么温柔啊……\n　这算是新发现。\n　先回他们那边去吧。）	羅曼	（原來他在孩子面前會變得那麼溫柔啊……\n　真是一個新發現。\n　先回去找他們兩人吧。）
Date_VILLAIN_A_02ID	35	Roman	ロマン	少し離れた場所まで行ってみたが、\nそれらしい人は見当たらなかったね……	Roman	I searched far and wide, but I'm afraid I didn't see anyone that looked like they might be her parents...	罗曼	我去远一点的地方看过了，\n没见到类似的人……	羅曼	我去比較遠的地方找了一下，\n並沒有看到像這孩子父母的人……
Date_VILLAIN_A_02ID	36			二人で保護者を探してみよう		Let's both look for her parents.		我们一起去寻找监护人		我們一起去找她的父母
