file	id	romanized_name	localized_name	text	localized_name_en	text_en	localized_name_zh-CN	text_zh-CN	localized_name_zh-TW	text_zh-TW
Date_VILLAIN_C_01ID	14	Resna	レスナ	ララ様！	Resna	Queen Lara!	蕾斯娜	拉拉大人！	蕾斯娜	拉拉大人！
Date_VILLAIN_C_01ID	15	Lara	ララ	あら？　その呼び方、ララ・キングダムに\n移住する気になったのかしら？	Lara	"""Queen,"" hm? I take it you're ready to join the Kingdom of Lara as one of my loyal subjects, then?"	拉拉	咦？你这么叫我，\n是决定移居到拉拉王国来了吗？	拉拉	哎呀，聽妳這種叫法，\n莫非妳決定要移居到拉拉王國了？
Date_VILLAIN_C_01ID	16	Resna	レスナ	ハッ！\nす、すみません！　間違えました！	Resna	Oops! No, I... I'm so sorry! I didn't mean to give you the wrong impression!	蕾斯娜	啊！\n对、对不起！我说错了！	蕾斯娜	咦！抱、抱歉！我叫錯了！
Date_VILLAIN_C_01ID	17	Lara	ララ	それは残念。本当に残念ですわ	Lara	That's a shame. I was quite hoping you'd pledge your fealty to me.	拉拉	那可真遗憾。真是太遗憾了。	拉拉	那真可惜，真的太可惜了。
Date_VILLAIN_C_01ID	18	Lara	ララ	あなたに様付けで呼ばれるのは\n気分が良いですわね。\nいつでも召し抱えて差し上げますわ	Lara	"But coming from you, the words ""Queen Lara"" have a lovely ring to them. If you change your mind, you're welcome to serve in my kingdom anytime."	拉拉	被你称作“大人”可真是令我心情愉快。\n我随时都愿意把你纳入麾下哦。	拉拉	能被妳稱呼為大人心情真愉快。\n我隨時都歡迎妳加入我們。
Date_VILLAIN_C_01ID	19	Lara	ララ	ところで、何か用ですの？	Lara	Anyway, is there something you need?	拉拉	话说回来，你找我有什么事吗？	拉拉	話說回來，找我有什麼事嗎？
Date_VILLAIN_C_01ID	20	Resna	レスナ	本を買いに来たら、\nララさんがいたので……\n特に用はないんですが……	Resna	No, not really... I just came to buy a book, and I noticed you were here.	蕾斯娜	我来买书，结果看到拉拉小姐你在这里……\n我没有什么事啦……	蕾斯娜	我只是來買書正巧碰到拉拉小姐妳……\n所以沒什麼特別的事……
Date_VILLAIN_C_01ID	21	Resna	レスナ	ララさんはここで何しているんですか？	Resna	What brings you here, Lara?	蕾斯娜	拉拉小姐，你在这里做什么呢？	蕾斯娜	拉拉小姐在這裡做什麼呢？
Date_VILLAIN_C_01ID	22	Lara	ララ	わたくしも書店に用がありますの。\n本を探しに来たのです	Lara	I have business with the bookseller, myself. There's a certain book I'm searching for.	拉拉	我也是来书店的，我来找书。	拉拉	我也是有事才來書店的。\n我來找一些書。
Date_VILLAIN_C_01ID	23	Resna	レスナ	なんの本ですか？	Resna	What kind of book?	蕾斯娜	找什么书呀？	蕾斯娜	什麼樣的書呢？
Date_VILLAIN_C_01ID	24	Lara	ララ	実は……	Lara	Well...	拉拉	其实……	拉拉	其實……
Date_VILLAIN_C_01ID	25	Lara	ララ	ララ・キングダムの民が新たに耕した畑に、\n見たことのない虫が\n来るようになってしまいまして……	Lara	You see, there's a mysterious insect plaguing my kingdom. They're infesting the fields that my subjects worked so hard to cultivate.	拉拉	拉拉王国的国民新开垦的田地里，\n出现了从没见过的虫子……	拉拉	拉拉王國的人民新耕作的田地裡，\n出現了從未見過的蟲……
Date_VILLAIN_C_01ID	26	Lara	ララ	害虫の可能性もあるとのことで\n王であるわたくしがなんとかしなければ、と	Lara	Those insects may be a danger to my people. As queen, duty demands that I protect my kingdom from harm.	拉拉	如果是害虫就不好了，\n我这个做国王的得想办法处理。	拉拉	那很可能是一種害蟲。\n我身為君主必須想辦法處理才行。
Date_VILLAIN_C_01ID	27	Lara	ララ	ですが、\nわたくしは虫の専門家ではありません。\nこうして本に知識を求めに来たのですわ	Lara	However, I know very little of insects. That's why I came here in search of information.	拉拉	但是我并不是虫子的专家，\n所以就来寻求书中的知识了。	拉拉	但我不是蟲子專家，\n只能像這樣來這裡尋求書中知識了。
Date_VILLAIN_C_01ID	28	Resna	レスナ	なるほど！　でしたらこのレスナ、\nお力になれるかもしれません！	Resna	I see! If it's a bug problem you've got, just leave it to me!	蕾斯娜	原来如此！\n那我蕾斯娜说不定能帮上你的忙！	蕾斯娜	原來如此！\n這樣的話，說不定我能幫上妳的忙！
Date_VILLAIN_C_01ID	29	Lara	ララ	あなた、虫が苦手なのではなくて？	Lara	Hm? I seem to recall you being afraid of insects...	拉拉	你不是怕虫子吗？	拉拉	妳不是很怕蟲嗎？
Date_VILLAIN_C_01ID	30	Resna	レスナ	はい！　私は虫が苦手なので、\n対策のためにも本でたくさん学びました！\nお任せください！	Resna	That's right, I am! But don't worry, I've been studying up on them to conquer my fear! You can count on me!	蕾斯娜	是的！因为害怕，我为了对付虫子，\n看书学习了好多知识！交给我吧！	蕾斯娜	是！我的確很怕蟲子，\n所以從書上學習了許多害蟲的應對措施！\n請交給我吧！
Date_VILLAIN_C_01ID	31	Resna	レスナ	（ここで力になることができたら、\n　ララさんと仲良くなれるかも！）	Resna	(If I can help Lara with her problem, that might just bring us closer together!)	蕾斯娜	（如果能帮上拉拉小姐的忙，\n　说不定可以拉近关系！）	蕾斯娜	（如果在這個時候幫上忙，\n　也許就能和拉拉小姐成為好朋友呢！）
Date_VILLAIN_C_01ID	32	Resna	レスナ	（まずは、畑にやって来た虫が\n　なんていう虫なのか、分からないとだね）	Resna	(First things first. I need to figure out what kind of bug is infesting her kingdom's fields.)	蕾斯娜	（首先，需要弄清楚田地里出现的是什么虫。）	蕾斯娜	（首先，得要弄清楚\n　跑到田地裡的是什麼蟲才行。）
Date_VILLAIN_C_01ID	33			どんな見た目の虫でしたか？		What do the bugs look like?		那种虫子长什么样子？		蟲的外觀長得怎麼樣呢？
Date_VILLAIN_C_01ID	34	Resna	レスナ	どんな見た目の虫でしたか？	Resna	What do the bugs look like?	蕾斯娜	那种虫子长什么样子？	蕾斯娜	蟲的外觀長得怎麼樣呢？
Date_VILLAIN_C_01ID	35	Lara	ララ	そうですわね……黒い体で、\n緑色の羽をしていましたわ	Lara	If memory serves, they're black with green wings.	拉拉	我想想……身体是黑色的，长着绿色的翅膀。	拉拉	這個嘛……身體是黑色的，然後有一對綠色翅膀。
Date_VILLAIN_C_01ID	36	Lara	ララ	地面を這ったり、飛んだりと\nすばしっこくて、容易に捕らえるのは\n難しそうでしたわ……それから	Lara	And they're quite fast. Too fast to catch. They dart through the dirt and fly about like mad...	拉拉	会在地上爬或者在天上飞，\n动作很敏捷，感觉不好捕捉……\n还有……	拉拉	一會兒在地上爬一會兒又飛上天，\n行動相當敏捷，感覺很難輕易地抓到……\n還有……
Date_VILLAIN_C_01ID	37	Resna	レスナ	詳細な説明、ありがとうございます。\nその特徴……心当たりがあります！	Resna	Thank you, that helps a lot. In fact, I think I might just know what our culprit is!	蕾斯娜	谢谢你详细的说明。\n这样的特征……我想到了！	蕾斯娜	感謝妳的詳細說明。\n那些特徵……讓我有頭緒了！
Date_VILLAIN_C_01ID	38			現状の被害はどうなっていますか？		Have they caused any damage, or hurt anyone?		目前造成了什么样的伤害呢？		現在田地的受災情況如何呢？
Date_VILLAIN_C_01ID	39	Resna	レスナ	現状の被害はどうなっていますか？	Resna	Have they caused any damage, or hurt anyone?	蕾斯娜	目前造成了什么样的伤害呢？	蕾斯娜	現在田地的受災情況如何呢？
Date_VILLAIN_C_01ID	40	Lara	ララ	今のところ実害はありませんが……\n皆、恐れているのですわ。\n緑色の羽をしていて、不気味だと。それから	Lara	Thankfully, not yet. But my subjects are terrified. Something about those green wings is ever so off-putting...	拉拉	目前还没有实际伤害，但是……\n大家都很害怕。\n他们说那虫子长着绿色的翅膀，很恶心。另外……	拉拉	目前還沒有實質損失……\n不過大家很害怕，都覺得那些\n有綠色翅膀的蟲很嚇人。還有……
Date_VILLAIN_C_01ID	41	Resna	レスナ	ふむふむ、詳細な説明感謝します	Resna	Hmm... I see. I appreciate your explanation.	蕾斯娜	原来如此，谢谢你详细的说明。	蕾斯娜	嗯嗯，感謝妳的詳細說明。
Date_VILLAIN_C_01ID	42	Resna	レスナ	ララさん……キングダムの場所からして、\nもしかしたら、あの虫かもしれません	Resna	Considering your kingdom's unique location, I think I've got an idea...	蕾斯娜	拉拉小姐……从王国的位置推测，\n说不定是那种虫子。	蕾斯娜	拉拉小姐……從王國的位置來判斷，\n我想說不定是那種蟲。
Date_VILLAIN_C_01ID	43			その畑では何を育てていますか？		What crops are you producing?		田里种了什么作物呢？		那些田地裡種著什麼呢？
Date_VILLAIN_C_01ID	44	Resna	レスナ	その畑では何を育てていますか？	Resna	What crops are you producing?	蕾斯娜	田里种了什么作物呢？	蕾斯娜	那些田地裡種著什麼呢？
Date_VILLAIN_C_01ID	45	Lara	ララ	野菜ですわ	Lara	Vegetables, generally.	拉拉	种了蔬菜。	拉拉	種蔬菜。
Date_VILLAIN_C_01ID	46	Lara	ララ	その虫は緑色の羽で\n葉や茎に止まるものですから、\n見つけづらいと言っていましたわ。それから	Lara	They use their green wings to blend in with the stalks and leaves of the vegetation. Much to the farmers' vexation, they're terribly difficult to find.	拉拉	他们说虫子长着绿色翅膀，\n会停留在叶片或茎上，很难发现。\n另外……	拉拉	他們說那些蟲因生著一對綠色翅膀，\n停在葉子和莖部時很難發現牠們。還有……
Date_VILLAIN_C_01ID	47	Resna	レスナ	詳細な説明、ありがとうございます。\nよもや、あの虫かもしれません	Resna	Thank you very much! From what you described, it does sound like a certain bug I know.	蕾斯娜	谢谢你详细的说明。\n说不定是那种虫子。	蕾斯娜	感謝妳的詳細說明。難不成是那種蟲……
Date_VILLAIN_C_01ID	48	Lara	ララ	分かったんですの？	Lara	Was that enough for you to identify the insect in question?	拉拉	你知道是什么虫了吗？	拉拉	妳知道是什麼蟲了嗎？
Date_VILLAIN_C_01ID	49	Resna	レスナ	はい！　畑に居着く希少な虫ですね。\n北部のごく一部に生息しているという	Resna	It was! It's a rare bug that thrives on farmlands. And they only inhabit a small area in the north.	蕾斯娜	嗯！是一种生活在田里的稀有昆虫。\n据说只分布在北部的一小部分地区。	蕾斯娜	是的！那是一種棲息在田地的稀有蟲子。\n據說牠們生存在北部的少數地區。
Date_VILLAIN_C_01ID	50	Resna	レスナ	今はまだ少数で害もないかもしれませんが、\nたくさん集まると、畑の作物を餌として\n繁殖してしまうかもしれません！	Resna	I assume since there are still relatively few of them, they haven't done much harm yet. But once they start eating the crops, their population will explode!	蕾斯娜	现在数量还少，也还没有危害，\n但是聚集起来之后，\n它们可能会以田里的作物为食，繁衍后代！	蕾斯娜	雖然目前數量還少沒有造成損失，\n但大量聚集後，牠們可能會啃食田地裡的\n農作物並開始繁殖！
Date_VILLAIN_C_01ID	51	Lara	ララ	それは避けたいですわね……\nレスナ、何か対策はご存じ？	Lara	We simply cannot have that! Do you have any idea how we might stop them?	拉拉	我可不希望演变成那样……\n蕾斯娜，你知道什么处理方法吗？	拉拉	希望能避免那種事發生……\n蕾斯娜，妳知道什麼應對措施嗎？
Date_VILLAIN_C_01ID	52			畑用防虫網を調合しましょう		Synthesize insect nets		调合田地防虫网吧		可以調合田地專用的防蟲網
Date_VILLAIN_C_01ID	53	Resna	レスナ	畑用防虫網を調合しましょう！	Resna	Let's synthesize some insect nets!	蕾斯娜	调合田地防虫网吧！	蕾斯娜	可以調合田地專用的防蟲網！
Date_VILLAIN_C_01ID	54	Lara	ララ	網で畝を覆う……\nということかしら？	Lara	You mean you intend to cover the crops with nets?	拉拉	你的意思是……\n用网罩覆盖田地？	拉拉	也就是說……用網子覆蓋整片田地是嗎？
Date_VILLAIN_C_01ID	55	Resna	レスナ	はい！　防虫はもちろん、\n多少の温度管理にも役立つと思います！	Resna	Exactly! The nets will keep the bugs out, and as a bonus, they'll also help keep the soil moist!	蕾斯娜	是的！不仅可以防虫，\n应该还能起到一点调节温度的作用！	蕾斯娜	是的！除了防蟲，\n還有一些幫助調節溫度的效果！
Date_VILLAIN_C_01ID	56	Lara	ララ	ふむ、予算と時間を回しましょうか	Lara	Very good. Then let us draw up a plan at once.	拉拉	好，那我分配一点预算和时间。	拉拉	嗯，來花些預算和時間吧。
Date_VILLAIN_C_01ID	57	Lara	ララ	王たるわたくし自らも農業を\n手助けしますわ	Lara	As queen, I shall do everything in my power to save my kingdom's crops!	拉拉	本王也来亲自协助农业。	拉拉	身為君主的我也會親自著手幫忙農業的。
Date_VILLAIN_C_01ID	58			虫よけ効果のある肥料を調合しましょう		Synthesize insect-repelling fertilizer		调合具有驱虫效果的肥料吧		可以調合有驅蟲效果的肥料
Date_VILLAIN_C_01ID	59	Resna	レスナ	虫よけ効果のある肥料を調合しましょう！	Resna	We should try synthesizing some fertilizer that can also repel insects!	蕾斯娜	调合具有驱虫效果的肥料吧！	蕾斯娜	可以調合有驅蟲效果的肥料！
Date_VILLAIN_C_01ID	60	Resna	レスナ	作物に悪影響がない虫よけも、\n錬金術ならば生み出せるかもしれません！\n肥料にすることで、一石二鳥です！	Resna	If we use the power of alchemy to make a fertilizer that both helps the crops grow and protects them from those bugs, we'll be killing two birds with one stone!	蕾斯娜	只要使用炼金术，\n说不定可以做出对作物没有负面影响的驱虫药！\n做成肥料的话还能一石二鸟！	蕾斯娜	或許能用鍊金術製作出一種\n不會對作物帶來負面影響的驅蟲劑！\n把它加進肥料裡，一舉兩得！
Date_VILLAIN_C_01ID	61	Lara	ララ	虫の種類も分かった今なら、\nレシピを生み出せそうですわ	Lara	Now that we know the insect we're dealing with, I'm sure we'll be able to think of a recipe that will do the trick.	拉拉	现在知道虫的品种了，\n应该可以想出配方来。	拉拉	既然現在已經知道蟲的種類，\n應該就能製作出配方了。
Date_VILLAIN_C_01ID	62	Lara	ララ	王たるわたくしのこの頭脳を以て、\n王自ら、皆の不安を\n取り除いて見せましょう！	Lara	As queen of the Kingdom of Lara, I shall use my knowledge to eliminate the pests plaguing my people!	拉拉	本王就用我的智慧，亲自消除大家的不安吧！	拉拉	就讓我用身為君主的聰明才智，\n親自消除大家的不安吧！
Date_VILLAIN_C_01ID	63			花を植えましょう		Plant flowers		种花吧		可以來種花
Date_VILLAIN_C_01ID	64	Resna	レスナ	花を植えましょう！	Resna	Why don't we plant some flowers?	蕾斯娜	种花吧！	蕾斯娜	可以來種花！
Date_VILLAIN_C_01ID	65	Lara	ララ	花、ですの？	Lara	Flowers, you say?	拉拉	种花？	拉拉	種花嗎？
Date_VILLAIN_C_01ID	66	Resna	レスナ	はい！　花の中には、生存のために\n虫や鳥が嫌う香りを放つものがいます	Resna	Yeah, flowers! Certain types of flowers give off scents that birds and insects can't stand.	蕾斯娜	是的！有些花为了生存，\n会散发出虫子和鸟类讨厌的香味。	蕾斯娜	是的！有些花為了生存，\n會釋放出蟲子和鳥厭惡的香味。
Date_VILLAIN_C_01ID	67	Resna	レスナ	それらの種を調合して、\n畑の近くに植えるのはいかがでしょう？	Resna	If we synthesize some of those flower seeds and plant them near the fields, that might drive the bugs away!	蕾斯娜	调合这些品种的花，\n种在田地附近怎么样？	蕾斯娜	調合出那些花的種子，\n然後種在田地附近，妳覺得如何呢？
Date_VILLAIN_C_01ID	68	Lara	ララ	問題解決も優雅であれ。\nレスナも、王がなんたるか\n分かってきたようですわね	Lara	You are quite the problem-solver, my dear. Now you're starting to think like a queen!	拉拉	解决问题也要优雅。\n蕾斯娜，看来你也开始理解何谓王者了呢。	拉拉	解決問題也要很優雅。\n看來蕾斯娜妳也逐漸明白君主是何種存在了呢。
Date_VILLAIN_C_01ID	69	Resna	レスナ	調合するのなら、お手伝いします！	Resna	If you want help synthesizing, just say the word!	蕾斯娜	如果你要调合，我也来帮忙！	蕾斯娜	要調合的話，我也一起幫忙吧！
Date_VILLAIN_C_01ID	70	Lara	ララ	では、またあとで合流しましょう。\nわたくしは一度ララ・キングダムへ戻ります	Lara	Very well. Then the two of us shall reconvene later. For now, I will return to my kingdom.	拉拉	那我们稍后再会合吧。\n我先回拉拉王国一趟。	拉拉	那麼，我們晚點再會合吧。\n我先回去拉拉王國一趟。
Date_VILLAIN_C_01ID	71	Lara	ララ	関係者に一刻も早く\nこのことを伝えようと思いますから	Lara	I must deliver the news to my subjects at once.	拉拉	我想尽早把这件事转达给相关人员。	拉拉	我想盡快把這件事轉告給相關的人知道。
Date_VILLAIN_C_01ID	72	Resna	レスナ	はい！　お待ちしてます！	Resna	Okay! I'll be ready when you come back!	蕾斯娜	好的！等你！	蕾斯娜	好！我等妳回來！
Date_VILLAIN_C_01ID	73	Resna	レスナ	（ララさんは、王国の人々の悩みを\n　解決しようと頑張ってる）	Resna	(Lara is doing her best for the sake of her kingdom. She wants to put her people at ease.)	蕾斯娜	（拉拉小姐为了解决王国国民的烦恼而努力着。）	蕾斯娜	（拉拉小姐很努力地在幫王國的人民解決煩惱。）
Date_VILLAIN_C_01ID	74	Resna	レスナ	（王国の人の悩みは、ララさんが解決する。\n　……じゃあ、ララさんの悩みは誰が？）	Resna	(But if Lara always has her hands full helping her subjects with all of their problems, who is going to help her with her own?)	蕾斯娜	（王国国民的烦恼，由拉拉小姐解决。\n　那么……拉拉小姐的烦恼呢？）	蕾斯娜	（王國人民的煩惱由拉拉小姐來解決。\n　那……她的煩惱又有誰能幫忙呢？）
Date_VILLAIN_C_01ID	75	Resna	レスナ	（というか、\n　ララさんって悩むことあるのかな……？）	Resna	(I mean, even queens have problems! I think...)	蕾斯娜	（话说，\n　拉拉小姐会有烦恼吗……？）	蕾斯娜	（話說回來，拉拉小姐也會有煩惱吧……？）
Date_VILLAIN_C_01ID	76	Lara	ララ	王国西部で農業をしていた経歴を持つ\n農耕担当者も、知らない虫でした	Lara	Not even the most experienced farmhands in the west of the kingdom knew of those pests.	拉拉	这种虫，连曾经在王国西部务农的\n农耕负责人都不认识。	拉拉	就連那些曾在王國西部從事農業生產的人，\n也沒見過那種蟲。
Date_VILLAIN_C_01ID	77	Resna	レスナ	(農耕担当者の人も、錬金術士のララさんも\n分からない虫、強敵だけど、頑張るぞ！)	Resna	(If even the great alchemist Lara and her kingdom's best farmers were stumped by those bugs, I've got to give it my all!)	蕾斯娜	（农耕负责人和炼金术士拉拉小姐都不认识的虫，\n　这可不好办，但我会加油的！）	蕾斯娜	（連農耕者和鍊金術士拉拉小姐都沒見過的蟲，\n　根本是個強敵，我會加油的！）
Date_VILLAIN_C_02ID	0	Resna	レスナ	（イザナちゃんとの待ち合わせまで、\n　まだ時間がある。何しようかな）	Resna	(There's still a bit of time before I meet up with Izana. What should I do for now?)	蕾斯娜	（距离跟伊札娜约好的时间还有一会儿，\n　干点什么好呢？）	蕾斯娜	（和伊札娜碰面之前還有一點時間，\n　要做什麼好呢？）
Date_VILLAIN_C_02ID	1	Resna	レスナ	（あ、ララさんだ）	Resna	(Oh, look! It's Lara!)	蕾斯娜	（啊，是拉拉小姐。）	蕾斯娜	（啊，是拉拉小姐！）
Date_VILLAIN_C_02ID	2	Resna	レスナ	ララさん、こんにちは！	Resna	Hi, Lara!	蕾斯娜	拉拉小姐，你好！	蕾斯娜	拉拉小姐，午安！
Date_VILLAIN_C_02ID	3	Lara	ララ	あらレスナ、1週間ぶりですわね。\nどうしましたの？	Lara	Oh, Resna. I haven't seen you since last week. Is something amiss?	拉拉	啊，蕾斯娜，一周没见了。\n有什么事吗？	拉拉	哎呀，蕾斯娜，一週沒見了呢。\n怎麼了嗎？
Date_VILLAIN_C_02ID	4	Resna	レスナ	ララさんの姿が見えたので。\n今日はどうしたんですか？	Resna	No, I just wanted to say hello. What are you up to today?	蕾斯娜	我就是碰巧看到你了。\n今天是有什么事呢？	蕾斯娜	看到拉拉小姐所以來打聲招呼。\n妳今天有什麼事嗎？
Date_VILLAIN_C_02ID	5	Lara	ララ	今日は、新たな知識をつけるために\n本を買いに来ましたの	Lara	I've returned once again in search of knowledge, so I'm here to buy a new book.	拉拉	今天我是为了汲取新的知识，来买书的。	拉拉	我今天是來買書的，想學習一些新知識。
Date_VILLAIN_C_02ID	6	Lara	ララ	この間の虫の件で、わたくしはまだまだ\n知識不足なのだと痛感いたしました	Lara	That plague of pests made me painfully aware of that which I lack: knowledge.	拉拉	上次虫子的那件事，\n让我深刻体会到自己的知识还远远不够。	拉拉	前幾天的害蟲事件，\n讓我深切感受到自己的知識仍遠遠不足。
Date_VILLAIN_C_02ID	7	Lara	ララ	王である以上、錬金術や政治以外の\n知識も身につけねばと思いまして	Lara	To rule well, I'll need to know much more than just alchemy and politics.	拉拉	既然我是国王，\n就必须掌握炼金术和政治以外的知识。	拉拉	既然身為君主，我也得多學習鍊金術\n與政治之外的知識才行。
Date_VILLAIN_C_02ID	8	Lara	ララ	こう思えたのも、\nあなたのおかげですのよ、レスナ	Lara	And you, Resna, are the one who taught me that.	拉拉	我之所以能这么想，\n也是因为你哦，蕾斯娜。	拉拉	我能想通這件事，也都是多虧了妳喔，蕾斯娜。
Date_VILLAIN_C_02ID	9			光栄です		I'm honored.		我很荣幸		這是我的榮幸
Date_VILLAIN_C_02ID	10	Resna	レスナ	光栄です！	Resna	Oh, thank you! I'm honored!	蕾斯娜	我很荣幸！	蕾斯娜	這是我的榮幸！
Date_VILLAIN_C_02ID	11	Resna	レスナ	ララさんに\nそう言っていただけるなんて……！	Resna	I'm just so glad that I could help you.	蕾斯娜	居然能听到拉拉小姐这么说……！	蕾斯娜	沒想到我竟然能被拉拉小姐稱讚……！
Date_VILLAIN_C_02ID	12	Lara	ララ	ええ。あなたの実力は認めていますわ	Lara	You've proven yourself to be quite the alchemist, my dear.	拉拉	嗯，我承认你的实力。	拉拉	嗯，我承認妳的實力。
Date_VILLAIN_C_02ID	13	Lara	ララ	いったいどれほど読書を重ねたのかしら……\nあなたの努力には感服いたしますわ	Lara	I can't imagine how many hours you must have spent to accumulate the vast knowledge you possess. I admire your devotion.	拉拉	究竟是读了多少书……\n你的努力让我心服口服。	拉拉	真不知道妳到底讀過多少書……\n我對妳的努力深感佩服。
Date_VILLAIN_C_02ID	14			私のおかげだなんて、そんな……		I can't take the credit.		怎么能说因为我呢，太抬举了……		竟然說是多虧了我，真不敢當……
Date_VILLAIN_C_02ID	15	Resna	レスナ	私のおかげだなんて、そんな……	Resna	Oh, no. I can't take the credit. It was nothing...	蕾斯娜	怎么能说因为我呢，太抬举了……	蕾斯娜	竟然說是多虧了我，真不敢當……
Date_VILLAIN_C_02ID	16	Lara	ララ	このわたくしが褒めているのですから、\n謙遜せず受け取りなさい	Lara	You would do well to accept a compliment when it is paid to you by royalty.	拉拉	我都夸你了，你不必谦虚，接受便好。	拉拉	我都這麼稱讚妳了，\n妳就不必謙虛，大方接受吧。
Date_VILLAIN_C_02ID	17	Lara	ララ	自身の価値を軽んじてしまうことは、\nあなたの惜しい点ですわね	Lara	You underestimate yourself. I fear that your greatest fault lies in your lack of confidence.	拉拉	轻视自己的价值，是你的缺点。	拉拉	妳這個人最可惜的一點，就是會低估自己的價值。
Date_VILLAIN_C_02ID	18			私も、引き続き精進します		I'll keep studying hard.		我也会继续学习的		我也會繼續精進的
Date_VILLAIN_C_02ID	19	Resna	レスナ	私も、引き続き精進します！	Resna	I promise to keep on studying hard, too!	蕾斯娜	我也会继续学习的！	蕾斯娜	我也會繼續精進的！
Date_VILLAIN_C_02ID	20	Resna	レスナ	偉大なる錬金術士への道は、\n錬金術の知識のみならず！　ですよね！	Resna	If I want to become a great alchemist, I can never stop learning! And that means I need to know much more than just alchemy. Just like you!	蕾斯娜	通往伟大炼金术士的道路，\n不止需要炼金术的知识！对吧！	蕾斯娜	要成為偉大的鍊金術士，\n腦中不能僅有鍊金術的知識！對吧！
Date_VILLAIN_C_02ID	21	Lara	ララ	成長意欲があって素晴らしいですわね。\nわたくしも負けられませんわ	Lara	Indeed. But considering your incredible thirst for knowledge, I'll have to do my best to keep up with you.	拉拉	你的上进心可圈可点。\n我也不能输。	拉拉	妳有提升自我的熱情真是太棒了。\n我也不能輸給妳呢。
Date_VILLAIN_C_02ID	22	Lara	ララ	レスナ。よろしければ\nお薦めの本を紹介してくださらない？	Lara	Resna, would you be so kind as to give me a book recommendation?	拉拉	蕾斯娜，如果你愿意的话，\n可不可以给我推荐一些书？	拉拉	蕾斯娜。可以的話，\n能為我介紹一本妳推薦的書嗎？
Date_VILLAIN_C_02ID	23	Lara	ララ	できれば、わたくしが\n読んだことなさそうなものがいいですわ	Lara	Mind you, I'm looking for something I haven't read before.	拉拉	可以的话，希望推荐我多半没读过的书。	拉拉	希望盡量是我沒有讀過的書。
