romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Heidi	ハイディ	おおっ、よかったじゃん！	Heidi	Oh, that's great!	海蒂	哦，那不是好事嘛！	海蒂	哦哦，那很好啊！
Valeria	ヴァレリア	"でも、お金が足りなくて。
代わりになるものを探したんだけど、
それ以上のものが全然見つからなかったの"	Valeria	Yeah, but I don't have enough money. I tried to find something cheaper, but I couldn't find anything else that felt right.	瓦莱莉娅	"可我身上的钱不够。
我去找了替代品，
但是怎么也找不到比那个更好的礼物了。"	瓦萊莉婭	"但是，我的錢不夠。
後來本來想找替代品，
但完全找不到更適合的了。"
Valeria	ヴァレリア	"だから、とりあえずカフェの仕事を
いっぱい入れて、他にも仕事を
増やさなきゃって思って"	Valeria	That's why I started taking lots of shifts at the cafe and doing a bunch of other odd jobs.	瓦莱莉娅	"所以我就想着多去咖啡厅打工，
还想增加其他的工作。"	瓦萊莉婭	"所以，我得先增加在咖啡廳打工的時數，
然後尋找第二份兼職。"
Heidi	ハイディ	"（そんなに焦る必要はないと
　思うんだけど……って、
　ただ言っても聞いてもらえないか）"	Heidi	(I don't get what's the big rush is... But even if I ask, I don't think she'll tell me.)	海蒂	"（我觉得没必要这么着急……
　说了她也不会听吧。）"	海蒂	"（我覺得不需要這麼著急……
　但是說了她應該也聽不進去吧。）"
Heidi	ハイディ	"（そもそももう少しヴァレリアが
　何を考えているのか探るべきかも
　しれない）"	Heidi	(It looks like we're on different pages. But if I'm going to help her, I need to figure out what she's thinking...)	海蒂	"（或许还是得想办法弄清楚
　瓦莱莉娅究竟在想些什么。）"	海蒂	（也許我應該先試著多了解一下瓦萊莉婭的想法。）
	選択肢	依頼じゃダメな理由がある？	Selection	Why can't you just take on some requests?	选项	为什么不能做委托？	選項	有不能接委託賺錢的原因嗎？
Valeria	ヴァレリア	"それは……
苦手なことを克服したいし……"	Valeria	I'm trying to grow and try new things, so...	瓦莱莉娅	"那是因为……
我想克服不擅长的事……"	瓦萊莉婭	因為……我想克服自己不擅長的事……
Heidi	ハイディ	"本業に専念して、お金を稼いでくるだけでも
充分お礼になると思うんだけど"	Heidi	But you already work hard to support us with the requests you usually take on. Isn't that more than enough?	海蒂	"光是专心做好本职工作，
就能攒够买下礼物的钱了吧。"	海蒂	"我認為專注於本業，努力賺錢貼補家用，
就是最好的感謝了。"
Valeria	ヴァレリア	"分かってるわよ。
でも、それだと何も変わらないし……"	Valeria	If I just keep on doing what I always do, nothing will change.	瓦莱莉娅	"这我明白呀。
可这样就不会有任何改变……"	瓦萊莉婭	"我非常明白。
可是，這樣的話什麼都不會改變……"
Heidi	ハイディ	じゃあ、もっと稼げる依頼探してこよっか？	Heidi	Then why don't we look for jobs that will earn you more Cole?	海蒂	那我去帮你找找更有赚头的工作？	海蒂	那我去找些更賺錢的委託回來吧？
Valeria	ヴァレリア	"うーん、嬉しいんだけど
そういうことじゃないのよ"	Valeria	Er, it's nice of you to offer...but it's not that simple.	瓦莱莉娅	"唔……谢谢你的好意，
可我想做的并不是这个。"	瓦萊莉婭	唔～聽妳這麼說我很高興，但重點不在這裡。
	選択肢	誰かと協力するのは？	Selection	Why don't you ask for some help?	选项	要找人合作吗？	選項	跟其他人合作呢？
Heidi	ハイディ	誰かと協力するのは？　私とか	Heidi	Why don't you just ask for some help? You always have me!	海蒂	要找人合作吗？比如跟我合作。	海蒂	跟其他人合作呢？比如說我。
Valeria	ヴァレリア	"それはダメ！
一人でできなきゃ意味ないの！"	Valeria	No, no! I can't do that! It won't mean anything unless I do this on my own!	瓦莱莉娅	"那可不行！
如果不是我自己做就没有意义了！"	瓦萊莉婭	不行！不能靠自己完成，就沒有意義了！
Heidi	ハイディ	なんで？　私だって家族でしょ？	Heidi	Why can't I help? I'm part of this family just like you.	海蒂	为什么？我也是你的家人吧？	海蒂	為什麼？我也是這個家的一份子吧？
Heidi	ハイディ	"私もフロッケやランツェにはお礼したいって
思ってたんだけど"	Heidi	It would make sense for me to do something to show my gratitude to Flocke and Lanze, too!	海蒂	我也想感谢芙洛可和兰泽啊。	海蒂	"我原本就也想送點什麼
給芙洛可和藍澤來表達謝意了。"
Valeria	ヴァレリア	"そ、そうよね。でも……
苦手なことを克服したいし……"	Valeria	Well, yeah, but... I'm still trying to work on myself.	瓦莱莉娅	"也、也对。可是……
我想克服不擅长的事……"	瓦萊莉婭	"說、說的也是。
可是……我想克服自己不擅長的事……"
Heidi	ハイディ	"それはお礼をするのと
別でもいいんじゃないの？"	Heidi	Maybe you should think of showing your gratitude and improving yourself as two separate things.	海蒂	那倒也不用跟送礼同时进行吧？	海蒂	那另外找其它機會來克服不就好了嗎？
Valeria	ヴァレリア	うう、それはその通り……	Valeria	Er, I get what you're saying, but still...	瓦莱莉娅	唔，也对……	瓦萊莉婭	呃，這個確實……
	選択肢	なんでそこまでお礼がしたいの？	Selection	Why do you want to thank them so badly?	选项	你怎么就这么想要送礼呢？	選項	妳為什麼要這麼堅持道謝呢？
Valeria	ヴァレリア	"今まではただみんなと一緒に
いられればいいって思ってたの。
毎日楽しければそれでいいって"	Valeria	Up until now, I've taken my life with everyone for granted. I thought things were fine as long as we had fun together.	瓦莱莉娅	"我之前只想着，跟大家待在一起就好了，
只要每天过得开心就足够了。"	瓦萊莉婭	"我以前覺得只要能跟大家在一起，
每天開開心心的就好了。"
Valeria	ヴァレリア	"でも、みんなを見ていて、
それだけじゃダメだって
思うようになったの"	Valeria	But the more time I spent with everyone, the more I realized I wasn't doing enough.	瓦莱莉娅	"但我看着大家的成长，
觉得光这样是不够的。"	瓦萊莉婭	但是，看著你們，我突然意識到這樣是不行的。
Valeria	ヴァレリア	"みんなはそれぞれ夢ややりたいことが
あって、その上で私とか周りを気に掛けて
くれてるでしょ？"	Valeria	Everyone around me has their own goals to accomplish and dreams to chase, but they still take the time to help me.	瓦莱莉娅	"大家各自都有梦想和想做的事，
而且还会照顾到我跟周围其他人的感受。"	瓦萊莉婭	"大家都有各自的夢想和想做的事，
卻也同時照顧著我和周圍的人，不是嗎？"
Valeria	ヴァレリア	"私もそんな人になりたいって思ったの。
心も視野も広い人に"	Valeria	That's why I want to open my heart and expand my horizons. So that I can be like them.	瓦莱莉娅	"我也想成为这种人，
想成为心胸宽广眼界开阔的人。"	瓦萊莉婭	我也想成為這種心胸與視野都很開闊的人。
Valeria	ヴァレリア	"みんなの夢を邪魔したくないし、
応援したいしね"	Valeria	I don't want to be a burden anymore. I just want to help everyone.	瓦莱莉娅	"我不想妨碍大家追梦，
想帮助大家。"	瓦萊莉婭	我不想阻礙大家的夢想，而且我想支持大家。
Valeria	ヴァレリア	"だから、何でもかんでもできないからって
甘えてばかりじゃなくて、
自分でできることを増やしたい"	Valeria	That means that if there's something I can't do, I can't just let everyone do it for me. I want to learn to do it myself.	瓦莱莉娅	"所以我不能因为不会做就全依赖大家，
我要增加自己会做的事。"	瓦萊莉婭	"所以，我要多學會一些自己能處理的事情，
不想再當個什麼都不會的任性小孩了。"
Valeria	ヴァレリア	"苦手なことを克服した上で、それを使って
みんなの力になりたいの"	Valeria	Overcoming my weaknesses is my way of helping everyone.	瓦莱莉娅	我想克服不擅长的事，然后用这份能力帮助大家。	瓦萊莉婭	我要努力克服自己的弱點，把它變成幫助大家的力量。
Heidi	ハイディ	なるほど、だから	Heidi	So that's why. I get it now.	海蒂	这样啊。	海蒂	原來如此，我明白了。
Heidi	ハイディ	"ちなみに渡そうとしてたのって、
いくらくらいだったの？"	Heidi	By the way, how much money are we talking for that present?	海蒂	"那我顺便问一句，
你要送给大家的东西要花多少钱？"	海蒂	所以，妳剛才說的禮物大概需要多少錢？
Valeria	ヴァレリア	"えっと、確か書き留めてたんだけど……
あ、あった！"	Valeria	Ah, just a second. I wrote it down somewhere... Oh, here it is!	瓦莱莉娅	"唔，我有写下来……
啊，找到了！"	瓦萊莉婭	等等喔，我記得我有寫下來……啊，找到了！
Heidi	ハイディ	"たっか！？
え、こんな高級品渡そうとしてたの？"	Heidi	That's a LOT of Cole! You're seriously trying to give something that expensive as a thank-you gift?!	海蒂	"好贵啊？！
你要送这么高级的东西吗？"	海蒂	"好貴！？
呃，妳打算送這麼貴重的東西給他們嗎？"
Valeria	ヴァレリア	"結局何渡せば喜んでもらえるか
分からなかったから……"	Valeria	I wasn't sure what kind of gift they'd like, so...	瓦莱莉娅	"因为我到最后都不清楚
该送什么大家才会开心……"	瓦萊莉婭	因為我還是不知道他們收到什麼才會開心嘛……
Valeria	ヴァレリア	"とりあえず高いものなら
喜んでもらえるかなと思って"	Valeria	I guess I just thought an expensive gift would be a surefire way to make them happy.	瓦莱莉娅	"所以我就想，只要送贵的东西，
那大家应该是会开心的吧。"	瓦萊莉婭	"想說如果是昂貴的禮物，
應該任何人收到都會開心吧。"
Heidi	ハイディ	"高けりゃいいってもんじゃないよ！
てか、こんな高いの、普通に働いて買おうと
思ったらめちゃくちゃ時間かかるよ"	Heidi	Just because it's expensive doesn't mean it's good! And besides, you'd have to save up for ages to buy something like that!	海蒂	"贵的不一定就是好的！
而且你要买这么贵的东西，
光靠普通的工作是要花不少时间的。"	海蒂	"禮物又不是越貴越好！
再說這麼貴的東西，如果靠一般的賺錢方式來買，
會花上非常多時間喔。"
Valeria	ヴァレリア	でも、他に渡せるものもないし……	Valeria	But I don't have any other ideas...	瓦莱莉娅	可我也没有其他能送的……	瓦萊莉婭	可是，我也沒有其他能送的東西啊……
Heidi	ハイディ	"（うーん、贈り物を早く渡すことや渡し方に
　固執しちゃって視野が狭くなってるのかも
　しれないな）"	Heidi	(All she's thinking about is getting that present and giving it to them as soon as possible. It's like she has blinders on.)	海蒂	"（唔……她太想早些送礼物，也过分执着于形式，
　所以视野才会变得狭窄了吧。）"	海蒂	"（唔～她可能一心只想儘快送出禮物，
　又太拘泥於內容物而無法跳脫框架去思考。）"
	選択肢	苦手なことだけじゃなくて……	Selection	What if you focused on more than just your weaknesses?	选项	别只做不擅长的事……	選項	不要只挑戰不擅長的事情……
Heidi	ハイディ	"あのさ、闇雲に苦手なことに
挑戦するだけじゃなくて……"	Heidi	You know, instead of focusing all of your attention on the areas you need to improve...	海蒂	"我说啊，
别只顾着挑战你不擅长的事……"	海蒂	"我說啊，妳不要只是盲目地
挑戰自己不擅長的事情……"
Heidi	ハイディ	"せっかく得意なこともあるんだから
そっちも一緒に活かしたら、良い贈り物が
できるんじゃないかな？"	Heidi	Maybe you could combine them with the things that you are good at! You might be able to come up with a better present that way.	海蒂	"你不是也有擅长的事吗？
把擅长的跟不擅长的事结合起来，
应该就能送出不错的礼物了吧？"	海蒂	"難得妳都有自己擅長的事了，
連同那部分一起活用的話，
應該能創造出一份很棒的禮物吧？"
Valeria	ヴァレリア	苦手なことと得意なことを一緒に？	Valeria	You're saying I should use my strengths and work on my weaknesses at the same time?	瓦莱莉娅	把擅长的跟不擅长的事结合起来？	瓦萊莉婭	不擅長的事情和擅長的事情一起活用？
Valeria	ヴァレリア	"苦手なことは、家事？
得意なことは、身体を動かすこと、
食べること……"	Valeria	That means since I'm not good at chores, I should combine them with things I'm good at. Like exercise. And eating!	瓦莱莉娅	"我不擅长的是……家务？
擅长的是活动身体，吃东西……"	瓦萊莉婭	"不擅長的事情是做家務？
擅長的事情是運動、吃東西……"
Valeria	ヴァレリア	あとは、調合すること……	Valeria	I'm pretty good at synthesis, too.	瓦莱莉娅	然后就是调合……	瓦萊莉婭	還有調合……
Valeria	ヴァレリア	……はっ！　そうだ！　調合よ！	Valeria	Oh, wait! That's it!	瓦莱莉娅	……啊！对了，调合！	瓦萊莉婭	……啊！對了！就是調合！
Valeria	ヴァレリア	料理を調合すればいいんだわ！！	Valeria	I can combine cooking and alchemy to make something!	瓦莱莉娅	调合料理不就好了！！	瓦萊莉婭	只要調合料理就可以了！！
Heidi	ハイディ	"おっ、めっちゃいいじゃん！
ヴァレリアならではって感じも出せるし！"	Heidi	Whoa, that sounds great! And then you can give them something totally unique!	海蒂	"哦，很不错嘛！
而且很符合瓦莱莉娅本人的特质！"	海蒂	"哦，這個主意超棒的嘛！
也能呈現出瓦萊莉婭的特色！"
Valeria	ヴァレリア	"でも、料理って言っても色々あるわよね。
迷うわ……"	Valeria	But there are so many different kinds of food out there. I don't know what to make.	瓦莱莉娅	"不过，料理有很多种吧，
真不知道该选什么啊……"	瓦萊莉婭	不過，料理也有很多不同的種類。好猶豫……
	選択肢	本当に急がないといけない？	Selection	Do you really need the present that soon?	选项	真的要这么急着给吗？	選項	真的要那麼急嗎？
Heidi	ハイディ	本当に急がないといけないの？	Heidi	Do you really need to buy the present that soon?	海蒂	真的要这么急着给吗？	海蒂	真的要那麼急嗎？
Heidi	ハイディ	"二人が帰って来る時に合わせて渡したいのは
分かるけど、もう少し色々上達してからでも
いいんじゃない？"	Heidi	I get that you want to give it to Flocke and Lanze as soon as they come home, but would it really be so bad to wait a bit?	海蒂	"我知道你想在他们回来的时候给出礼物，
可你完全可以等到各种能力熟练之后再给吧？"	海蒂	"我明白妳想在他們回來的時候表達心意，
但等妳各方面都進步了
再給謝禮也可以吧？"
Heidi	ハイディ	その方がより良いものを贈れるだろうし	Heidi	If you want to give them a nice present, it might be better not to rush things.	海蒂	这样一来能送的东西就更好了呀。	海蒂	這樣才能送出更好的禮物。
Valeria	ヴァレリア	"分かってるわよ。
でも、できるだけ早くお礼がしたいの。
そうじゃなきゃ、気持ちが落ち着かない"	Valeria	I know that. But I feel like if I don't show them how I feel soon, I'm going to explode. I need to hurry!	瓦莱莉娅	"我知道，可我想尽快送出去嘛。
不然我就冷静不下来。"	瓦萊莉婭	"我很明白啊，
但就是想要儘快向他們道謝。
不然心都靜不下來。"
Heidi	ハイディ	"相棒はこうと決めたら一直線なところが
あるからなー"	Heidi	You really do have a one-track mind, partner.	海蒂	"搭档你啊，一旦决定要做什么，
就一门心思只想着目标呢。"	海蒂	"畢竟搭檔妳一旦下定決心，
就會一鼓作氣衝到底嘛～"
Valeria	ヴァレリア	"ほんとそうなの。
自分でも困っちゃうわ"	Valeria	Tell me about it. It even annoys me sometimes.	瓦莱莉娅	就是说啊，我自己都头疼。	瓦萊莉婭	真的是這樣。連我自己都覺得很困擾呢。
Valeria	ヴァレリア	"でも、とりあえずお金をかけずに
贈り物を渡す方法も考えるべきよね。
うーん……"	Valeria	Anyway, maybe I should try to find a way to give them a present without spending all that money. Hmm...	瓦莱莉娅	"不过，还是想想不花钱就能送礼的办法吧。
唔……"	瓦萊莉婭	"不過，也該想個不用花錢的送禮方式才行。
唔……"
Valeria	ヴァレリア	"こうなったら最終手段ね。
手作り料理を振る舞うわ！"	Valeria	It sounds like it's time for my last resort: cooking them a homemade meal!	瓦莱莉娅	"既然如此就只能使出最终手段了！
我要亲自下厨做菜！"	瓦萊莉婭	"既然如此就要拿出最後手段了。
我來親手做料理款待他們！"
Heidi	ハイディ	ええっ、ヴァレリアが！？	Heidi	YOU'RE going to cook?!	海蒂	咦？！瓦莱莉娅来做菜？！	海蒂	什麼，瓦萊莉婭妳嗎！？
Valeria	ヴァレリア	"最近は、切るとか焼くとか、
簡単なことならできるようになったもの！"	Valeria	Yeah! I've learned how to do simple stuff by myself, like cutting and frying things!	瓦莱莉娅	"我最近会一些简单的了，
比如切菜和煎烤之类的！"	瓦萊莉婭	"反正我最近已經學會切菜和煎烤東西
這些簡單的烹調方法了嘛！"
Heidi	ハイディ	それはそうだけど……	Heidi	That's progress, I guess...	海蒂	话是这么说没错……	海蒂	話是這麼說沒錯啦……
	選択肢	二人は物が欲しいわけじゃないよね	Selection	Maybe they don't want presents.	选项	他们可能不想要物质上的礼物吧	選項	他們兩人並沒有想要的東西吧？
Heidi	ハイディ	二人は物を欲しがってるわけじゃないよね？	Heidi	Maybe they don't necessarily want a present.	海蒂	他们可能不想要物质上的礼物吧？	海蒂	他們兩人並沒有很想要什麼東西吧？
Valeria	ヴァレリア	ええ……	Valeria	Are you sure...?	瓦莱莉娅	啊……	瓦萊莉婭	對……
Heidi	ハイディ	"だったら、贈り物をするって形に
囚われなくてもいいんじゃないかな"	Heidi	I mean, I don't think you need to get so hung up on the idea of giving a physical gift.	海蒂	所以就别局限于“送礼物”。	海蒂	既然如此，就別拘泥在送禮物這個形式了。
Heidi	ハイディ	"お礼をしたいっていう
その気持ちだけでも伝われば、
充分嬉しいと思うけど"	Heidi	If you just tell them how much you appreciate them, I'm sure that would be more than enough.	海蒂	"只要你能表达自己的感谢之情，
那他们肯定就很开心了。"	海蒂	"只要妳能表達出那份感謝的心意，
就很令人開心了。"
Valeria	ヴァレリア	でもそれじゃちょっと物足りないのよね	Valeria	But I still feel like I need to do something for them, you know?	瓦莱莉娅	可这样好像不太够。	瓦萊莉婭	但這樣好像感覺少了些什麼耶。
Heidi	ハイディ	"おまけに苦手なことを克服しようと
してるって知ったら、
すっごく褒めてくれるんじゃないかな"	Heidi	Well, they'll be thrilled to know how hard you've been working to improve yourself. I'm sure they're going to be really proud of you!	海蒂	"他们要是知道你还想克服不擅长做的事，
说不定还要夸你呢。"	海蒂	"而且他們要是知道
妳很努力在克服自己不擅長的事情，
應該會大力稱讚妳吧。"
Valeria	ヴァレリア	"褒めてもらいたくてやってるんじゃないの。
そういうことじゃなくて……"	Valeria	I'm not doing it to get a pat on the back, though.	瓦莱莉娅	"我不是为了得到夸奖才做的。
问题不是这个……"	瓦萊莉婭	"我又不是想獲得稱讚才這麼做的。
那不是我的目的……"
Valeria	ヴァレリア	"うーん、贈り物を渡したい理由が
自分でもわからなくなってきたわ……"	Valeria	But now I'm not sure why I wanted to give them a present so badly in the first place...	瓦莱莉娅	"唔……我自己都搞不懂
为什么想要送礼物了。"	瓦萊莉婭	唔～連我自己都開始搞不懂為什麼想送禮了……
Valeria	ヴァレリア	"でも、とりあえずお金をかけずに
贈り物を渡す方法も考えるべきよね。
うーん……"	Valeria	Anyway, maybe I should try to find a way to give them a present without spending all that money. Hmm...	瓦莱莉娅	"不过，还是想想不花钱就能送礼的办法吧。
唔……"	瓦萊莉婭	"不過，也該想個不用花錢的送禮方式才行。
唔……"
Valeria	ヴァレリア	"こうなったら最終手段ね。
手作り料理を振る舞うわ！"	Valeria	It sounds like it's time for my last resort: cooking them a homemade meal!	瓦莱莉娅	"既然如此就只能使出最终手段了！
我要亲自下厨做菜！"	瓦萊莉婭	"既然如此就要拿出最後手段了。
我來親手做料理款待他們！"
Heidi	ハイディ	ええっ、ヴァレリアが！？	Heidi	YOU'RE going to cook?!	海蒂	咦？！瓦莱莉娅来做菜？！	海蒂	什麼，瓦萊莉婭妳嗎！？
Valeria	ヴァレリア	"最近は、切るとか焼くとか、
簡単なことならできるようになったもの！"	Valeria	Yeah! I've learned how to do simple stuff by myself, like cutting and frying things!	瓦莱莉娅	"我最近会一些简单的了，
比如切菜和煎烤之类的！"	瓦萊莉婭	"反正我最近已經學會切菜和煎烤東西
這些簡單的烹調方法了嘛！"
Heidi	ハイディ	それはそうだけど……	Heidi	That's progress, I guess...	海蒂	话是这么说没错……	海蒂	話是這麼說沒錯啦……
Valeria	ヴァレリア	"ねぇ、ハイディだったら
どういうのが嬉しい？"	Valeria	Hey, Heidi, if it were you, what would you want to eat?	瓦莱莉娅	"哎，海蒂，我问你哦，
你收到什么会开心呢？"	瓦萊莉婭	"那麼，如果是海蒂，
會喜歡什麼樣的料理呢？"
Heidi	ハイディ	（私だったら……か）	Heidi	(If it were me, huh?)	海蒂	（如果是我的话……）	海蒂	（如果是我嗎……？）
Heidi	ハイディ	"（きっとヴァレリアは一般的な
　「喜ばれるもの」じゃなくて、
　本当に私が欲しい料理が聞きたいんだ）"	Heidi	(I bet this isn't just a hypothetical. She actually wants to know what to cook to make me happy.)	海蒂	"（瓦莱莉娅想问的应该不是
　“一般来说大家会喜欢的东西”，
　而是想问我想吃什么料理吧。）"	海蒂	"（瓦萊莉婭想知道的
　一定不是那種大眾「喜歡的東西」，
　而是我真的想吃的料理。）"
Heidi	ハイディ	"（私が欲しい料理……なんだろう？
　やっぱり美味しい料理？　いや……）"	Heidi	(But...what do I want, anyway? Something delicious? No, that's not it...)	海蒂	"（我喜欢的料理……是什么呢？
　就是好吃的料理吧？不对……）"	海蒂	"（我想吃的料理……是什麼呢？
　果然還是美味的料理吧？不對……）"
Heidi	ハイディ	"（実家にいたころ、出ていた料理は
　美味しい物ばかりだっただろう。
　でも、ちっとも嬉しくなんかなかった）"	Heidi	(As a child, I grew up eating the finest meals. But even though everything tasted great, I wasn't the least bit happy about it.)	海蒂	"（我在老家的时候，
　端上桌的全都是好吃的料理。
　可我一点也不开心。）"	海蒂	"（在老家的時候，
　端上桌的料理全部都很美味吧。
　可是，我一點也不覺得高興。）"
Heidi	ハイディ	"（それが今の家族と暮らし始めてからの
　料理はいつも、楽しみになってる。
　きっとそこに私の求めているものはある）"	Heidi	(But now that I have my new family here, I'm always looking forward to our meals together. That's the key to what I really want.)	海蒂	"（而跟现在的家人一起生活之后，
　我就很期待每天的料理。
　我想要的东西一定就存在于这里。）"	海蒂	"（自從跟現在的家人一起生活之後，
　料理總是讓我很期待。
　那一定就是我所追求的東西。）"
Heidi	ハイディ	私が欲しいのは……	Heidi	What I want is...	海蒂	我想要的是……	海蒂	我想吃的是……
	選択肢	素朴な家庭料理	Selection	Simple home cooking	选项	朴素的家常菜	選項	簡單的家庭料理
Heidi	ハイディ	"いわゆる家庭料理とか？
シチュ―とか、そういうやつ"	Heidi	How about keeping it simple? Like a homemade stew or something.	海蒂	"就是家常菜吧？
炖菜之类的。"	海蒂	所謂的家庭料理之類的？比如燉湯那種菜色。
Heidi	ハイディ	"やたらと豪華で高そうな食事よりも、
安心して食べられるし"	Heidi	That kind of food helps me feel more relaxed than some big, fancy feast.	海蒂	"比豪华奢侈的大餐来说，
更能放下心来品尝。"	海蒂	比起格外豪華又昂貴的餐點，可以吃得更安心。
Valeria	ヴァレリア	ハイディはそういうのが好きなの？	Valeria	So you like things simple, huh?	瓦莱莉娅	你喜欢这样的吗？	瓦萊莉婭	海蒂喜歡那種料理嗎？
Heidi	ハイディ	"そうだね……。
好き……だと思う"	Heidi	Well... Yeah. I think.	海蒂	"我想想……
我觉得……是喜欢的。"	海蒂	對啊……應該是……喜歡。
Valeria	ヴァレリア	はっきりしないわね	Valeria	You sure are being wishy-washy!	瓦莱莉娅	好像不是很肯定呢。	瓦萊莉婭	說得很含糊耶。
Heidi	ハイディ	"いや、間違っては無いと思うんだけど、
改めて家庭料理であることが大事なのか
と言われると違う気もしてきて……ごめん！"	Heidi	No, I really do like simple things. I just started to wonder if homemade food was really that important to me. Sorry, that's another story!	海蒂	"不不，我觉得没错，
可被你这么一问，
又觉得重点好像不在于是不是家常菜……抱歉！"	海蒂	"不，雖然這答案應該沒有錯，
但妳再問我一次是不是喜歡家庭料理，
又覺得好像不太對……抱歉！"
	選択肢	分け合えるお菓子	Selection	Sweets we can share	选项	可以分享的点心	選項	能夠分享的點心
Heidi	ハイディ	分け合えるお菓子とかかな	Heidi	Some sweets we could share would be great.	海蒂	应该是可以分享的点心吧。	海蒂	應該是能夠分享的點心吧。
Heidi	ハイディ	"たとえばクッキーとかさ。
気軽に一緒に食べられるものが
いいんじゃない？"	Heidi	You know, like cookies or something. Those are easy to divvy up, right?	海蒂	"比如曲奇之类的，
能一起轻松品尝的东西就很好吧？"	海蒂	"比如說餅乾之類的。
隨時隨地都能一起吃的東西
不是很棒嗎？"
Valeria	ヴァレリア	"分け合うって……。自分以外にも
食べさせてあげたい人がいるってこと？"	Valeria	Oh... You want to share them with someone else? Who?	瓦莱莉娅	"你说分享……
指的是除了自己还想给别人吃？"	瓦萊莉婭	"分享……意思是妳除了自己之外，
還有想要分享的對象嗎？"
Heidi	ハイディ	"ん？　なにいってるの。
ヴァレリアと分け合うんだよ"	Heidi	Come on! Who else would it be? You, silly!	海蒂	"嗯？你说什么呀，
我要跟瓦莱莉娅你分享啊。"	海蒂	嗯？妳在說什麼？我要跟妳分享啊。
Valeria	ヴァレリア	"ええ！？　お礼がしたいのに
私も食べちゃっていいの？"	Valeria	Me?! But if I'm making some sweets to thank you, I can't just turn around and eat them myself!	瓦莱莉娅	"什么？！
我明明是想送礼，我也可以吃吗？"	瓦萊莉婭	"什麼！？明明是我想送妳的，
我卻一起吃沒關係嗎？"
Heidi	ハイディ	"それがいいんだよ。
一人で食べたって味気ないんだから。
私は一緒に食べたい"	Heidi	That would be fine by me. After all, everything tastes bland when I'm eating alone. I'd much rather share it with you.	海蒂	"就是要这样才好啊。
一个人吃又没意思，
我想跟你一起吃嘛。"	海蒂	"就是這樣才好啊。
一個人吃也沒什麼滋味嘛，
我想要跟妳一起吃。"
Valeria	ヴァレリア	ハイディ……	Valeria	Heidi...	瓦莱莉娅	海蒂……	瓦萊莉婭	海蒂……
	選択肢	個性あふれる創作料理	Selection	An original recipe	选项	个性十足的创意菜	選項	充滿個性的創作料理
Heidi	ハイディ	創作料理は？	Heidi	How about a recipe you came up with yourself?	海蒂	那创意菜呢？	海蒂	創作料理呢？
Valeria	ヴァレリア	"え、いきなり？
あまり難しいものは作れないんだけど……"	Valeria	Uh, I only know the basics, so that sounds a little hard. I'm not sure my skills are up to par.	瓦莱莉娅	"啊，这么突然？
我做不了太难的菜色……"	瓦萊莉婭	"咦，這麼突然？
太複雜的料理我做不出來啦……"
