romanized	name_jp	text_jp	name_en	text_en	name_zh-CN	text_zh-CN	name_zh-TW	text_zh-TW
Resna	レスナ	光栄です！	Resna	Oh, thank you! I'm honored!	蕾斯娜	我很荣幸！	蕾斯娜	這是我的榮幸！
Resna	レスナ	"ララさんに
そう言っていただけるなんて……！"	Resna	I'm just so glad that I could help you.	蕾斯娜	居然能听到拉拉小姐这么说……！	蕾斯娜	沒想到我竟然能被拉拉小姐稱讚……！
Lara	ララ	ええ。あなたの実力は認めていますわ	Lara	You've proven yourself to be quite the alchemist, my dear.	拉拉	嗯，我承认你的实力。	拉拉	嗯，我承認妳的實力。
Lara	ララ	"いったいどれほど読書を重ねたのかしら……
あなたの努力には感服いたしますわ"	Lara	I can't imagine how many hours you must have spent to accumulate the vast knowledge you possess. I admire your devotion.	拉拉	"究竟是读了多少书……
你的努力让我心服口服。"	拉拉	"真不知道妳到底讀過多少書……
我對妳的努力深感佩服。"
		私のおかげだなんて、そんな……		I can't take the credit.		怎么能说因为我呢，太抬举了……		竟然說是多虧了我，真不敢當……
Resna	レスナ	私のおかげだなんて、そんな……	Resna	Oh, no. I can't take the credit. It was nothing...	蕾斯娜	怎么能说因为我呢，太抬举了……	蕾斯娜	竟然說是多虧了我，真不敢當……
Lara	ララ	"このわたくしが褒めているのですから、
謙遜せず受け取りなさい"	Lara	You would do well to accept a compliment when it is paid to you by royalty.	拉拉	我都夸你了，你不必谦虚，接受便好。	拉拉	"我都這麼稱讚妳了，
妳就不必謙虛，大方接受吧。"
Lara	ララ	"自身の価値を軽んじてしまうことは、
あなたの惜しい点ですわね"	Lara	You underestimate yourself. I fear that your greatest fault lies in your lack of confidence.	拉拉	轻视自己的价值，是你的缺点。	拉拉	妳這個人最可惜的一點，就是會低估自己的價值。
		私も、引き続き精進します		I'll keep studying hard.		我也会继续学习的		我也會繼續精進的
Resna	レスナ	私も、引き続き精進します！	Resna	I promise to keep on studying hard, too!	蕾斯娜	我也会继续学习的！	蕾斯娜	我也會繼續精進的！
Resna	レスナ	"偉大なる錬金術士への道は、
錬金術の知識のみならず！　ですよね！"	Resna	If I want to become a great alchemist, I can never stop learning! And that means I need to know much more than just alchemy. Just like you!	蕾斯娜	"通往伟大炼金术士的道路，
不止需要炼金术的知识！对吧！"	蕾斯娜	"要成為偉大的鍊金術士，
腦中不能僅有鍊金術的知識！對吧！"
Lara	ララ	"成長意欲があって素晴らしいですわね。
わたくしも負けられませんわ"	Lara	Indeed. But considering your incredible thirst for knowledge, I'll have to do my best to keep up with you.	拉拉	"你的上进心可圈可点。
我也不能输。"	拉拉	"妳有提升自我的熱情真是太棒了。
我也不能輸給妳呢。"
Lara	ララ	"レスナ。よろしければ
お薦めの本を紹介してくださらない？"	Lara	Resna, would you be so kind as to give me a book recommendation?	拉拉	"蕾斯娜，如果你愿意的话，
可不可以给我推荐一些书？"	拉拉	"蕾斯娜。可以的話，
能為我介紹一本妳推薦的書嗎？"
Lara	ララ	"できれば、わたくしが
読んだことなさそうなものがいいですわ"	Lara	Mind you, I'm looking for something I haven't read before.	拉拉	可以的话，希望推荐我多半没读过的书。	拉拉	希望盡量是我沒有讀過的書。
Resna	レスナ	"（ララさんが読んだことなさそうな
　お薦めの本は……）"	Resna	(Hmm, a new book for Lara to read... What should I suggest?)	蕾斯娜	（能推荐给拉拉小姐的，她应该没读过的书……）	蕾斯娜	"（拉拉小姐沒有讀過，
　並且想推薦給她的書是……）"
		『クイズＤＥランターナ！極』		Trivia de Lantarna: Ultimate Edition		《兰塔纳小知识！极》		《蘭塔納問與答！終極版》
Resna	レスナ	"では、『クイズＤＥランターナ！極』は
いかがでしょう？"	Resna	"How about ""Trivia de Lantarna: Ultimate Edition""?"	蕾斯娜	那么，《兰塔纳小知识！极》怎么样？	蕾斯娜	"那麼，《蘭塔納問與答！終極版》
這本如何呢？"
Resna	レスナ	"様々な学問領域の問題が載っているので、
知らないことを知るきっかけになるかと！"	Resna	It's full of knowledge from a wide variety of subjects, so everyone who picks up this book is sure to learn something new!	蕾斯娜	"上面记载着各个学术领域的问题，
应该能成为学习新知识的契机！"	蕾斯娜	"裡面記載了各類學術領域的問題，
或許有機會學習到妳所不知道的知識！"
Lara	ララ	"なるほど。
こうした本から攻めるのもありですわね"	Lara	Trivia, hm? I hadn't thought of it as a learning experience, but I suppose you're right.	拉拉	"原来如此。
从这种书入手也是个不错的选择呢。"	拉拉	原來如此，先從這樣的書來學習也不錯。
Resna	レスナ	"手に取りやすい題名とは裏腹に
高難易度で有名ですので、ぴったりです"	Resna	It's especially handy because there's a glossary to look up each subject. Plus, the material is ranked in order of difficulty.	蕾斯娜	"这本书有名就有名在，书名看起来浅显易懂，
但是内容其实相当深奥，我觉得很合适。"	蕾斯娜	"它的書名簡單但內容卻不然，
是以高難度著稱，很適合妳。"
		『ランターナ恐怖物語１００』		The Hundred Horrors of Lantarna		《100个兰塔纳恐怖故事》		《蘭塔納恐怖故事100則》
Resna	レスナ	"では、『ランターナ恐怖物語１００』は
いかがでしょう？"	Resna	"How about ""The Hundred Horrors of Lantarna""?"	蕾斯娜	那么，《100个兰塔纳恐怖故事》怎么样？	蕾斯娜	"那麼，《蘭塔納恐怖故事100則》
這本如何呢？"
Resna	レスナ	"ランターナのこわ～い話を集めた本です！
とても怖いですが、お化け対策になります！"	Resna	This book is packed with scary stories from all over Lantarna! It's really spooky, but it might even help you think of ways to ward off ghosts in the future!	蕾斯娜	"这本书汇编了兰塔纳的恐怖故事！
特别吓人，但是可以当作妖怪应对指南！"	蕾斯娜	"這本書匯集了蘭塔納很～恐怖的故事！
雖然內容非常可怕，但能學到對付妖怪的方法！"
Lara	ララ	"お化け対策ですか……
ふふ、レスナはかわいいですわね"	Lara	Ghosts? Are you truly worried about such things? *Chuckle* How cute.	拉拉	"应对妖怪吗……
呵呵呵，蕾斯娜你真可爱。"	拉拉	"對付妖怪的方法呀……
呵呵，蕾斯娜真是可愛。"
Lara	ララ	"わたくしには必要ない対策ですが、
お化けに怯える国民のためにも
読むのもまた一興……"	Lara	I don't foresee the need to fend off ghosts in my daily duties, but my subjects might. One can never be too cautious...	拉拉	"虽然我不需要应对妖怪，
但是为了害怕妖怪的国民，
读一读或许也不错……"	拉拉	"雖然我不需要知道這些方法，
不過為了害怕妖怪的國民而讀也是一種樂趣……"
		『ダジャレ大事典』		Pun-dle of Laughs Joke Encyclopedia		《冷笑话大全》		《冷笑話大全》
Resna	レスナ	"では、『ダジャレ大事典』は
いかがでしょう？！"	Resna	"Ooh! Then how about the ""Pun-dle of Laughs Joke Encyclopedia""?"	蕾斯娜	那么，《冷笑话大全》怎么样？！	蕾斯娜	"那麼，《冷笑話大全》
這本如何呢？"
Resna	レスナ	"ララさん、読んだことなさそうなので……
お笑いのお勉強になるかと！"	Resna	It might be a new experience for you. Plus, there's plenty you can learn through laughter!	蕾斯娜	"感觉拉拉小姐应该没读过……
可以用来学习怎么搞笑！"	蕾斯娜	"拉拉小姐應該沒有讀過……
也許妳能從書裡學到幾個笑話！"
Lara	ララ	"もしかして、
わたくしには茶目っ気が足りないと
おっしゃりたいのかしら？"	Lara	Are you implying that I need to improve my sense of humor?	拉拉	你是不是想说，我太过严肃了，不够随和？	拉拉	"妳該不會是想對我說，
我的幽默感不夠吧？"
Lara	ララ	"ああ、わたくし悲しいですわ……
この悲しみは、レスナに高級お茶菓子を
贈られなければ晴れませんわ……"	Lara	How cruel! I'm simply heartbroken! Alas, the only thing that could mend these wounds is a gift of the world's finest sweets...	拉拉	"唉，我好难过……
这份悲伤，只有蕾斯娜送我高级茶点才能消散……"	拉拉	"哎呀，我好傷心啊……
如果蕾斯娜不送我高級茶點，
我可無法從這種悲傷中釋懷呢……"
Resna	レスナ	"え！　ララさん、ご、ごめんなさい！
あわわ、ど、どうしよう……！"	Resna	Oh, no! What should I do?! Lara, I'm so, so sorry! Please don't be sad!	蕾斯娜	"啊！拉拉小姐，对、对不起！
啊啊，怎、怎么办……！"	蕾斯娜	"咦！拉拉小姐、對、對不起！
哇啊啊、該、該怎麼辦……！"
Lara	ララ	ふふ、王の冗談ですわ	Lara	Hehe. And that, my dear, is how a queen tells a joke.	拉拉	呵呵呵，只是王的玩笑而已。	拉拉	呵呵，這是君主的玩笑話。
Resna	レスナ	"（び、びっくりした……！
　ララさんも冗談を言うんだ……）"	Resna	(Oh, what a relief! She really had me going. I guess even Lara has a playful side...)	蕾斯娜	"（吓、吓死我了……！
　原来拉拉小姐也会开玩笑……）"	蕾斯娜	"（嚇、嚇我一跳……！
　原來拉拉小姐也會開玩笑……）"
Lara	ララ	"実は今日、このあとあなたに
会いに行こうと思っていましたの"	Lara	To tell you the truth, I was planning to visit you after I finished up with my business here.	拉拉	其实，今天我本来就想着之后去找你的。	拉拉	其實我今天本來打算等一下去見妳的。
Resna	レスナ	"そうなんですか？
いったいなんのご用でしょう"	Resna	Oh, really? Did you need me for something?	蕾斯娜	"是吗？
找我有什么事呢？"	蕾斯娜	真的嗎？妳找我有什麼事呢？
Lara	ララ	"先日の礼として、あなたを
わたくしのティータイムに招待しようと
思いまして"	Lara	I'd like to request your company for tea tomorrow. As a small gesture of gratitude for your help before.	拉拉	"为了感谢你上次帮忙，
我想邀请你一起喝茶。"	拉拉	我想為上次的事情致謝，招待妳來喝我的下午茶。
Lara	ララ	"明日は天気もいいですし、
いかがかしら？"	Lara	It's going to be a bright, sunny day. How about it?	拉拉	明天天气不错，要不要来？	拉拉	"明天的天氣也不錯，
妳覺得如何？"
Resna	レスナ	はい！　ぜひ！	Resna	That sounds great! I'd love to!	蕾斯娜	嗯，我要去！	蕾斯娜	好的！我很樂意！
		とても楽しみです		I'm so excited!		我很期待		我非常期待
Resna	レスナ	恐悦至極！　とっても楽しみです！	Resna	This feels like a dream! I'm so excited!	蕾斯娜	感激涕零！我很期待！	蕾斯娜	真是榮幸之至！我非常期待！
Lara	ララ	いいお返事ですわ	Lara	I'm glad to hear it.	拉拉	这回答真不错。	拉拉	很棒的回答。
Lara	ララ	"わたくし直々におもてなしいたしますから
覚悟なさって？"	Lara	Prepare yourself for a real treat, my dear. I'll have nothing but the best for you.	拉拉	我会亲自招待你的，做好准备哦？	拉拉	"這次會由我來親自招待妳，
妳可要做好心理準備喔。"
		お茶の作法、学んでおきます		I'll brush up on my teatime etiquette!		我会提前学习喝茶的礼仪		我會先預習一下喝茶的禮儀
Resna	レスナ	お茶の作法、学んでおきます！	Resna	I'll be sure to brush up on my teatime etiquette!	蕾斯娜	我会提前学习喝茶的礼仪！	蕾斯娜	我會先預習一下喝茶的禮儀！
Lara	ララ	いい心がけですわ	Lara	That's the spirit.	拉拉	态度不错。	拉拉	有心向學真不錯。
Lara	ララ	"作法というのは、
その人の品格を表しますからね。
これを学び、自身の力としなさいな"	Lara	A guest's manners are a reflection of their refinement. Study those, and let them become the foundation for your self-confidence.	拉拉	"礼仪可以体现出一个人的品格，
认真学习，提高自身吧。"	拉拉	"禮儀代表著一個人的品性。
把它學起來，成為自己的力量吧。"
		緊張します		But I'm nervous...		有点紧张		好緊張
Resna	レスナ	でも、緊張します……！　光栄がゆえに	Resna	I'm honored! But to be honest, I'm a little nervous...	蕾斯娜	但是，我有点紧张……！实在是太荣幸了……	蕾斯娜	深感光榮……但是，也好緊張！
Lara	ララ	"わたくしと二人きりなのですから、
緊張しなくても大丈夫ですわよ"	Lara	There's no need to be on edge, my dear. It will only be the two of us.	拉拉	只有你和我两个人，不必紧张。	拉拉	只有我們兩人獨處而已，妳不必太緊張喔。
Lara	ララ	気軽に楽しみにいらっしゃいな	Lara	So put your mind at ease. I only want you to enjoy yourself.	拉拉	放松心情来参加就好。	拉拉	放輕鬆過來享受下午茶吧。
Lara	ララ	では、明日を楽しみにしていますわ	Lara	Until tomorrow, then. I'll be looking forward to it.	拉拉	那就再见了，我很期待明天哦。	拉拉	那麼，期待明天與妳相見。
Resna	レスナ	はい！　ララさん、また明日！	Resna	Me too! See you tomorrow!	蕾斯娜	好的！拉拉小姐，明天见！	蕾斯娜	是！拉拉小姐，我們明天見！
Resna	レスナ	"（明日は、
　ララさんともっと仲良くなれそう！）"	Resna	(Tomorrow's the perfect chance to get to know Lara better.)	蕾斯娜	（感觉明天可以和拉拉小姐变得更亲近！）	蕾斯娜	"（感覺明天跟拉拉小姐的關係
　可以變得更親近！）"
Resna	レスナ	（ララさんのことをもっと知れるかも！）	Resna	(It might just bring us closer together!)	蕾斯娜	（说不定可以进一步了解拉拉小姐！）	蕾斯娜	（說不定還能知道更多拉拉小姐的事！）
Lara	ララ	良いですわね、見事な勧め方ですわ	Lara	What an excellent recommendation. I'm glad I asked.	拉拉	不错，你推荐得很好。	拉拉	真不錯呢，很棒的推薦方式。
